ensg	soma_abund	olink_abund	ms_batches	ms_frac	ms_abund	uniprot	ms_n_batches	ms_present	ms_present2	ms_any	soma_present	olink_present	aff_present	aff_abund_z	r_soma_olink	p_soma_olink	n_soma_olink	concordant	r_ms_soma	r_ms_olink	soma_abund_AD	soma_abund_Control	olink_abund_AD	olink_abund_Control	fluid	arm	set	p_detect_intrinsic	p_detect_practical	p_detect_full	top_dark_reason	tryptic_per_kda	n_tryptic_7_30	n_tm	is_secreted	has_signal	is_membrane	disorder_fraction_proxy	pep_n_unique	pep_frac_shared	pep_max_shared_genes	pep_n_clean
ENSG00000130287	15.079538327599302	9.604254444444443	3	1.0	11.690448153514618	O14594	3	1	1	1	1	1	1	2.2695662159597942	0.12913165266106444	0.4597173933512018	35.0	0	0.850140056022409	0.15186615186615188	15.083000358678781	15.076076296519826	9.588441111111111	9.620067777777779	CSF	neat	CSF neat	0.8418598627842055	0.8827198417432793	0.8996801700580457	structure_af	0.2795	40.0	0.0	1.0	1.0	0.0	0.1349019607843137	39.0	0.025	1.0	20.0
ENSG00000130300	8.396009957983852		0	0.0		Q9BX97	3	0	0	0	1	0	1	-0.08831433733821625				0			8.381970767628806	8.410049148338894			CSF	neat	CSF neat	0.663099581272191	0.5029693829942301	0.9163565500906596	size	0.4348	22.0	1.0	0.0	0.0	1.0	0.5526315789473685	22.0	0.0	0.0	9.0
ENSG00000130303	7.421154403032887	5.347201111111111	0	0.0		Q10589	3	0	0	0	1	1	1	-0.12101451898631102	0.18419946951967078	0.28948163357031154	35.0	0			7.401849846102938	7.440458959962835	5.213478333333333	5.4809238888888885	CSF	neat	CSF neat	0.8946360004864286	0.9170312727784156	0.986351269155966	size	0.4553	9.0	1.0	0.0	0.0	1.0	0.3722627737226277	9.0	0.0	0.0	4.0
ENSG00000130309	10.445497908913621		0	0.0		Q8NBJ5	3	0	0	0	1	0	1	0.7670185186378268				0			10.299527338081369	10.591468479745878			CSF	neat	CSF neat	0.8984089701812751	0.8961555281510756	0.9651939897949844	composition	0.4607	33.0	0.0	0.0	1.0	0.0	0.3304042179261863	32.0	0.0303030303030303	1.0	18.0
ENSG00000130312	8.72434039261456		0	0.0		Q9BQ48	3	0	0	0	1	0	1	0.04871101488653661				0			8.705311839604976	8.743368945624145			CSF	neat	CSF neat	0.9371126020100172	0.9591070887435782	0.7511256810929781	peptide_chemistry	0.1968	2.0	0.0	0.0	0.0	0.0	0.2272727272727272	2.0	0.0	0.0	2.0
ENSG00000130313	11.799082646408875		3	1.0	7.95729386579802	O95336	3	1	1	1	1	0	1	1.331923278776654				0	0.8787114845938376		11.841516022417247	11.756649270400505			CSF	neat	CSF neat	0.913365040990908	0.829879778454398	0.9756176125006438	size	0.4356	12.0	0.0	0.0	0.0	0.0	0.1244635193133047	12.0	0.0	0.0	8.0
ENSG00000130347	7.57510912383595		0	0.0		Q8WWV3	3	0	0	0	1	0	1	-0.4309089130351882				0			7.557894881762343	7.59232336590956			CSF	neat	CSF neat	0.9821029682205152	0.93357455062833	0.9744221380148392	size	0.4359	19.0	0.0	0.0	0.0	0.0	0.1325301204819277	19.0	0.0	0.0	10.0
ENSG00000130383	8.686915805181346	3.797674166666666	0	0.0		Q11128	3	0	0	0	1	1	1	-0.14535309104831587	0.7512605042016807	1.9932109666336467e-07	35.0	1			8.630473259625184	8.743358350737513	3.7673755555555553	3.8279727777777777	CSF	neat	CSF neat					0.4187	18.0	1.0	0.0	0.0	1.0	0.0885714285714285	7.0	0.6111111111111112	2.0	1.0
ENSG00000130385	7.1438993732025615		0	0.0		O95972	3	0	0	0	1	0	1	-0.6108698966392397				0			6.882907405980593	7.404891340424531			CSF	neat	CSF neat												5.0	0.0	0.0	1.0
ENSG00000130402	7.578123860828786	0.2705886111111111	1	0.3333333333333333	6.5243092116763615	O43707	3	0	0	1	1	1	1	-1.0333380551391202	-0.10168779351220297	0.5610686582343816	35.0	0			7.538979357481035	7.617268364176541	0.31555	0.2256272222222222	CSF	neat	CSF neat	0.9767726687317296	0.9878051705459368	0.9899948218625558	proteotypicity	0.5245	55.0	0.0	0.0	0.0	0.0	0.4385569334836527	34.0	0.3818181818181818	3.0	24.0
ENSG00000130427	8.28594288905041	1.3621152777777779	0	0.0		P01588	3	0	0	0	1	1	1	-0.6824354581390638	0.2868347338935574	0.09479647037660989	35.0	0			8.231242427508052	8.340643350592769	1.3433288888888884	1.3809016666666665	CSF	neat	CSF neat					0.4224	9.0	0.0	1.0	1.0	0.0	0.1267605633802817	9.0	0.0	0.0	5.0
ENSG00000130429	10.602728367385376		0	0.0		O15143	3	0	0	0	1	0	1	0.8326370440017152				0			10.55843092075261	10.647025814018141			CSF	neat	CSF neat	0.7753034771967138	0.9378772604696632	0.9900197763136536	localization	0.4151	17.0	0.0	0.0	0.0	0.0	0.1123919308357348	16.0	0.0588235294117647	1.0	10.0
ENSG00000130477	7.903673721591758		0	0.0		Q9UPW8	3	0	0	0	1	0	1	-0.29378583522270213				0			7.896006554111149	7.911340889072363			CSF	neat	CSF neat												69.0	0.188235294117647	2.0	29.0
ENSG00000130508	6.239763953758109		2	0.6666666666666666	4.8617338023493275	Q92626	3	0	1	1	1	0	1	-0.9882015760724805				0			6.205522181798476	6.274005725717746			CSF	neat	CSF neat	0.8654018007440805	0.9132582087568316	0.9691562962511968	degradation_pest	0.4235	70.0	0.0	1.0	1.0	1.0	0.1252624212736179	70.0	0.0	0.0	40.0
ENSG00000130513	12.720137403326826	6.002639722222222	1	0.3333333333333333	4.439055288037294	Q99988	3	0	0	1	1	1	1	1.106742225136873	0.7661064425770309	8.153219921236897e-08	35.0	1			12.662570922933924	12.777703883719717	5.9149127777777775	6.090366666666667	CSF	neat	CSF neat	0.5081566005711051	0.6507633111980238	0.7734919457714586	peptide_chemistry	0.1757	6.0	0.0	1.0	1.0	0.0	0.0	6.0	0.0	0.0	2.0
ENSG00000130517	7.614643441608174		0	0.0		Q9NXJ5	3	0	0	0	1	0	1	-0.4144096694490815				0			7.583053233837727	7.646233649378617			CSF	neat	CSF neat	0.8173450005290741	0.8861961180329792	0.899862173603284	size	0.389	9.0	0.0	0.0	0.0	0.0	0.1081081081081081	9.0	0.0	0.0	4.0
ENSG00000130520	7.864427605814082		0	0.0		Q9Y4Z0	3	0	0	0	1	0	1	-0.3101648006510463				0			7.828860727659072	7.899994483969094			CSF	neat	CSF neat	0.9594034747286404	0.9557057261880452	0.9601902675501144	size	0.5863	9.0	0.0	0.0	0.0	0.0	0.4608695652173913	9.0	0.0	0.0	2.0
ENSG00000130522	7.0272776853721215		0	0.0		P17535	3	0	0	0	1	0	1	-0.659540766490172				0			6.992725912153728	7.061829458590519			CSF	neat	CSF neat	0.7906606909178845	0.7889193981410317	0.7997153548732105	proteotypicity	0.3412	12.0	0.0	0.0	0.0	0.0	0.1857585139318885	10.0	0.1666666666666666	2.0	6.0
ENSG00000130528	6.493448462664058		0	0.0		P23327	3	0	0	0	1	0	1	-0.8823289382650865				0			6.477736580715554	6.509160344612561			CSF	neat	CSF neat	0.8256928406406002	0.7533463814640652	0.9301723657072384	abundance	0.3614	29.0	0.0	0.0	1.0	0.0	0.7851622874806801	29.0	0.0	0.0	27.0
ENSG00000130540	8.382201462633907		0	0.0		Q9BR01	3	0	0	0	1	0	1	-0.09407717178622671				0			8.374419328241412	8.389983597026397			CSF	neat	CSF neat	0.7183240293387728	0.729744428646953	0.5700563691995548	abundance	0.3929	13.0	0.0	0.0	0.0	0.0	0.1692307692307692	13.0	0.0	0.0	4.0
ENSG00000130558	9.426398717157923		3	1.0	9.289647425933033	Q99784	3	1	1	1	1	0	1	0.34170788345607933				0	0.7190476190476192		9.420620672010365	9.432176762305486			CSF	neat	CSF neat												20.0	0.0	0.0	7.0
ENSG00000130560	6.93679308015503	3.540091388888889	0	0.0		Q9BSL1	3	0	0	0	1	1	1	-0.5585034393736	0.41109321481861677	0.014155681818866965	35.0	1			6.862859389486984	7.010726770823074	3.47222	3.607962777777778	CSF	neat	CSF neat	0.8184241707050536	0.921983531118906	0.9636176405808912	size	0.4852	22.0	0.0	0.0	0.0	0.0	0.4671916010498688	21.0	0.0454545454545454	1.0	11.0
ENSG00000130561	6.125736576293606		0	0.0		P10523	3	0	0	0	1	0	1	-1.0357897369991773				0			6.131264018497994	6.120209134089221			CSF	neat	CSF neat					0.4876	22.0	0.0	0.0	0.0	1.0	0.2519685039370078	20.0	0.0909090909090909	3.0	13.0
ENSG00000130592	7.918822630849724	4.877122777777778	0	0.0		P33241	3	0	0	0	1	1	1	-0.1046774222095101	0.7200784386311784	1.0808866891496932e-06	35.0	1			7.882840230773009	7.954805030926437	4.846357222222222	4.907888333333334	CSF	neat	CSF neat	0.882527017767037	0.9184279891478412	0.983015653457779	structure_af	0.4033	15.0	0.0	0.0	0.0	1.0	0.5206349206349207	15.0	0.0	0.0	10.0
ENSG00000130595	8.533853430747223		0	0.0		P45378	3	0	0	0	1	0	1	-0.030786772376020077				0			8.493966018763897	8.573740842730556			CSF	neat	CSF neat	0.8361122064767621	0.963864668349104	0.8247044042471767	size	0.22	7.0	0.0	0.0	0.0	0.0	0.9836065573770492	6.0	0.1428571428571428	1.0	4.0
ENSG00000130598	8.509473568948396		0	0.0		P48788	3	0	0	0	1	0	1	-0.04096145860007536				0			8.418020174622717	8.60092696327407			CSF	neat	CSF neat					0.2343	5.0	0.0	0.0	0.0	0.0	0.7961783439490446	5.0	0.0	0.0	1.0
ENSG00000130635	15.859014511429983		3	1.0	6.842387513150394	P20908	3	1	1	1	1	0	1	3.026294360880978				0	0.7341736694677873		15.80298664694489	15.915042375915071			CSF	neat	CSF neat					0.3868	71.0	0.0	1.0	1.0	0.0	0.1729274611398963	60.0	0.1549295774647887	3.0	47.0
ENSG00000130638	5.993063046885741		0	0.0		Q9UBB4	3	0	0	0	1	0	1	-1.0911596789250955				0			5.945046297368601	6.041079796402882			CSF	neat	CSF neat	0.6937924311259209	0.905969399103746	0.9895503301640236	localization	0.5048	27.0	0.0	0.0	0.0	0.0	0.2594235033259423	27.0	0.0	0.0	11.0
ENSG00000130643	9.235140761477059		3	1.0	5.552664634325726	Q9NYX4	3	1	1	1	1	0	1	0.26188832980296345				0	0.7459383753501402		9.135836557592862	9.33444496536125			CSF	neat	CSF neat	0.4104482171981483	0.4645783574191027	0.2738457774390803	abundance	0.4267	10.0	1.0	0.0	0.0	1.0	0.1658031088082901	10.0	0.0	0.0	5.0
ENSG00000130656	8.976769877072762		2	0.6666666666666666	4.668737292032066	P02008	3	0	1	1	1	0	1	0.15405988106369295				0			8.773353556389763	9.180186197755758			CSF	neat	CSF neat	0.8203197592445858	0.4994048125453598	0.9265085800414168	size	0.7035	11.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0909090909090909	1.0	8.0
ENSG00000130669	7.777643486632196	2.1411711111111114	0	0.0		O96013	3	0	0	0	1	1	1	-0.643470726454698	-0.27761047760493984	0.1063893614440759	35.0	0			7.746796652027118	7.808490321237274	2.1610505555555557	2.121291666666667	CSF	neat	CSF neat	0.7324875710974952	0.9279711598824144	0.9564508574261784	composition	0.359	23.0	0.0	0.0	0.0	0.0	0.2169312169312169	20.0	0.1304347826086956	2.0	13.0
ENSG00000130675	7.414589478995438		0	0.0		P50219	3	0	0	0	1	0	1	-0.49790014672329475				0			7.383657942923605	7.4455210150672695			CSF	neat	CSF neat												9.0	0.1	1.0	6.0
ENSG00000130706	7.382489365372081		0	0.0		Q16186	3	0	0	0	1	0	1	-0.5112968011657696				0			7.364848245784212	7.400130484959943			CSF	neat	CSF neat	0.6729146552900632	0.8285109870664845	0.9800834400529592	structure_af	0.2372	10.0	0.0	0.0	0.0	0.0	0.2225130890052356	10.0	0.0	0.0	3.0
ENSG00000130717	5.972075610920964		0	0.0		Q9HA47	3	0	0	0	1	0	1	-1.0999185708889263				0			5.89964572190158	6.044505499940344			CSF	neat	CSF neat	0.809655379054135	0.8031199530586208	0.873163974226547	size	0.3817	12.0	0.0	0.0	0.0	0.0	0.3399209486166007	11.0	0.0833333333333333	1.0	6.0
ENSG00000130720	7.051432318813732		0	0.0		Q8N539	3	0	0	0	1	0	1	-0.6494600770197634				0			7.0095412510121635	7.093323386615304			CSF	neat	CSF neat	0.7725549668606531	0.8093312761008863	0.4756157002819349	abundance	0.3153	16.0	1.0	0.0	0.0	1.0	0.1922196796338672	16.0	0.0	0.0	8.0
ENSG00000130724	9.847675063204397		0	0.0		O43633	3	0	0	0	1	0	1	0.517523262148896				0			9.757707918811162	9.937642207597634			CSF	neat	CSF neat	0.9732225749073704	0.9391213277987503	0.9807265760544412	size	0.3585	9.0	0.0	0.0	0.0	1.0	0.5959595959595959	8.0	0.1111111111111111	1.0	3.0
ENSG00000130725	7.9268253520795895		0	0.0		P61081	3	0	0	0	1	0	1	-0.28412373878701674				0			7.9102661158478575	7.943384588311318			CSF	neat	CSF neat	0.7979721182865672	0.7723327572317279	0.98500105052856	size	0.4785	10.0	0.0	0.0	0.0	0.0	0.270440251572327	10.0	0.0	0.0	7.0
ENSG00000130726	8.802120989104424		0	0.0		Q13263	3	0	0	0	1	0	1	0.08117195211967071				0			8.783805550880379	8.82043642732847			CSF	neat	CSF neat	0.7933337970568722	0.8535937576484509	0.9860781914413091	localization	0.3162	28.0	0.0	0.0	0.0	0.0	0.2469135802469135	28.0	0.0	0.0	15.0
ENSG00000130731	7.905538271018325		0	0.0		Q96S19	3	0	0	0	1	0	1	-0.29300768457028653				0			7.8461281916869074	7.96494835034974			CSF	neat	CSF neat	0.9480161710651264	0.9073568744222132	0.932702985848684	size	0.6201	14.0	0.0	0.0	0.0	0.0	0.1222222222222222	14.0	0.0	0.0	9.0
ENSG00000130755	8.105895349213766		2	0.6666666666666666	4.311183486530926	O60234	3	0	1	1	1	0	1	-0.2093907051046707				0			8.135501252815835	8.0762894456117			CSF	neat	CSF neat	0.8762610957770235	0.926587876136321	0.9724226820127652	localization	0.4166	7.0	0.0	1.0	0.0	0.0	0.6153846153846154	5.0	0.2857142857142857	1.0	3.0
ENSG00000130758	7.883450381807846		0	0.0		Q02779	3	0	0	0	1	0	1	-0.3022258394524907				0			7.845566596258539	7.921334167357157			CSF	neat	CSF neat	0.8311624437018357	0.8124335809730182	0.4175336268134573	abundance	0.405	42.0	0.0	0.0	0.0	0.0	0.2397849462365591	38.0	0.0952380952380952	5.0	21.0
ENSG00000130762	8.29500412223613		0	0.0		Q5VV41	3	0	0	0	1	0	1	-0.13046809087511954				0			8.256945106119154	8.333063138353108			CSF	neat	CSF neat	0.9180561004514782	0.8099594507018997	0.944923965309217	composition	0.4619	37.0	0.0	0.0	0.0	0.0	0.3055555555555556	37.0	0.0	0.0	23.0
ENSG00000130770	8.632766245887403		0	0.0		Q9UII2	3	0	0	0	1	0	1	0.010493480395458358				0			8.605023981851163	8.660508509923638			CSF	neat	CSF neat	0.977542515020511	0.981072387994246	0.9731672792639988	size	0.3266	4.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	4.0
ENSG00000130787	7.872020736156977		0	0.0		O75146	3	0	0	0	1	0	1	-0.3069958852841417				0			7.84604144125721	7.898000031056747			CSF	neat	CSF neat	0.960266886425325	0.9706051085721912	0.976803150135014	degradation_pest	0.5277	63.0	0.0	0.0	0.0	0.0	0.3984674329501915	60.0	0.0476190476190476	1.0	44.0
ENSG00000130811	9.06379583762719		0	0.0		O75821	3	0	0	0	1	0	1	0.19037927652601241				0			9.0597635947098	9.067828080544578			CSF	neat	CSF neat	0.924264907645746	0.9032401243885294	0.9864982008950768	size	0.4493	16.0	0.0	0.0	0.0	0.0	0.559322033898305	16.0	0.0	0.0	9.0
ENSG00000130921	8.426034296247629		0	0.0		Q9H3J6	3	0	0	0	1	0	1	-0.0757839865331301				0			8.41299021452592	8.43907837796934			CSF	neat	CSF neat					0.3187	6.0	0.0	0.0	0.0	0.0	0.5887850467289719	6.0	0.0	0.0	5.0
ENSG00000130956	7.414480646992047		0	0.0		Q5JVS0	3	0	0	0	1	0	1	-0.49794556664793505				0			7.379856491903283	7.449104802080811			CSF	neat	CSF neat	0.911463574026256	0.9097651329894696	0.9345409197792832	structure_af	0.415	19.0	0.0	0.0	0.0	0.0	0.7403598971722365	19.0	0.0	0.0	13.0
ENSG00000130957	9.197223097216552		0	0.0		O00757	3	0	0	0	1	0	1	0.2460637800420505				0			9.14302981255871	9.251416381874396			CSF	neat	CSF neat	0.9090480911355604	0.6770596676040108	0.9132900606688934	localization	0.4082	15.0	0.0	0.0	0.0	0.0	0.2444444444444444	13.0	0.1333333333333333	1.0	6.0
ENSG00000130985	8.662734440138458		2	0.6666666666666666	5.772638230106641	P22314	3	0	1	1	1	0	1	0.023000400070478055				0			8.612162329749763	8.713306550527147			CSF	neat	CSF neat	0.980570249135614	0.9797316247793798	0.994784285230756	degradation_pest	0.4412	52.0	0.0	0.0	0.0	0.0	0.1907066795740561	52.0	0.0	0.0	30.0
ENSG00000130988	7.510966890266429		3	1.0	5.118784664767237	Q15493	3	1	1	1	1	0	1	-0.4576780188515026				0	0.2924574557210466		7.505625201680055	7.516308578852803			CSF	neat	CSF neat	0.9731270950650348	0.9407695138070998	0.959234886785254	size	0.5714	19.0	0.0	0.0	0.0	0.0	0.1963636363636363	19.0	0.0	0.0	8.0
ENSG00000131015	8.658666250663678	3.645173888888889	3	1.0	5.852204138274602	Q9BZM5	3	1	1	1	1	1	1	-0.17963785945852812	0.9162464985994399	1.1615430063552073e-14	35.0	1	0.8081232492997201	0.7806949806949809	8.638795608576393	8.67853689275097	3.5731538888888883	3.717193888888889	CSF	neat	CSF neat					0.4019	11.0	0.0	1.0	1.0	1.0	0.1785714285714285	4.0	0.6363636363636364	2.0	2.0
ENSG00000131019	7.978886451859828		0	0.0		Q9BZM4	3	0	0	0	1	0	1	-0.2623965707204351				0			7.955361342539741	8.002411561179912			CSF	neat	CSF neat	0.902622870938371	0.6419233275988602	0.4324200344241288	abundance	0.322	9.0	0.0	0.0	1.0	1.0	0.4329268292682927	8.0	0.1111111111111111	1.0	4.0
ENSG00000131037	6.61142546990454		0	0.0		Q8TE68	3	0	0	0	1	0	1	-0.8330924397061519				0			6.580365197676645	6.642485742132432			CSF	neat	CSF neat	0.942935675032154	0.9152261324305794	0.9672228316435022	composition	0.4486	36.0	0.0	0.0	0.0	0.0	0.351931330472103	36.0	0.0	0.0	24.0
ENSG00000131042		4.105480555555555	0	0.0		Q8N423	3	0	0	0	0	1	1	-0.20919399431985664				0					4.146404444444444	4.064556666666667	CSF	neat	CSF neat												16.0	0.36	4.0	9.0
ENSG00000131050	8.318307491201251		0	0.0		Q96DR5^SL010290@BPIFA2.16302.11	3	0	0	0	1	0	1	-0.12074266793630269				0			8.255234050519674	8.38138093188283			CSF	neat	CSF neat					0.5183	14.0	0.0	1.0	1.0	0.0	0.0917874396135265				
ENSG00000131051	7.535508128405143		0	0.0		Q14498	3	0	0	0	1	0	1	-0.4474359838608353				0			7.529526796922495	7.5414894598877895			CSF	neat	CSF neat	0.9834951574936448	0.9896547396307032	0.984050523143112	charge_pI	0.3873	23.0	0.0	0.0	0.0	0.0	0.4277227722772277	20.0	0.1304347826086956	1.0	11.0
ENSG00000131055	8.257037933043115		0	0.0		Q96KJ9	3	0	0	0	1	0	1	-0.14631289202081818				0			8.231766679219264	8.282309186866959			CSF	neat	CSF neat												7.0	0.0	0.0	3.0
ENSG00000131068	8.164518176299495		0	0.0		Q96PH6	3	0	0	0	1	0	1	-0.184925067190635				0			8.146888486805302	8.182147865793688			CSF	neat	CSF neat					0.0735	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
ENSG00000131069	8.29098219396859		0	0.0		Q9NR19	3	0	0	0	1	0	1	-0.13214660154411098				0			8.26971724522161	8.312247142715568			CSF	neat	CSF neat	0.8396227154255009	0.9465238417158008	0.96965375467114	localization	0.3436	27.0	0.0	0.0	0.0	0.0	0.1831610044313146	27.0	0.0	0.0	14.0
ENSG00000131080	10.403710862549008	5.126584999999999	0	0.0		Q9HAV5	3	0	0	0	1	1	1	0.4602846160806624	0.9282913165266107	9.81796634347156e-16	35.0	1			10.379971907037419	10.427449818060595	5.103048333333333	5.150121666666666	CSF	neat	CSF neat												11.0	0.0	0.0	5.0
ENSG00000131094	10.075975047671427		3	1.0	5.6401393641204685	O75973	3	1	1	1	1	0	1	0.6128019280443867				0	0.6867427707855802		10.143329900155372	10.008620195187483			CSF	neat	CSF neat												10.0	0.1666666666666666	2.0	8.0
ENSG00000131095	10.87200699341785		3	1.0	6.77551112839795	P14136	3	1	1	1	1	0	1	0.9450177272612448				0	0.6436974789915967		10.941567800644648	10.802446186191055			CSF	neat	CSF neat	0.8564136507217273	0.935477048949256	0.9823738316464612	localization	0.6014	30.0	0.0	0.0	0.0	0.0	0.7205882352941176	27.0	0.1	17.0	22.0
ENSG00000131096	6.959339823520926		0	0.0		P10082	3	0	0	0	1	0	1	-0.6878939389885645				0			6.93381593245653	6.984863714585324			CSF	neat	CSF neat	0.545706074965036	0.3994480422396806	0.1324184343380797	abundance	0.1795	2.0	0.0	1.0	1.0	0.0	0.5333333333333333	2.0	0.0	0.0	2.0
ENSG00000131142	8.438009737604055	6.692532222222222	0	0.0		O15444^SL003197@CCL25.14068.29	3	0	0	0	1	1	1	0.3416236934116025	0.4106730173247647	0.014264473404935783	35.0	1			8.4766576128643	8.399361862343817	6.65291	6.732154444444444	CSF	neat	CSF neat					0.301	5.0	0.0	1.0	1.0	0.0	0.203883495145631				
ENSG00000131148	7.76794349220172		0	0.0		O43402	3	0	0	0	1	0	1	-0.3504314596547938				0			7.763011984777297	7.77287499962615			CSF	neat	CSF neat	0.9362887077451416	0.950207629801207	0.9791231248236414	size	0.4627	11.0	0.0	0.0	0.0	1.0	0.2688172043010752	11.0	0.0	0.0	5.0
ENSG00000131165	8.92048465149862		0	0.0		Q9HD42	3	0	0	0	1	0	1	0.13056981725641567				0			8.804299201882559	9.036670101114685			CSF	neat	CSF neat												9.0	0.0	0.0	3.0
ENSG00000131171	6.728357481219323		3	1.0	8.215268364558655	O75368	3	1	1	1	1	0	1	-0.7842920595197139				0	0.5724891497542923		6.693911119142529	6.7628038432961155			CSF	neat	CSF neat	0.9656155700941276	0.9698700491230938	0.983618756959935	size	0.548	7.0	0.0	0.0	0.0	1.0	0.3555555555555555	7.0	0.0	0.0	6.0
ENSG00000131196	5.714988525444128	3.4574636111111112	0	0.0		O95644	3	0	0	0	1	1	1	-0.8288395130404779	0.060937173020027026	0.7280355455014711	35.0	0			5.665850808972289	5.764126241915967	3.4770211111111107	3.4379061111111113	CSF	neat	CSF neat	0.698493420042165	0.5968297317146514	0.7965037839496424	abundance	0.3556	36.0	0.0	0.0	0.0	0.0	0.0990206746463547	33.0	0.0833333333333333	3.0	20.0
ENSG00000131203	6.687907642915864		0	0.0		P14902	3	0	0	0	1	0	1	-0.801173386245334				0			6.679338014964249	6.696477270867475			CSF	neat	CSF neat	0.8135351766213466	0.7880285417933892	0.8302738881525353	abundance	0.4854	22.0	0.0	0.0	0.0	0.0	0.179419525065963	22.0	0.0	0.0	10.0
ENSG00000131236	6.257077004852713		2	0.6666666666666666	6.7986587824919935	Q01518-2	3	0	1	1	1	0	1	-0.9809761510917243				0			5.953039321718648	6.561114687986777			CSF	neat	CSF neat	0.8354435369541421	0.974508971608043	0.9897169747128473	size	0.5202	27.0	0.0	0.0	0.0	1.0	0.1955555555555555				
ENSG00000131238	13.429286999087134		2	0.6666666666666666	6.824193116288446	P50897	3	0	1	1	1	0	1	2.0122724089914983				0			13.390104773431894	13.468469224742371			CSF	neat	CSF neat	0.972741455900329	0.9739679494977554	0.989473034212597	size	0.3217	11.0	0.0	1.0	1.0	0.0	0.1490196078431372	11.0	0.0	0.0	4.0
ENSG00000131370	7.482051942049462		0	0.0		O60239	3	0	0	0	1	0	1	-0.46974537705558395				0			7.44820378774247	7.51590009635645			CSF	neat	CSF neat	0.9789985587348004	0.9822748244333348	0.7935856727103854	abundance	0.476	24.0	0.0	0.0	0.0	1.0	0.665893271461717	23.0	0.0416666666666666	1.0	14.0
ENSG00000131373	6.3419232349039305		0	0.0		Q9UJ83	3	0	0	0	1	0	1	-0.9455664438838407				0			6.250892299844526	6.432954169963333			CSF	neat	CSF neat	0.948755528532903	0.9396923628984052	0.9591827400809544	hydrophobicity	0.4394	28.0	0.0	0.0	0.0	0.0	0.0577617328519855	28.0	0.0	0.0	15.0
ENSG00000131374	6.2894972914752145		0	0.0		Q92609	3	0	0	0	1	0	1	-0.9674458757193776				0			6.203911233826894	6.3750833491235355			CSF	neat	CSF neat	0.8821521977961151	0.9472550120374144	0.97241741146354	structure_af	0.4269	38.0	0.0	0.0	0.0	0.0	0.1413748378728923	38.0	0.0	0.0	19.0
ENSG00000131408	8.724878283909312		0	0.0		P55055	3	0	0	0	1	0	1	0.048935498322575904				0			8.67526759651382	8.774488971304796			CSF	neat	CSF neat	0.6700603606281249	0.8436251822286284	0.5094087765518414	abundance	0.3335	17.0	0.0	0.0	0.0	0.0	0.268348623853211	12.0	0.2941176470588235	1.0	7.0
ENSG00000131409	14.61541251291353		3	1.0	10.367865843929811	Q9NT99	3	1	1	1	1	0	1	2.5072897731223436				0	0.4949579831932773		14.394066182194406	14.836758843632659			CSF	neat	CSF neat					0.3532	27.0	1.0	0.0	1.0	1.0	0.0871559633027523	24.0	0.1111111111111111	2.0	14.0
ENSG00000131435	8.036755964373242		0	0.0		P50479	3	0	0	0	1	0	1	-0.23824532094627335				0			8.116798954599144	7.956712974147341			CSF	neat	CSF neat	0.785061721517124	0.7868386233820324	0.9598806488331108	size	0.4803	17.0	0.0	0.0	0.0	0.0	0.15359477124183	17.0	0.0	0.0	10.0
