ensg	tissue	paxdb_ppm	ensp	symbol
ENSG00000239264	testis	252.0	ENSP00000369081	TXNDC5
ENSG00000105640	testis	251.0	ENSP00000222247	RPL18A
ENSG00000188219	testis	251.0	ENSP00000439189	POTEE
	testis	251.0	ENSP00000466025	CIRBP
ENSG00000165629	testis	251.0	ENSP00000349142	ATP5F1C
ENSG00000159348	testis	251.0	ENSP00000356218	CYB5R1
ENSG00000073578	testis	250.0	ENSP00000264932	SDHA
ENSG00000156515	testis	250.0	ENSP00000494664	HK1
ENSG00000214753	testis	250.0	ENSP00000301785	HNRNPUL2
ENSG00000140740	testis	249.0	ENSP00000268379	UQCRC2
ENSG00000113552	testis	249.0	ENSP00000423674	GNPDA1
ENSG00000167220	testis	248.0	ENSP00000300605	HDHD2
ENSG00000143321	testis	248.0	ENSP00000357189	HDGF
ENSG00000162909	testis	248.0	ENSP00000295006	CAPN2
ENSG00000170950	testis	248.0	ENSP00000305995	PGK2
ENSG00000138207	testis	248.0	ENSP00000360522	RBP4
	testis	247.0	ENSP00000360688	TXNDC12
ENSG00000090861	testis	247.0	ENSP00000261772	AARS1
ENSG00000133835	testis	247.0	ENSP00000411960	HSD17B4
ENSG00000055957	testis	247.0	ENSP00000273283	ITIH1
ENSG00000100591	testis	246.0	ENSP00000216479	AHSA1
	testis	246.0	ENSP00000358723	RAP1A
ENSG00000114354	testis	245.0	ENSP00000240851	TFG
ENSG00000184432	testis	245.0	ENSP00000329419	COPB2
ENSG00000005022	testis	245.0	ENSP00000360671	SLC25A5
ENSG00000175387	testis	245.0	ENSP00000262160	SMAD2
ENSG00000006047	testis	245.0	ENSP00000007699	YBX2
ENSG00000187109	testis	244.0	ENSP00000477538	NAP1L1
ENSG00000008018	testis	244.0	ENSP00000262193	PSMB1
ENSG00000117054	testis	244.0	ENSP00000359871	ACADM
ENSG00000156482	testis	244.0	ENSP00000428085	RPL30
ENSG00000198682	testis	244.0	ENSP00000406157	PAPSS2
ENSG00000143727	testis	244.0	ENSP00000272067	ACP1
ENSG00000103275	testis	243.0	ENSP00000348056	UBE2I
ENSG00000244414	testis	243.0	ENSP00000314299	CFHR1
ENSG00000154723	testis	243.0	ENSP00000389649	ATP5PF
ENSG00000159131	testis	243.0	ENSP00000371253	GART
ENSG00000123999	testis	243.0	ENSP00000243786	INHA
ENSG00000148672	testis	243.0	ENSP00000277865	GLUD1
ENSG00000126261	testis	242.0	ENSP00000246548	UBA2
ENSG00000069329	testis	242.0	ENSP00000299138	VPS35
ENSG00000148484	testis	242.0	ENSP00000367154	RSU1
ENSG00000164919	testis	241.0	ENSP00000429707	COX6C
ENSG00000153132	testis	241.0	ENSP00000392782	CLGN
	testis	241.0	ENSP00000478121	ELOC
	testis	241.0	ENSP00000267884	SRP14
ENSG00000136238	testis	241.0	ENSP00000348461	RAC1
ENSG00000085733	testis	241.0	ENSP00000365745	CTTN
ENSG00000072110	testis	240.0	ENSP00000377941	ACTN1
ENSG00000105379	testis	240.0	ENSP00000346173	ETFB
ENSG00000100994	testis	240.0	ENSP00000216962	PYGB
ENSG00000175582	testis	240.0	ENSP00000311449	RAB6A
	testis	239.0	ENSP00000410815	B4E1Z4_HUMAN
ENSG00000171766	testis	239.0	ENSP00000379895	GATM
ENSG00000173486	testis	238.0	ENSP00000378046	FKBP2
ENSG00000169299	testis	238.0	ENSP00000371393	PGM2
ENSG00000159377	testis	238.0	ENSP00000290541	PSMB4
	testis	237.0	ENSP00000346088	RPL22
ENSG00000173110	testis	236.0	ENSP00000310219	HSPA6
ENSG00000137463	testis	236.0	ENSP00000381928	MGARP
ENSG00000065978	testis	236.0	ENSP00000361626	YBX1
ENSG00000083845	testis	235.0	ENSP00000472985	RPS5
ENSG00000163453	testis	235.0	ENSP00000295666	IGFBP7
ENSG00000198034	testis	234.0	ENSP00000362744	RPS4X
ENSG00000106153	testis	234.0	ENSP00000378812	CHCHD2
ENSG00000113558	testis	233.0	ENSP00000231487	SKP1
ENSG00000111057	testis	233.0	ENSP00000373489	KRT18
ENSG00000100567	testis	233.0	ENSP00000216455	PSMA3
ENSG00000160209	testis	232.0	ENSP00000291565	PDXK
ENSG00000104267	testis	232.0	ENSP00000285379	CA2
ENSG00000174238	testis	232.0	ENSP00000316809	PITPNA
ENSG00000145335	testis	231.0	ENSP00000500990	SNCA
ENSG00000099797	testis	231.0	ENSP00000215567	TECR
ENSG00000073969	testis	231.0	ENSP00000381293	NSF
ENSG00000073712	testis	230.0	ENSP00000342858	FERMT2
ENSG00000174231	testis	229.0	ENSP00000460348	PRPF8
ENSG00000006125	testis	229.0	ENSP00000483185	AP2B1
ENSG00000147274	testis	229.0	ENSP00000359645	RBMX
ENSG00000106927	testis	229.0	ENSP00000265132	AMBP
ENSG00000135940	testis	229.0	ENSP00000258424	COX5B
ENSG00000134001	testis	229.0	ENSP00000256383	EIF2S1
	testis	229.0	ENSP00000230085	SNX3
ENSG00000072210	testis	229.0	ENSP00000345774	ALDH3A2
ENSG00000163344	testis	228.0	ENSP00000357452	PMVK
ENSG00000175203	testis	228.0	ENSP00000408910	DCTN2
ENSG00000102172	testis	228.0	ENSP00000385746	SMS
ENSG00000085063	testis	227.0	ENSP00000498879	CD59
ENSG00000108344	testis	227.0	ENSP00000264639	PSMD3
ENSG00000108298	testis	227.0	ENSP00000225430	RPL19
ENSG00000037474	testis	227.0	ENSP00000264670	NSUN2
ENSG00000147403	testis	227.0	ENSP00000413436	RPL10
ENSG00000138175	testis	227.0	ENSP00000260746	ARL3
ENSG00000162704	testis	227.0	ENSP00000294742	ARPC5
ENSG00000036257	testis	226.0	ENSP00000264414	CUL3
ENSG00000128928	testis	226.0	ENSP00000499074	IVD
ENSG00000114779	testis	226.0	ENSP00000420065	ABHD14B
ENSG00000095139	testis	226.0	ENSP00000264028	ARCN1
ENSG00000163346	testis	226.0	ENSP00000357448	PBXIP1
ENSG00000088833	testis	225.0	ENSP00000418529	NSFL1C
ENSG00000242076	testis	224.0	ENSP00000479032	IGKV1-33
ENSG00000239975	testis	224.0	ENSP00000482678	IGKV1D-33
ENSG00000198356	testis	224.0	ENSP00000466379	GET3
ENSG00000134684	testis	224.0	ENSP00000362576	YARS1
ENSG00000163577	testis	224.0	ENSP00000295822	EIF5A2
ENSG00000244731	testis	224.0	ENSP00000396688	C4A
ENSG00000226784	testis	224.0	ENSP00000412189	PGAM4
ENSG00000143416	testis	224.0	ENSP00000397261	SELENBP1
ENSG00000104687	testis	223.0	ENSP00000221130	GSR
ENSG00000120992	testis	223.0	ENSP00000320043	LYPLA1
ENSG00000116459	testis	223.0	ENSP00000358737	ATP5PB
ENSG00000164733	testis	223.0	ENSP00000345672	CTSB
ENSG00000139641	testis	222.0	ENSP00000267113	ESYT1
ENSG00000172867	testis	222.0	ENSP00000310861	KRT2
ENSG00000142230	testis	222.0	ENSP00000270225	SAE1
ENSG00000146842	testis	222.0	ENSP00000380747	TMEM209
ENSG00000131143	testis	221.0	ENSP00000457513	COX4I1
ENSG00000164708	testis	221.0	ENSP00000297283	PGAM2
ENSG00000204065	testis	221.0	ENSP00000361765	TCEAL5
ENSG00000165795	testis	221.0	ENSP00000451712	NDRG2
ENSG00000103381	testis	221.0	ENSP00000371193	CPPED1
ENSG00000183684	testis	221.0	ENSP00000421592	ALYREF
ENSG00000007168	testis	221.0	ENSP00000380378	PAFAH1B1
ENSG00000132305	testis	219.0	ENSP00000387262	IMMT
ENSG00000135316	testis	219.0	ENSP00000358635	SYNCRIP
ENSG00000162368	testis	219.0	ENSP00000360939	CMPK1
ENSG00000106682	testis	219.0	ENSP00000265753	EIF4H
	testis	219.0	ENSP00000388169	ARPC4
	testis	219.0	ENSP00000362803	PPIL1
ENSG00000140105	testis	219.0	ENSP00000347495	WARS1
ENSG00000130255	testis	218.0	ENSP00000464342	RPL36
ENSG00000109606	testis	218.0	ENSP00000336741	DHX15
ENSG00000113600	testis	218.0	ENSP00000263408	C9
ENSG00000152556	testis	218.0	ENSP00000496597	PFKM
ENSG00000198755	testis	217.0	ENSP00000363018	RPL10A
ENSG00000108561	testis	217.0	ENSP00000225698	C1QBP
ENSG00000197448	testis	216.0	ENSP00000431049	GSTK1
ENSG00000122026	testis	216.0	ENSP00000346027	RPL21
ENSG00000100316	testis	215.0	ENSP00000346001	RPL3
ENSG00000182944	testis	215.0	ENSP00000400142	EWSR1
ENSG00000075142	testis	215.0	ENSP00000265729	SRI
ENSG00000189058	testis	215.0	ENSP00000345179	APOD
ENSG00000198130	testis	215.0	ENSP00000352706	HIBCH
ENSG00000205531	testis	214.0	ENSP00000369915	NAP1L4
ENSG00000152818	testis	214.0	ENSP00000356515	UTRN
ENSG00000107959	testis	214.0	ENSP00000370377	PITRM1
ENSG00000111237	testis	214.0	ENSP00000480853	VPS29
ENSG00000161057	testis	213.0	ENSP00000391211	PSMC2
ENSG00000162613	testis	213.0	ENSP00000359804	FUBP1
ENSG00000167283	testis	213.0	ENSP00000300688	ATP5MG
ENSG00000113905	testis	213.0	ENSP00000232003	HRG
	testis	213.0	ENSP00000354632	MT-ATP6
ENSG00000111144	testis	213.0	ENSP00000228740	LTA4H
ENSG00000062485	testis	212.0	ENSP00000342056	CS
ENSG00000165916	testis	212.0	ENSP00000481029	PSMC3
ENSG00000153113	testis	211.0	ENSP00000422176	CAST
ENSG00000128595	testis	211.0	ENSP00000438248	CALU
ENSG00000143653	testis	211.0	ENSP00000355467	SCCPDH
ENSG00000163541	testis	211.0	ENSP00000377446	SUCLG1
ENSG00000101182	testis	210.0	ENSP00000359910	PSMA7
ENSG00000100804	testis	210.0	ENSP00000355325	PSMB5
ENSG00000105854	testis	210.0	ENSP00000488838	PON2
ENSG00000233927	testis	210.0	ENSP00000472469	RPS28
ENSG00000010256	testis	210.0	ENSP00000203407	UQCRC1
ENSG00000148218	testis	209.0	ENSP00000386284	ALAD
ENSG00000087365	testis	209.0	ENSP00000318861	SF3B2
ENSG00000100934	testis	209.0	ENSP00000306881	SEC23A
ENSG00000135069	testis	209.0	ENSP00000365773	PSAT1
ENSG00000162384	testis	209.0	ENSP00000294360	CZIB
ENSG00000115866	testis	209.0	ENSP00000264161	DARS1
ENSG00000162433	testis	209.0	ENSP00000378743	AK4
ENSG00000143977	testis	209.0	ENSP00000393388	SNRPG
	testis	209.0	ENSP00000381844	ATL3
ENSG00000178035	testis	208.0	ENSP00000321584	IMPDH2
ENSG00000134419	testis	208.0	ENSP00000318646	RPS15A
ENSG00000170759	testis	208.0	ENSP00000307078	KIF5B
ENSG00000105402	testis	208.0	ENSP00000263354	NAPA
ENSG00000198931	testis	208.0	ENSP00000367615	APRT
ENSG00000120053	testis	208.0	ENSP00000359539	GOT1
ENSG00000079308	testis	208.0	ENSP00000171887	TNS1
ENSG00000108515	testis	208.0	ENSP00000324105	ENO3
ENSG00000196465	testis	208.0	ENSP00000450385	MYL6B
ENSG00000196961	testis	207.0	ENSP00000351926	AP2A1
ENSG00000167711	testis	207.0	ENSP00000321853	SERPINF2
ENSG00000114867	testis	207.0	ENSP00000416255	EIF4G1
ENSG00000154997	testis	207.0	ENSP00000373627	SEPTIN14
ENSG00000164237	testis	207.0	ENSP00000296658	CMBL
ENSG00000198561	testis	207.0	ENSP00000382004	CTNND1
ENSG00000198721	testis	206.0	ENSP00000369461	ECI2
ENSG00000164039	testis	206.0	ENSP00000296424	BDH2
ENSG00000079805	testis	206.0	ENSP00000373905	DNM2
ENSG00000172354	testis	206.0	ENSP00000305260	GNB2
ENSG00000189091	testis	205.0	ENSP00000305790	SF3B3
ENSG00000114353	testis	205.0	ENSP00000312999	GNAI2
	testis	205.0	ENSP00000216225	RBX1
ENSG00000204843	testis	205.0	ENSP00000354791	DCTN1
ENSG00000125970	testis	205.0	ENSP00000246194	RALY
ENSG00000166333	testis	205.0	ENSP00000379975	ILK
ENSG00000142541	testis	205.0	ENSP00000375730	RPL13A
ENSG00000213722	testis	205.0	ENSP00000364949	DDAH2
ENSG00000108671	testis	205.0	ENSP00000261712	PSMD11
ENSG00000084733	testis	204.0	ENSP00000264710	RAB10
ENSG00000120948	testis	204.0	ENSP00000240185	TARDBP
ENSG00000117899	testis	204.0	ENSP00000261758	MESD
ENSG00000022267	testis	203.0	ENSP00000498684	FHL1
ENSG00000166394	testis	202.0	ENSP00000437041	CYB5R2
ENSG00000107317	testis	202.0	ENSP00000360687	PTGDS
ENSG00000096060	testis	202.0	ENSP00000444810	FKBP5
ENSG00000198898	testis	202.0	ENSP00000354947	CAPZA2
ENSG00000156976	testis	201.0	ENSP00000326381	EIF4A2
ENSG00000131238	testis	201.0	ENSP00000493153	PPT1
ENSG00000115524	testis	201.0	ENSP00000335321	SF3B1
ENSG00000115677	testis	201.0	ENSP00000375836	HDLBP
ENSG00000067704	testis	200.0	ENSP00000355889	IARS2
ENSG00000049239	testis	200.0	ENSP00000473348	H6PD
ENSG00000113648	testis	200.0	ENSP00000423563	MACROH2A1
ENSG00000139921	testis	200.0	ENSP00000393316	TMX1
ENSG00000074695	testis	200.0	ENSP00000251047	LMAN1
	testis	200.0	ENSP00000470059	M0QYT0_HUMAN
ENSG00000013275	testis	200.0	ENSP00000157812	PSMC4
ENSG00000158941	testis	200.0	ENSP00000310670	CCAR2
	testis	199.0	ENSP00000356791	DPT
	testis	199.0	ENSP00000436422	ENSP00000436422
ENSG00000114573	testis	199.0	ENSP00000273398	ATP6V1A
ENSG00000065833	testis	199.0	ENSP00000358719	ME1
ENSG00000079739	testis	199.0	ENSP00000360124	PGM1
ENSG00000155366	testis	198.0	ENSP00000285735	RHOC
	testis	198.0	ENSP00000309334	RPL15
	testis	198.0	ENSP00000366798	HMGN4
ENSG00000145012	testis	198.0	ENSP00000491657	LPP
ENSG00000254986	testis	197.0	ENSP00000440502	DPP3
ENSG00000197702	testis	197.0	ENSP00000334008	PARVA
ENSG00000100304	testis	197.0	ENSP00000216129	TTLL12
ENSG00000105135	testis	197.0	ENSP00000263383	ILVBL
ENSG00000168036	testis	197.0	ENSP00000495360	CTNNB1
ENSG00000126698	testis	197.0	ENSP00000263697	DNAJC8
ENSG00000106105	testis	197.0	ENSP00000373918	GARS1
ENSG00000182890	testis	197.0	ENSP00000327589	GLUD2
ENSG00000109084	testis	196.0	ENSP00000226230	TMEM97
ENSG00000132002	testis	196.0	ENSP00000254322	DNAJB1
ENSG00000111786	testis	196.0	ENSP00000229390	SRSF9
ENSG00000104529	testis	196.0	ENSP00000410059	EEF1D
ENSG00000126945	testis	196.0	ENSP00000361927	HNRNPH2
ENSG00000079557	testis	195.0	ENSP00000226355	AFM
ENSG00000109919	testis	195.0	ENSP00000303222	MTCH2
ENSG00000133026	testis	195.0	ENSP00000353590	MYH10
ENSG00000111348	testis	195.0	ENSP00000228945	ARHGDIB
ENSG00000087302	testis	195.0	ENSP00000261700	RTRAF
ENSG00000101608	testis	194.0	ENSP00000464359	MYL12A
	testis	194.0	ENSP00000305230	SRP9
	testis	194.0	ENSP00000000233	ARF5
ENSG00000113719	testis	193.0	ENSP00000377374	ERGIC1
ENSG00000169738	testis	193.0	ENSP00000303356	DCXR
	testis	193.0	ENSP00000349860	GFPT1
ENSG00000163682	testis	193.0	ENSP00000494697	RPL9
ENSG00000125505	testis	193.0	ENSP00000245615	MBOAT7
ENSG00000198157	testis	193.0	ENSP00000350848	HMGN5
ENSG00000158417	testis	193.0	ENSP00000289371	EIF5B
ENSG00000169020	testis	192.0	ENSP00000306003	ATP5ME
ENSG00000103035	testis	192.0	ENSP00000219313	PSMD7
ENSG00000184500	testis	192.0	ENSP00000377783	PROS1
ENSG00000131747	testis	192.0	ENSP00000411532	TOP2A
ENSG00000164040	testis	192.0	ENSP00000481886	PGRMC2
ENSG00000171236	testis	192.0	ENSP00000302621	LRG1
ENSG00000166441	testis	192.0	ENSP00000346015	RPL27A
	testis	192.0	ENSP00000264933	PDCD6
	testis	191.0	ENSP00000452662	IGKV2D-28
ENSG00000205629	testis	191.0	ENSP00000382021	LCMT1
ENSG00000118939	testis	190.0	ENSP00000366819	UCHL3
ENSG00000138356	testis	189.0	ENSP00000363832	AOX1
ENSG00000118680	testis	189.0	ENSP00000463559	MYL12B
ENSG00000117118	testis	188.0	ENSP00000364649	SDHB
ENSG00000124614	testis	188.0	ENSP00000481646	RPS10
ENSG00000005007	testis	188.0	ENSP00000470142	UPF1
ENSG00000161203	testis	188.0	ENSP00000403362	AP2M1
ENSG00000119723	testis	188.0	ENSP00000333946	COQ6
ENSG00000138430	testis	188.0	ENSP00000284719	OLA1
ENSG00000103769	testis	187.0	ENSP00000261890	RAB11A
ENSG00000105679	testis	187.0	ENSP00000222286	GAPDHS
ENSG00000162813	testis	187.0	ENSP00000446828	BPNT1
ENSG00000108654	testis	187.0	ENSP00000225792	DDX5
ENSG00000133706	testis	187.0	ENSP00000377954	LARS1
ENSG00000113643	testis	187.0	ENSP00000231572	RARS1
ENSG00000187555	testis	187.0	ENSP00000343535	USP7
ENSG00000188846	testis	186.0	ENSP00000379506	RPL14
ENSG00000141543	testis	186.0	ENSP00000497641	EIF4A3
ENSG00000171914	testis	186.0	ENSP00000453508	TLN2
ENSG00000105669	testis	186.0	ENSP00000469035	COPE
ENSG00000138080	testis	186.0	ENSP00000369677	EMILIN1
ENSG00000116005	testis	186.0	ENSP00000387654	PCYOX1
ENSG00000138279	testis	186.0	ENSP00000362010	ANXA7
ENSG00000164985	testis	185.0	ENSP00000370114	PSIP1
ENSG00000157184	testis	185.0	ENSP00000360541	CPT2
ENSG00000172893	testis	185.0	ENSP00000347717	DHCR7
ENSG00000070756	testis	185.0	ENSP00000313007	PABPC1
ENSG00000177830	testis	184.0	ENSP00000398722	CHID1
ENSG00000103363	testis	184.0	ENSP00000262306	ELOB
ENSG00000142507	testis	184.0	ENSP00000270586	PSMB6
ENSG00000147592	testis	184.0	ENSP00000276590	LACTB2
ENSG00000106263	testis	184.0	ENSP00000354125	EIF3B
ENSG00000100714	testis	184.0	ENSP00000498336	MTHFD1
ENSG00000165609	testis	183.0	ENSP00000419628	NUDT5
ENSG00000172270	testis	183.0	ENSP00000333769	BSG
ENSG00000107651	testis	183.0	ENSP00000358071	SEC23IP
ENSG00000172053	testis	182.0	ENSP00000307567	QARS1
	testis	182.0	ENSP00000173527	ISOC1
ENSG00000087274	testis	182.0	ENSP00000264758	ADD1
ENSG00000163281	testis	182.0	ENSP00000295448	GNPDA2
ENSG00000130203	testis	181.0	ENSP00000252486	APOE
ENSG00000127948	testis	181.0	ENSP00000419970	POR
ENSG00000123384	testis	181.0	ENSP00000243077	LRP1
ENSG00000089154	testis	181.0	ENSP00000300648	GCN1
ENSG00000110107	testis	181.0	ENSP00000227524	PRPF19
ENSG00000198363	testis	181.0	ENSP00000368767	ASPH
ENSG00000204394	testis	181.0	ENSP00000364815	VARS1
ENSG00000134440	testis	180.0	ENSP00000256854	NARS1
ENSG00000170515	testis	180.0	ENSP00000302886	PA2G4
ENSG00000156110	testis	180.0	ENSP00000443965	ADK
ENSG00000147164	testis	180.0	ENSP00000481314	SNX12
ENSG00000126524	testis	180.0	ENSP00000246868	SBDS
ENSG00000157020	testis	180.0	ENSP00000373312	SEC13
ENSG00000176393	testis	179.0	ENSP00000295640	RNPEP
ENSG00000213995	testis	179.0	ENSP00000311984	NAXD
ENSG00000168175	testis	178.0	ENSP00000378851	MAPK1IP1L
ENSG00000114021	testis	178.0	ENSP00000377696	NIT2
ENSG00000124486	testis	178.0	ENSP00000316357	USP9X
ENSG00000167193	testis	178.0	ENSP00000300574	CRK
ENSG00000100983	testis	177.0	ENSP00000495750	GSS
ENSG00000096433	testis	177.0	ENSP00000363435	ITPR3
ENSG00000120694	testis	177.0	ENSP00000487365	HSPH1
ENSG00000198712	testis	177.0	ENSP00000354876	MT-CO2
	testis	177.0	ENSP00000306866	GABARAP
ENSG00000111674	testis	177.0	ENSP00000437402	ENO2
ENSG00000134240	testis	176.0	ENSP00000358414	HMGCS2
ENSG00000196604	testis	176.0	ENSP00000386786	POTEF
ENSG00000168610	testis	176.0	ENSP00000264657	STAT3
ENSG00000135744	testis	176.0	ENSP00000355627	AGT
ENSG00000108010	testis	176.0	ENSP00000357633	GLRX3
ENSG00000101347	testis	176.0	ENSP00000493536	SAMHD1
ENSG00000125354	testis	175.0	ENSP00000341524	SEPTIN6
ENSG00000116120	testis	175.0	ENSP00000281828	FARSB
ENSG00000144713	testis	175.0	ENSP00000416429	RPL32
ENSG00000122359	testis	175.0	ENSP00000398610	ANXA11
	testis	175.0	ENSP00000429150	FAM49B
ENSG00000114302	testis	175.0	ENSP00000265563	PRKAR2A
	testis	175.0	ENSP00000449270	COPZ1
ENSG00000137133	testis	174.0	ENSP00000259667	HINT2
ENSG00000148700	testis	174.0	ENSP00000348381	ADD3
ENSG00000063244	testis	174.0	ENSP00000307863	U2AF2
ENSG00000077380	testis	174.0	ENSP00000380308	DYNC1I2
ENSG00000123136	testis	174.0	ENSP00000242776	DDX39A
ENSG00000196305	testis	174.0	ENSP00000364794	IARS1
ENSG00000109475	testis	174.0	ENSP00000378163	RPL34
ENSG00000105835	testis	174.0	ENSP00000222553	NAMPT
ENSG00000087191	testis	174.0	ENSP00000310572	PSMC5
ENSG00000069345	testis	174.0	ENSP00000314030	DNAJA2
ENSG00000255112	testis	174.0	ENSP00000432279	CHMP1B
ENSG00000099995	testis	174.0	ENSP00000215793	SF3A1
ENSG00000142676	testis	172.0	ENSP00000496250	RPL11
ENSG00000077312	testis	172.0	ENSP00000243563	SNRPA
ENSG00000135318	testis	172.0	ENSP00000257770	NT5E
ENSG00000066032	testis	172.0	ENSP00000384638	CTNNA2
ENSG00000109861	testis	172.0	ENSP00000227266	CTSC
ENSG00000137198	testis	172.0	ENSP00000259727	GMPR
ENSG00000198431	testis	171.0	ENSP00000434516	TXNRD1
ENSG00000182774	testis	171.0	ENSP00000498019	RPS17
ENSG00000154473	testis	171.0	ENSP00000357858	BUB3
	testis	171.0	ENSP00000480035	IGHV3-72
ENSG00000144848	testis	171.0	ENSP00000283290	ATG3
ENSG00000112514	testis	171.0	ENSP00000499422	CUTA
ENSG00000114023	testis	171.0	ENSP00000419088	FAM162A
ENSG00000133935	testis	170.0	ENSP00000256319	ERG28
ENSG00000151552	testis	170.0	ENSP00000281243	QDPR
ENSG00000138777	testis	170.0	ENSP00000343885	PPA2
ENSG00000099624	testis	170.0	ENSP00000215375	ATP5F1D
ENSG00000108479	testis	170.0	ENSP00000225614	GALK1
ENSG00000102189	testis	170.0	ENSP00000317955	EEA1
ENSG00000067064	testis	169.0	ENSP00000370748	IDI1
ENSG00000134389	testis	169.0	ENSP00000256785	CFHR5
ENSG00000072062	testis	169.0	ENSP00000309591	PRKACA
ENSG00000169100	testis	169.0	ENSP00000370808	SLC25A6
ENSG00000185651	testis	169.0	ENSP00000400906	UBE2L3
ENSG00000033178	testis	169.0	ENSP00000313454	UBA6
ENSG00000105401	testis	169.0	ENSP00000222005	CDC37
ENSG00000173230	testis	169.0	ENSP00000377275	GOLGB1
ENSG00000087087	testis	169.0	ENSP00000480421	SRRT
ENSG00000122884	testis	169.0	ENSP00000263556	P4HA1
ENSG00000184117	testis	169.0	ENSP00000216121	NIPSNAP1
ENSG00000162244	testis	168.0	ENSP00000294189	RPL29
ENSG00000137200	testis	168.0	ENSP00000362550	CMTR1
ENSG00000152670	testis	168.0	ENSP00000424838	DDX4
	testis	168.0	ENSP00000291577	GATD3A
ENSG00000128311	testis	168.0	ENSP00000385828	TST
ENSG00000131126	testis	168.0	ENSP00000472308	TEX101
ENSG00000101557	testis	168.0	ENSP00000261601	USP14
ENSG00000063854	testis	168.0	ENSP00000380514	HAGH
ENSG00000196154	testis	168.0	ENSP00000357704	S100A4
ENSG00000143153	testis	167.0	ENSP00000356790	ATP1B1
ENSG00000115365	testis	167.0	ENSP00000388713	LANCL1
ENSG00000105323	testis	167.0	ENSP00000375863	HNRNPUL1
	testis	166.0	ENSP00000379217	UBFD1
ENSG00000107742	testis	166.0	ENSP00000321108	SPOCK2
	testis	166.0	ENSP00000228506	MLEC
ENSG00000117748	testis	166.0	ENSP00000363017	RPA2
ENSG00000196586	testis	166.0	ENSP00000358994	MYO6
ENSG00000086061	testis	166.0	ENSP00000369127	DNAJA1
ENSG00000044115	testis	166.0	ENSP00000304669	CTNNA1
ENSG00000065427	testis	166.0	ENSP00000325448	KARS1
ENSG00000108039	testis	165.0	ENSP00000421566	XPNPEP1
ENSG00000101365	testis	165.0	ENSP00000482773	IDH3B
ENSG00000031698	testis	165.0	ENSP00000358939	SARS1
ENSG00000153944	testis	165.0	ENSP00000284073	MSI2
ENSG00000131100	testis	165.0	ENSP00000253413	ATP6V1E1
ENSG00000138663	testis	165.0	ENSP00000424655	COPS4
ENSG00000113522	testis	165.0	ENSP00000368100	RAD50
ENSG00000118363	testis	164.0	ENSP00000263672	SPCS2
ENSG00000164692	testis	164.0	ENSP00000297268	COL1A2
ENSG00000170315	testis	164.0	ENSP00000478771	UBB
ENSG00000147853	testis	164.0	ENSP00000371230	AK3
ENSG00000161970	testis	164.0	ENSP00000463784	RPL26
	testis	163.0	ENSP00000419449	EIF1
ENSG00000114480	testis	163.0	ENSP00000410833	GBE1
ENSG00000244038	testis	163.0	ENSP00000399457	DDOST
	testis	163.0	ENSP00000498991	LOC114841035
ENSG00000129103	testis	163.0	ENSP00000498402	SUMF2
ENSG00000184840	testis	163.0	ENSP00000330945	TMED9
ENSG00000151729	testis	162.0	ENSP00000281456	SLC25A4
ENSG00000172236	testis	162.0	ENSP00000343577	TPSAB1
ENSG00000134900	testis	162.0	ENSP00000365220	TPP2
ENSG00000166200	testis	162.0	ENSP00000299259	COPS2
ENSG00000005249	testis	162.0	ENSP00000265717	PRKAR2B
ENSG00000156219	testis	162.0	ENSP00000348064	ART3
ENSG00000158290	testis	162.0	ENSP00000384109	CUL4B
ENSG00000115685	testis	162.0	ENSP00000234038	PPP1R7
ENSG00000105254	testis	162.0	ENSP00000221855	TBCB
ENSG00000099810	testis	162.0	ENSP00000494373	MTAP
ENSG00000108829	testis	161.0	ENSP00000225972	LRRC59
ENSG00000119689	testis	161.0	ENSP00000335304	DLST
ENSG00000101150	testis	161.0	ENSP00000217121	TPD52L2
