uniprot	pep_n_7_30	pep_n_unique	pep_frac_unique	pep_n_unique_mz	pep_n_clean	pep_clean_per_kda	pep_frac_met	pep_frac_cys	pep_frac_sequon	pep_frac_slow_cleave	pep_frac_ptm_site	pep_frac_disulfide	pep_gravy_mean	pep_frac_hydrophilic	pep_frac_hydrophobic	pep_max_shared_genes	pep_frac_shared	pep_max_gap	pep_coverage_7_30	pep_coverage_clean
P50135	14	13	0.9285714285714286	13	7	0.21037710827086883	0.2857142857142857	0.21428571428571427	0.14285714285714285	0.42857142857142855	0.0	0.0	-0.14730885081305248	0.07142857142857142	0.07142857142857142	1	0.07142857142857142	45	0.636986301369863	0.24315068493150685
P50148	19	11	0.5789473684210527	11	8	0.18995465459471902	0.2631578947368421	0.15789473684210525	0.05263157894736842	0.7894736842105263	0.0	0.0	-0.18860850137858448	0.05263157894736842	0.05263157894736842	5	0.42105263157894735	32	0.6518105849582173	0.25069637883008355
P50150	4	4	1.0	4	1	0.11928639552017975	0.5	0.5	0.25	1.0	0.0	0.0	-0.33460871848739493	0.0	0.0	0	0.0	17	0.7333333333333333	0.21333333333333335
P50151	3	3	1.0	3	2	0.27775167282388796	0.3333333333333333	0.3333333333333333	0.0	1.0	0.0	0.0	-0.05518518518518519	0.0	0.0	0	0.0	18	0.5882352941176471	0.3235294117647059
P50213	17	17	1.0	16	5	0.12637089339586388	0.29411764705882354	0.23529411764705882	0.11764705882352941	0.7058823529411765	0.0	0.0	-0.10308732948344801	0.0	0.058823529411764705	0	0.0	73	0.5218579234972678	0.16666666666666666
P50219	10	9	0.9	9	6	0.14798686164877917	0.3	0.0	0.0	0.2	0.0	0.0	-0.46302428127428125	0.2	0.0	1	0.1	120	0.3117206982543641	0.19201995012468828
P50221	8	7	0.875	7	5	0.17870158970999597	0.125	0.25	0.0	0.5	0.0	0.0	-1.1235043775668778	0.25	0.0	1	0.125	79	0.39763779527559057	0.25196850393700787
P50222	8	7	0.875	7	6	0.17871350692107155	0.125	0.125	0.0	0.625	0.0	0.0	-0.8689348845598845	0.25	0.0	1	0.125	46	0.3190789473684211	0.24013157894736842
P50225	17	5	0.29411764705882354	5	2	0.058576864336197826	0.5294117647058824	0.058823529411764705	0.058823529411764705	0.6470588235294118	0.0	0.0	-0.24018156583900532	0.0	0.0	3	0.7058823529411765	26	0.823728813559322	0.10508474576271186
P50226	18	7	0.3888888888888889	7	2	0.0583305053600916	0.6111111111111112	0.05555555555555555	0.05555555555555555	0.5555555555555556	0.0	0.0	-0.22049961251687591	0.0	0.0	3	0.6111111111111112	26	0.8169491525423729	0.0711864406779661
P50238	4	4	1.0	4	2	0.23454887920174233	0.25	0.5	0.0	0.5	0.0	0.0	-0.9068948412698414	0.0	0.0	0	0.0	28	0.6753246753246753	0.2077922077922078
P50281	17	16	0.9411764705882353	16	11	0.1670413531219235	0.29411764705882354	0.11764705882352941	0.058823529411764705	0.35294117647058826	0.0	0.058823529411764705	-0.4960959134099272	0.058823529411764705	0.0	2	0.058823529411764705	60	0.34536082474226804	0.1958762886597938
P50336	24	24	1.0	24	16	0.3153725523899448	0.16666666666666666	0.2916666666666667	0.0	0.2916666666666667	0.0	0.0	-0.07979865540647192	0.041666666666666664	0.041666666666666664	0	0.0	60	0.6939203354297694	0.4088050314465409
P50391	7	0	0.0	0	0	0.0	0.2857142857142857	0.5714285714285714	0.14285714285714285	0.42857142857142855	0.42857142857142855	0.14285714285714285	0.18888803478951258	0.14285714285714285	0.2857142857142857	1	1.0	69	0.31733333333333336	0.0
P50395	27	20	0.7407407407407407	20	10	0.19750793325923385	0.2962962962962963	0.25925925925925924	0.0	0.48148148148148145	0.0	0.0	-0.1478458316104515	0.037037037037037035	0.07407407407407407	1	0.25925925925925924	28	0.8269662921348314	0.24943820224719102
P50402	14	14	1.0	14	8	0.2760912560396273	0.2857142857142857	0.07142857142857142	0.07142857142857142	0.7142857142857143	0.0	0.0	-1.0010463199426543	0.21428571428571427	0.0	0	0.0	33	0.8070866141732284	0.35826771653543305
P50406	8	8	1.0	8	5	0.10655586794296634	0.25	0.25	0.0	0.5	0.0	0.0	0.308282703886152	0.0	0.375	0	0.0	60	0.3613636363636364	0.17727272727272728
P50416	38	37	0.9736842105263158	37	17	0.19250208549970935	0.42105263157894735	0.15789473684210525	0.02631578947368421	0.5	0.0	0.0	-0.11683063179228333	0.05263157894736842	0.10526315789473684	1	0.02631578947368421	56	0.6054333764553687	0.22639068564036222
P50440	22	22	1.0	22	9	0.18585692921527502	0.36363636363636365	0.2727272727272727	0.0	0.6818181818181818	0.0	0.0	-0.2829806059953119	0.0	0.09090909090909091	0	0.0	34	0.6548463356973995	0.1607565011820331
P50443	24	24	1.0	24	10	0.12253564288125146	0.25	0.3333333333333333	0.16666666666666666	0.4583333333333333	0.08333333333333333	0.0	-0.0769685953204556	0.125	0.16666666666666666	0	0.0	56	0.4925575101488498	0.16238159675236807
P50452	21	18	0.8571428571428571	18	8	0.18718181809155385	0.2857142857142857	0.3333333333333333	0.047619047619047616	0.42857142857142855	0.0	0.0	-0.10877686268553138	0.09523809523809523	0.09523809523809523	3	0.14285714285714285	39	0.6550802139037433	0.20588235294117646
P50453	22	20	0.9090909090909091	20	10	0.23598091770372953	0.3181818181818182	0.2727272727272727	0.045454545454545456	0.36363636363636365	0.0	0.0	-0.06390134254368705	0.045454545454545456	0.045454545454545456	3	0.09090909090909091	31	0.75	0.300531914893617
P50454	22	22	1.0	22	15	0.3231980073955124	0.22727272727272727	0.045454545454545456	0.045454545454545456	0.6363636363636364	0.045454545454545456	0.0	-0.07813933656340989	0.09090909090909091	0.045454545454545456	0	0.0	29	0.7033492822966507	0.4904306220095694
P50458	17	11	0.6470588235294118	11	4	0.09020214979322091	0.23529411764705882	0.4117647058823529	0.0	0.8235294117647058	0.0	0.0	-0.3111170240434946	0.11764705882352941	0.0	2	0.35294117647058826	71	0.5443349753694581	0.1330049261083744
P50461	10	9	0.9	9	3	0.14316450799554123	0.3	0.4	0.1	0.7	0.0	0.0	-0.5307160813043167	0.0	0.0	1	0.1	31	0.5618556701030928	0.17525773195876287
P50479	17	17	1.0	17	10	0.2826802279053537	0.17647058823529413	0.29411764705882354	0.0	0.4117647058823529	0.0	0.0	-0.5204777295945116	0.058823529411764705	0.0	0	0.0	32	0.6636363636363637	0.3696969696969697
P50502	13	0	0.0	0	0	0.0	0.3076923076923077	0.07692307692307693	0.0	0.5384615384615384	0.0	0.0	-0.4544233946043901	0.07692307692307693	0.07692307692307693	2	1.0	75	0.37669376693766937	0.0
P50539	10	10	1.0	10	5	0.1919673892580951	0.3	0.2	0.1	0.7	0.0	0.0	-0.9157879244938067	0.3	0.0	0	0.0	49	0.4824561403508772	0.19736842105263158
P50542	29	29	1.0	29	15	0.2118026229045211	0.3103448275862069	0.20689655172413793	0.10344827586206896	0.7586206896551724	0.0	0.0	-0.3670908232426862	0.10344827586206896	0.06896551724137931	0	0.0	53	0.7136150234741784	0.3364632237871675
P50548	21	18	0.8571428571428571	17	13	0.2215918467404408	0.14285714285714285	0.23809523809523808	0.0	0.6190476190476191	0.0	0.0	-0.6481285202440268	0.09523809523809523	0.0	3	0.14285714285714285	72	0.6496350364963503	0.4032846715328467
P50549	18	16	0.8888888888888888	16	3	0.05445121775639676	0.6111111111111112	0.3888888888888889	0.0	0.6666666666666666	0.0	0.0	-0.9702643269467701	0.2777777777777778	0.0	3	0.1111111111111111	50	0.559748427672956	0.09224318658280922
P50552	16	16	1.0	16	11	0.2763465757287548	0.1875	0.125	0.0625	0.6875	0.0	0.0	-0.830488599941725	0.1875	0.0	0	0.0	79	0.5078947368421053	0.3131578947368421
P50553	5	4	0.8	4	2	0.07862074529610406	0.2	0.0	0.2	0.6	0.0	0.0	-0.1860714285714286	0.0	0.2	1	0.2	74	0.2330508474576271	0.0847457627118644
P50570	46	30	0.6521739130434783	30	19	0.19387128771369566	0.2391304347826087	0.08695652173913043	0.06521739130434782	0.6304347826086957	0.0	0.0	-0.12988710055145591	0.06521739130434782	0.021739130434782608	4	0.34782608695652173	52	0.671264367816092	0.28160919540229884
P50579	22	22	1.0	22	10	0.18918561322369176	0.18181818181818182	0.45454545454545453	0.0	0.45454545454545453	0.045454545454545456	0.0	-0.5248120966971234	0.13636363636363635	0.0	0	0.0	40	0.6255230125523012	0.2301255230125523
P50583	10	10	1.0	10	7	0.41620673867357993	0.0	0.3	0.0	0.7	0.0	0.0	-0.16548809523809527	0.1	0.1	0	0.0	24	0.8775510204081632	0.6258503401360545
P50591	14	14	1.0	14	8	0.24624382892234076	0.2857142857142857	0.14285714285714285	0.07142857142857142	0.6428571428571429	0.0	0.0	-0.38979950604950614	0.07142857142857142	0.07142857142857142	0	0.0	43	0.6227758007117438	0.3202846975088968
P50607	19	16	0.8421052631578947	16	9	0.1618213326251996	0.3684210526315789	0.10526315789473684	0.0	0.2631578947368421	0.0	0.0	-0.3183028920909808	0.0	0.05263157894736842	2	0.15789473684210525	46	0.5079051383399209	0.21739130434782608
P50613	18	17	0.9444444444444444	17	12	0.30758560970661003	0.2222222222222222	0.16666666666666666	0.05555555555555555	0.5	0.0	0.0	-0.06034739643072981	0.0	0.05555555555555555	2	0.05555555555555555	33	0.7514450867052023	0.4046242774566474
P50616	12	12	1.0	12	8	0.20980313489572927	0.16666666666666666	0.16666666666666666	0.08333333333333333	0.6666666666666666	0.0	0.0	-0.3989435746207772	0.08333333333333333	0.0	0	0.0	47	0.5014492753623189	0.30434782608695654
P50747	36	36	1.0	36	20	0.24780316129896507	0.2777777777777778	0.19444444444444445	0.027777777777777776	0.4444444444444444	0.0	0.0	-0.17006661693648473	0.05555555555555555	0.08333333333333333	0	0.0	43	0.7024793388429752	0.325068870523416
P50748	111	110	0.990990990990991	110	62	0.24741779361687777	0.23423423423423423	0.21621621621621623	0.05405405405405406	0.5675675675675675	0.0	0.0	-0.0583614479858591	0.02702702702702703	0.04504504504504504	1	0.009009009009009009	60	0.6432775011317338	0.31326392032593936
P50749	18	15	0.8333333333333334	15	6	0.1588708266081824	0.3333333333333333	0.16666666666666666	0.1111111111111111	0.3888888888888889	0.0	0.0	-0.5762528954963165	0.1111111111111111	0.0	1	0.16666666666666666	30	0.7638036809815951	0.2331288343558282
P50750	18	16	0.8888888888888888	16	6	0.14035037841236042	0.2777777777777778	0.2222222222222222	0.1111111111111111	0.5555555555555556	0.0	0.0	-0.08009004113170777	0.1111111111111111	0.0	27	0.1111111111111111	39	0.6344086021505376	0.1639784946236559
P50851	139	129	0.9280575539568345	128	66	0.20695751617153663	0.2949640287769784	0.2446043165467626	0.06474820143884892	0.5035971223021583	0.0	0.0	-0.149956885726344	0.07194244604316546	0.08633093525179857	1	0.07194244604316546	70	0.6727209221096752	0.29235068110373735
P50876	14	14	1.0	14	3	0.09127775236032981	0.42857142857142855	0.7142857142857143	0.0	0.42857142857142855	0.0	0.0	-0.1791033635676493	0.0	0.0	0	0.0	32	0.7328767123287672	0.07876712328767123
P50895	28	28	1.0	27	12	0.1781404143000788	0.17857142857142858	0.35714285714285715	0.10714285714285714	0.32142857142857145	0.07142857142857142	0.17857142857142858	-0.3366713289812306	0.07142857142857142	0.0	0	0.0	40	0.6146496815286624	0.2356687898089172
P50897	11	11	1.0	11	4	0.11705746420783716	0.2727272727272727	0.2727272727272727	0.2727272727272727	0.5454545454545454	0.0	0.0	-0.29359113595955705	0.0	0.09090909090909091	0	0.0	34	0.5555555555555556	0.16013071895424835
P50914	6	6	1.0	6	4	0.1708159442417404	0.16666666666666666	0.3333333333333333	0.0	0.16666666666666666	0.0	0.0	0.25345959595959594	0.0	0.16666666666666666	0	0.0	13	0.30697674418604654	0.20930232558139536
P50990	36	36	1.0	36	19	0.318885546139971	0.3611111111111111	0.16666666666666666	0.027777777777777776	0.4722222222222222	0.0	0.0	-0.1080564890227358	0.027777777777777776	0.027777777777777776	0	0.0	36	0.8083941605839416	0.3613138686131387
P50991	31	30	0.967741935483871	30	16	0.27639693967085927	0.22580645161290322	0.25806451612903225	0.03225806451612903	0.3548387096774194	0.0	0.0	0.2513386802611113	0.03225806451612903	0.0967741935483871	1	0.03225806451612903	34	0.7346938775510204	0.34137291280148424
P50993	48	30	0.625	30	12	0.10695813307837963	0.3125	0.2708333333333333	0.125	0.6041666666666666	0.0	0.0	-0.12024630730207765	0.041666666666666664	0.041666666666666664	5	0.375	68	0.615686274509804	0.11862745098039215
P50995	19	18	0.9473684210526315	18	12	0.22077057350120796	0.15789473684210525	0.15789473684210525	0.0	0.5263157894736842	0.0	0.0	-0.25170247150510316	0.05263157894736842	0.05263157894736842	1	0.05263157894736842	116	0.4079207920792079	0.24158415841584158
P51003	38	28	0.7368421052631579	28	15	0.18117907812574122	0.18421052631578946	0.15789473684210525	0.10526315789473684	0.39473684210526316	0.0	0.0	0.0174715048181353	0.0	0.13157894736842105	2	0.2631578947368421	58	0.6993288590604027	0.26711409395973157
P51114	28	25	0.8928571428571429	25	16	0.22962790143058848	0.14285714285714285	0.14285714285714285	0.03571428571428571	0.7857142857142857	0.0	0.0	-0.49732067070719405	0.10714285714285714	0.0	2	0.10714285714285714	33	0.5877616747181964	0.3188405797101449
P51116	36	32	0.8888888888888888	31	17	0.22917842230418636	0.19444444444444445	0.16666666666666666	0.1111111111111111	0.6944444444444444	0.0	0.0	-0.6302103049873797	0.1111111111111111	0.0	2	0.1111111111111111	32	0.7310549777117384	0.3060921248142645
P51124	14	14	1.0	14	7	0.2542905831164115	0.21428571428571427	0.42857142857142855	0.14285714285714285	0.35714285714285715	0.0	0.0	0.07616130423461251	0.0	0.0	0	0.0	30	0.7198443579766537	0.30739299610894943
P51148	11	8	0.7272727272727273	8	4	0.17044641789627055	0.2727272727272727	0.09090909090909091	0.09090909090909091	0.2727272727272727	0.0	0.0	-0.31806168313345345	0.09090909090909091	0.09090909090909091	2	0.2727272727272727	28	0.7824074074074074	0.27314814814814814
P51149	14	14	1.0	14	8	0.3407903768572371	0.21428571428571427	0.21428571428571427	0.0	0.6428571428571429	0.07142857142857142	0.0	-0.14198383957312535	0.0	0.07142857142857142	0	0.0	18	0.7729468599033816	0.45893719806763283
P51151	12	10	0.8333333333333334	10	6	0.26289077812781947	0.08333333333333333	0.25	0.08333333333333333	0.9166666666666666	0.08333333333333333	0.0	-0.3489835396085395	0.0	0.08333333333333333	1	0.16666666666666666	24	0.8109452736318408	0.38308457711442784
P51153	12	9	0.75	9	4	0.17574892415197219	0.25	0.0	0.16666666666666666	0.5	0.0	0.0	-0.4160291353383459	0.08333333333333333	0.0	8	0.25	19	0.645320197044335	0.18719211822660098
P51157	11	11	1.0	11	5	0.2014049860693899	0.18181818181818182	0.2727272727272727	0.09090909090909091	0.09090909090909091	0.0	0.0	-0.04861822372517565	0.09090909090909091	0.09090909090909091	0	0.0	31	0.6289592760180995	0.248868778280543
P51159	13	11	0.8461538461538461	11	8	0.3219024288690068	0.23076923076923078	0.07692307692307693	0.07692307692307693	0.6153846153846154	0.0	0.07692307692307693	-0.30837254766530514	0.15384615384615385	0.0	1	0.15384615384615385	29	0.7963800904977375	0.38461538461538464
P51160	55	51	0.9272727272727272	51	35	0.3532386974046106	0.2545454545454545	0.10909090909090909	0.03636363636363636	0.6363636363636364	0.0	0.0	-0.27520745575564226	0.05454545454545454	0.12727272727272726	2	0.07272727272727272	44	0.6701631701631702	0.3997668997668998
P51161	8	8	1.0	8	3	0.2088829535441309	0.625	0.0	0.0	0.75	0.0	0.0	-0.6113979076479077	0.125	0.0	0	0.0	27	0.8046875	0.3359375
P51164	12	12	1.0	12	3	0.08996739083876464	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.5	0.3333333333333333	0.25	-0.39843008364560095	0.0	0.0	0	0.0	42	0.5567010309278351	0.12371134020618557
P51168	26	26	1.0	26	7	0.09640320084174746	0.4230769230769231	0.4230769230769231	0.23076923076923078	0.6153846153846154	0.038461538461538464	0.0	-0.28728600775817376	0.038461538461538464	0.038461538461538464	0	0.0	53	0.615625	0.175
P51170	19	19	1.0	19	8	0.10778465205221152	0.2631578947368421	0.42105263157894735	0.10526315789473684	0.631578947368421	0.0	0.0	-0.3202920786508044	0.0	0.0	0	0.0	49	0.4083204930662558	0.1448382126348228
P51172	31	31	1.0	31	16	0.1822447861273372	0.06451612903225806	0.3548387096774194	0.16129032258064516	0.41935483870967744	0.06451612903225806	0.0	-0.47321653770195554	0.06451612903225806	0.03225806451612903	0	0.0	53	0.5561097256857855	0.22942643391521197
P51178	33	33	1.0	33	19	0.2219340954677256	0.18181818181818182	0.24242424242424243	0.030303030303030304	0.45454545454545453	0.030303030303030304	0.0	-0.3023168215601695	0.06060606060606061	0.06060606060606061	0	0.0	38	0.6031746031746031	0.3082010582010582
P51398	21	21	1.0	21	14	0.30743797705817233	0.09523809523809523	0.14285714285714285	0.14285714285714285	0.6190476190476191	0.0	0.0	-0.2943934404007381	0.09523809523809523	0.047619047619047616	0	0.0	28	0.7437185929648241	0.45979899497487436
P51449	24	22	0.9166666666666666	22	10	0.17194486944601808	0.20833333333333334	0.4583333333333333	0.0	0.5	0.0	0.0	-0.4413896316102199	0.16666666666666666	0.08333333333333333	2	0.08333333333333333	47	0.583011583011583	0.2413127413127413
P51451	29	28	0.9655172413793104	28	13	0.22542213923958665	0.3103448275862069	0.2413793103448276	0.0	0.5172413793103449	0.0	0.0	-0.040121401851228124	0.0	0.13793103448275862	27	0.034482758620689655	27	0.7306930693069307	0.3207920792079208
P51452	9	9	1.0	9	4	0.1954526864638435	0.2222222222222222	0.1111111111111111	0.2222222222222222	0.5555555555555556	0.0	0.0	0.10153846153846151	0.0	0.2222222222222222	0	0.0	36	0.6162162162162163	0.22702702702702704
P51460	6	6	1.0	6	3	0.20700417792164494	0.0	0.3333333333333333	0.16666666666666666	0.5	0.0	0.3333333333333333	-0.393662196679438	0.16666666666666666	0.0	0	0.0	29	0.6030534351145038	0.183206106870229
P51511	18	17	0.9444444444444444	17	9	0.11879788370475275	0.4444444444444444	0.16666666666666666	0.05555555555555555	0.4444444444444444	0.05555555555555555	0.1111111111111111	-0.5276830652371467	0.05555555555555555	0.05555555555555555	2	0.05555555555555555	91	0.41853512705530643	0.22122571001494767
P51512	19	18	0.9473684210526315	18	13	0.18711241107420312	0.15789473684210525	0.10526315789473684	0.05263157894736842	0.5263157894736842	0.0	0.05263157894736842	-0.5352142156089525	0.0	0.05263157894736842	1	0.05263157894736842	97	0.3805601317957166	0.22240527182866557
P51513	21	15	0.7142857142857143	15	10	0.19343885828745772	0.19047619047619047	0.047619047619047616	0.09523809523809523	0.5238095238095238	0.0	0.0	-0.3289978026952817	0.0	0.09523809523809523	1	0.2857142857142857	175	0.5581854043392505	0.2504930966469428
P51530	69	68	0.9855072463768116	68	28	0.2326795110544107	0.30434782608695654	0.2898550724637681	0.11594202898550725	0.6231884057971014	0.0	0.0	0.0353250279137187	0.028985507246376812	0.057971014492753624	1	0.014492753623188406	32	0.8132075471698114	0.2679245283018868
P51531	59	38	0.6440677966101694	38	23	0.1269551812602763	0.288135593220339	0.11864406779661017	0.06779661016949153	0.6440677966101694	0.0	0.0	-0.4878810927037432	0.13559322033898305	0.01694915254237288	2	0.3559322033898305	83	0.4729559748427673	0.17987421383647798
P51532	62	40	0.6451612903225806	40	25	0.13547936249296488	0.3064516129032258	0.0967741935483871	0.03225806451612903	0.5806451612903226	0.0	0.0	-0.45297827178731453	0.11290322580645161	0.03225806451612903	2	0.3548387096774194	94	0.4729811778992107	0.19429265330904674
P51553	13	13	1.0	13	7	0.16367723120345326	0.23076923076923078	0.3076923076923077	0.0	0.46153846153846156	0.0	0.0	0.06648701354386977	0.07692307692307693	0.07692307692307693	0	0.0	69	0.43256997455470736	0.19338422391857507
P51570	18	18	1.0	18	12	0.28405344602567034	0.16666666666666666	0.2777777777777778	0.0	0.4444444444444444	0.0	0.0	-0.18466179263832522	0.0	0.0	0	0.0	55	0.6403061224489796	0.37755102040816324
P51571	6	6	1.0	6	5	0.26334353736362787	0.16666666666666666	0.0	0.0	0.16666666666666666	0.0	0.0	-0.21391885488981668	0.0	0.0	0	0.0	38	0.5317919075144508	0.45664739884393063
P51572	14	14	1.0	13	9	0.3217271844681796	0.2857142857142857	0.0	0.0	0.8571428571428571	0.0	0.0	-0.334005012718391	0.14285714285714285	0.14285714285714285	0	0.0	30	0.6666666666666666	0.45121951219512196
P51575	18	18	1.0	18	5	0.11123195220380731	0.16666666666666666	0.3888888888888889	0.2777777777777778	0.6666666666666666	0.2222222222222222	0.0	-0.25503148975498324	0.0	0.05555555555555555	0	0.0	41	0.6340852130325815	0.16290726817042606
P51580	14	14	1.0	14	8	0.28406933367194775	0.14285714285714285	0.35714285714285715	0.07142857142857142	0.6428571428571429	0.0	0.0	-0.19520320948892383	0.0	0.07142857142857142	0	0.0	37	0.636734693877551	0.3551020408163265
P51582	15	15	1.0	15	4	0.09771297482470999	0.06666666666666667	0.6666666666666666	0.0	0.06666666666666667	0.0	0.0	0.38725262801499666	0.0	0.3333333333333333	0	0.0	46	0.673972602739726	0.1643835616438356
P51587	180	180	1.0	180	100	0.2604230252671574	0.16666666666666666	0.2611111111111111	0.1388888888888889	0.6055555555555555	0.0	0.0	-0.548532328174697	0.10555555555555556	0.0	0	0.0	34	0.7182562902282036	0.3291398478642481
P51589	32	32	1.0	32	17	0.2952734653993945	0.375	0.125	0.03125	0.71875	0.0	0.0	-0.08012637549615734	0.125	0.125	0	0.0	34	0.8386454183266933	0.4541832669322709
P51606	19	19	1.0	19	9	0.1844298476627744	0.2631578947368421	0.42105263157894735	0.05263157894736842	0.47368421052631576	0.0	0.0	-0.1902329473748737	0.0	0.05263157894736842	0	0.0	60	0.5456674473067916	0.1990632318501171
