uniprot	pe	pe_text	length	mw_da	gravy	pI	n_tryptic_7_30	tryptic_per_kda	cysteine_fraction	charged_fraction	proline_fraction	glycine_fraction	aromatic_fraction	n_glyco_motif_count	low_complexity_fraction	pep_frac_unique	pep_frac_shared	pep_max_shared_genes	pep_n_unique	pep_n_clean	pep_clean_per_kda	pep_coverage_clean	pep_frac_met	pep_frac_cys	pep_frac_sequon	pep_frac_slow_cleave	pep_gravy_mean	pep_frac_hydrophilic	pep_frac_hydrophobic	pep_max_gap	pep_coverage_7_30	ensg	y	p_seq
Q08170	1	Evidence at protein level	494	56678.35326500013	-1.8384615384615335	12.04	14	0.24700788208406269	0.004048582995951417	0.4230769230769231	0.024291497975708502	0.0708502024291498	0.04048582995951417	1	0.24842105263157896	0.5714285714285714	0.4285714285714285	2	8	7	0.1235759400528195	0.145748987854251	0.0714285714285714	0.0714285714285714	0.0714285714285714	0.6428571428571429	-0.7852517918589348	0.2857142857142857	0.0	14	0.2834008097165992	ENSG00000116350	1.0	0.9571624953610212
Q08174	1	Evidence at protein level	1060	114743.41256500056	-0.4511465603190422	4.54	36	0.31374350121935324	0.004985044865403789	0.22831505483549352	0.07377866400797607	0.07477567298105683	0.05982053838484546	9	0.0	1.0	0.0	0	36	26	0.2267312869661366	0.3556603773584905	0.1111111111111111	0.0833333333333333	0.1388888888888889	0.5555555555555556	-0.3893259029886703	0.0277777777777777	0.0555555555555555	59	0.5547169811320755	ENSG00000156453	1.0	0.9042986862371887
Q08188	1	Evidence at protein level	693	76631.83136499999	-0.3298283261802576	7.13	25	0.3262351891464548	0.006437768240343348	0.18240343347639484	0.0407725321888412	0.09656652360515021	0.10944206008583691	5	0.0	1.0	0.0	0	25	12	0.1566915431314837	0.1933621933621933	0.32	0.12	0.16	0.68	-0.3869728933158345	0.08	0.0	39	0.5137085137085137	ENSG00000125780	1.0	0.8877709687629989
Q08209	1	Evidence at protein level	521	58687.84126499991	-0.3201923076923079	5.66	23	0.39190400437708167	0.023076923076923078	0.2423076923076923	0.05384615384615385	0.05961538461538462	0.09423076923076923	4	0.0	0.6521739130434783	0.3478260869565217	2	15	8	0.1364016807996858	0.1554702495201535	0.2608695652173913	0.217391304347826	0.0869565217391304	0.391304347826087	-0.4045049933016685	0.0869565217391304	0.0434782608695652	40	0.6391554702495201	ENSG00000138814	1.0	0.8486734220832592
Q08211	1	Evidence at protein level	1270	140958.47066500023	-0.33881889763779316	6.83	61	0.4327515736530065	0.01811023622047244	0.2251968503937008	0.05669291338582677	0.09370078740157481	0.08661417322834646	8	0.020783373301358914	1.0	0.0	0	61	30	0.2129636529621769	0.2748031496062992	0.2950819672131147	0.2295081967213114	0.081967213114754	0.4754098360655737	-0.2536953141974001	0.081967213114754	0.0491803278688524	46	0.6480314960629922	ENSG00000135829	1.0	0.9308384933102309
Q08257	1	Evidence at protein level	329	35206.62626499998	0.0509146341463415	8.7	18	0.5112673922378745	0.009146341463414634	0.20426829268292682	0.036585365853658534	0.10975609756097561	0.0701219512195122	2	0.0	1.0	0.0	0	18	13	0.3694804222565818	0.4680851063829787	0.0555555555555555	0.1666666666666666	0.1111111111111111	0.6111111111111112	0.1829226971128079	0.0	0.1111111111111111	31	0.7386018237082067	ENSG00000116791	1.0	0.9085664097446867
Q08289	1	Evidence at protein level	660	73580.61566500003	-0.8656060606060598	8.26	30	0.4077160775140136	0.007575757575757576	0.2818181818181818	0.05909090909090909	0.04090909090909091	0.051515151515151514	2	0.0	0.7666666666666667	0.2333333333333333	3	23	17	0.2311798664831013	0.3545454545454545	0.1333333333333333	0.0666666666666666	0.0666666666666666	0.6	-0.754281269075877	0.2	0.0666666666666666	36	0.6212121212121212	ENSG00000165995	1.0	0.8210470752488642
Q08334	1	Evidence at protein level	325	36995.006264999996	-0.34901960784313746	4.81	13	0.35139877817236537	0.029411764705882353	0.19934640522875818	0.06862745098039216	0.0457516339869281	0.12745098039215685	4	0.0	1.0	0.0	0	13	7	0.1893383454089339	0.2861538461538461	0.2307692307692307	0.2307692307692307	0.1538461538461538	0.3846153846153846	-0.6699420968145664	0.0	0.0	50	0.5292307692307693	ENSG00000243646	0.0	0.659741971772977
Q08345	1	Evidence at protein level	913	101127.63866500018	-0.2846927374301665	6.91	36	0.35598576685108974	0.01899441340782123	0.2111731843575419	0.08715083798882682	0.09162011173184358	0.09162011173184358	7	0.001141552511415525	0.9722222222222222	0.0277777777777777	1	35	18	0.1781065703803299	0.244249726177437	0.3055555555555556	0.3333333333333333	0.0833333333333333	0.4444444444444444	-0.1730958194664335	0.0555555555555555	0.0555555555555555	77	0.552026286966046	ENSG00000204580	1.0	0.7722800655121168
Q08357	1	Evidence at protein level	652	70392.41426499997	0.3242331288343561	6.51	20	0.28412152372992644	0.013803680981595092	0.17024539877300612	0.04294478527607362	0.09202453987730061	0.09969325153374232	3	0.0	0.95	0.05	1	19	11	0.1563668748925075	0.205521472392638	0.25	0.2	0.1	0.45	-0.3054545454545455	0.1	0.2	58	0.4447852760736196	ENSG00000168575	1.0	0.8101067177664638
Q08378	1	Evidence at protein level	1498	167354.6351650015	-0.8347797062750376	5.12	81	0.48400213068576753	0.006008010680907877	0.2930574098798398	0.037383177570093455	0.04539385847797063	0.019359145527369826	5	0.0	1.0	0.0	0	81	51	0.3049285649822944	0.4085447263017356	0.2592592592592592	0.0987654320987654	0.037037037037037	0.7283950617283951	-0.6190937999444666	0.0617283950617283	0.0123456790123456	55	0.7216288384512684	ENSG00000090615	1.0	0.9510338451491476
Q08379	1	Evidence at protein level	1002	113086.20916500028	-0.9161676646706616	4.7	46	0.40676931643258946	0.010978043912175649	0.29840319361277445	0.04291417165668663	0.04890219560878244	0.02694610778443114	2	0.011190233977619531	1.0	0.0	0	46	23	0.2035098497287931	0.2864271457085828	0.3695652173913043	0.1304347826086956	0.0434782608695652	0.7608695652173914	-0.7585085455474395	0.1521739130434782	0.0	48	0.654690618762475	ENSG00000167110	1.0	0.9357692124457431
Q08380	1	Evidence at protein level	585	65330.998464999924	-0.15837742504409177	4.84	25	0.38266673688438063	0.02821869488536155	0.19576719576719576	0.04585537918871252	0.06349206349206349	0.1146384479717813	7	0.0	1.0	0.0	0	25	14	0.2144302826932733	0.2905982905982906	0.16	0.24	0.28	0.44	-0.2952201600944635	0.0	0.0	40	0.6256410256410256	ENSG00000108679	1.0	0.7736443452923951
Q08397	1	Evidence at protein level	574	63109.76566499986	-0.7308977035490593	6.56	21	0.3327535727429649	0.020876826722338204	0.18580375782881003	0.11691022964509394	0.08977035490605428	0.11691022964509394	0	0.0	1.0	0.0	0	21	15	0.237828879346576	0.3449477351916376	0.0952380952380952	0.238095238095238	0.0	0.3333333333333333	-0.6951035596833917	0.0952380952380952	0.0	40	0.5034843205574913	ENSG00000129038	1.0	0.685816799103102
Q08426	1	Evidence at protein level	723	79494.88016500001	-0.1777316735822961	9.54	41	0.5157564853849729	0.015214384508990318	0.22130013831258644	0.06500691562932227	0.08437067773167359	0.07468879668049792	2	0.0	1.0	0.0	0	41	28	0.3524462596199569	0.4564315352697095	0.1951219512195122	0.1707317073170731	0.024390243902439	0.4634146341463415	-0.0326755018245921	0.073170731707317	0.073170731707317	51	0.7510373443983402	ENSG00000113790	1.0	0.8673620993347826
Q08431	1	Evidence at protein level	387	43104.948364999946	-0.3464285714285715	8.03	23	0.533581430262781	0.03296703296703297	0.17857142857142858	0.04120879120879121	0.07417582417582418	0.10714285714285714	4	0.0	1.0	0.0	0	23	12	0.2785676993836469	0.4108527131782946	0.0869565217391304	0.2608695652173913	0.1304347826086956	0.3478260869565217	-0.3757814179778486	0.0434782608695652	0.0	26	0.8423772609819121	ENSG00000140545	1.0	0.6943387170258007
Q08462	1	Evidence at protein level	1091	123603.34226500077	0.1287809349220903	8.15	45	0.3640678251525088	0.026581118240146653	0.1934005499541705	0.031164069660861594	0.05866177818515124	0.10174152153987168	4	0.0	0.9333333333333332	0.0666666666666666	1	42	16	0.1295309518614827	0.1613198900091659	0.4222222222222222	0.2888888888888888	0.0222222222222222	0.4666666666666667	-0.1524479839999335	0.0666666666666666	0.1111111111111111	73	0.5967002749770852	ENSG00000078295	1.0	0.8188242514403145
Q08477	1	Evidence at protein level	520	59846.75696499988	-0.07403846153846182	7.68	27	0.4511522657074031	0.028846153846153848	0.22884615384615384	0.07115384615384615	0.046153846153846156	0.10961538461538461	1	0.0	0.3333333333333333	0.6666666666666666	4	9	6	0.1003212556721601	0.175	0.2222222222222222	0.2592592592592592	0.037037037037037	0.4444444444444444	-0.0590513729766979	0.037037037037037	0.074074074074074	43	0.7346153846153847	ENSG00000186529	1.0	0.6697359667055383
Q08493	1	Evidence at protein level	712	79901.64656500008	-0.5120786516853916	4.84	34	0.42552314578825307	0.014044943820224719	0.2556179775280899	0.056179775280898875	0.0449438202247191	0.05758426966292135	3	0.021645021645021644	0.8823529411764706	0.1176470588235294	2	30	16	0.2003709965002955	0.3033707865168539	0.2647058823529412	0.2647058823529412	0.088235294117647	0.5	-0.5331452167113931	0.1176470588235294	0.0	106	0.6558988764044944	ENSG00000105650	1.0	0.8943488923450681
Q08495	1	Evidence at protein level	405	45514.38716499994	-0.89432098765432	9.36	22	0.4833636432419715	0.0049382716049382715	0.2938271604938272	0.1037037037037037	0.05432098765432099	0.05432098765432099	0	0.0	0.9545454545454546	0.0454545454545454	3	21	14	0.3077854929296146	0.4444444444444444	0.2272727272727272	0.0909090909090909	0.0	0.5454545454545454	-0.5918369401410154	0.0454545454545454	0.0	29	0.7333333333333333	ENSG00000158856	1.0	0.9011990621812958
Q08499	1	Evidence at protein level	809	91114.88826500006	-0.6740420271940651	5.25	36	0.3951055714988861	0.012360939431396786	0.25092707045735474	0.07292954264524104	0.04326328800988875	0.06056860321384425	7	0.03670886075949367	0.8611111111111112	0.1388888888888889	2	31	14	0.1537482977059723	0.207663782447466	0.3888888888888889	0.1666666666666666	0.1666666666666666	0.5833333333333334	-0.6714528706134099	0.1111111111111111	0.0277777777777777	103	0.5871446229913473	ENSG00000113448	1.0	0.818145992379449
Q08554	1	Evidence at protein level	894	99986.82536500024	-0.4853947368421041	4.65	37	0.37004875257247255	0.02894736842105263	0.2381578947368421	0.056578947368421055	0.07236842105263158	0.08157894736842106	2	0.0	1.0	0.0	0	37	20	0.2001526179764314	0.3020134228187919	0.1621621621621621	0.3513513513513513	0.027027027027027	0.3783783783783784	-0.4723578112624766	0.081081081081081	0.027027027027027	44	0.5894854586129754	ENSG00000134765	1.0	0.8113574382870962
Q08623	1	Evidence at protein level	228	25249.246365000003	-0.03333333333333334	4.96	8	0.31684113990386026	0.013157894736842105	0.2324561403508772	0.07456140350877193	0.04824561403508772	0.07894736842105263	1	0.0	1.0	0.0	0	8	2	0.079261565936514	0.1403508771929824	0.625	0.125	0.0	0.75	-0.0338826944254575	0.0	0.0	32	0.5614035087719298	ENSG00000130021	1.0	0.7568499947530132
Q08629	1	Evidence at protein level	439	49124.253364999924	-0.7820574162679419	6.14	19	0.38677432629514796	0.05741626794258373	0.2822966507177033	0.05980861244019139	0.07416267942583732	0.0861244019138756	0	0.0	0.9473684210526316	0.0526315789473684	1	18	8	0.1629576983015802	0.20501138952164	0.2105263157894736	0.4736842105263157	0.0	0.5789473684210527	-0.5467131247852072	0.1578947368421052	0.0526315789473684	32	0.5968109339407744			0.7443125454762923
Q08708	1	Evidence at protein level	224	24830.427665000007	-0.402450980392157	8.97	4	0.1610926744382354	0.0196078431372549	0.19607843137254902	0.10294117647058823	0.07352941176470588	0.0784313725490196	2	0.0	1.0	0.0	0	4	2	0.0805972428495641	0.125	0.25	0.25	0.0	0.5	-0.0375321845910082	0.0	0.25	36	0.2901785714285714	ENSG00000167850	0.0	0.4519799212430818
Q08722	1	Evidence at protein level	323	35213.638464999996	0.5409836065573774	7.33	9	0.2555827909957501	0.01639344262295082	0.16393442622950818	0.03278688524590164	0.06885245901639345	0.09836065573770492	6	0.0	1.0	0.0	0	9	7	0.1989159554812411	0.2662538699690402	0.1111111111111111	0.1111111111111111	0.1111111111111111	0.6666666666666666	-0.1207211209842788	0.1111111111111111	0.1111111111111111	85	0.3467492260061919	ENSG00000196776	1.0	0.7792182887761027
Q08752	1	Evidence at protein level	370	40763.57246499996	-0.4338753387533879	7.24	23	0.5642292519809947	0.018970189701897018	0.2791327913279133	0.04607046070460705	0.0921409214092141	0.07588075880758807	2	0.0	0.9565217391304348	0.0434782608695652	3	22	15	0.368207489249134	0.4081081081081081	0.1739130434782608	0.1739130434782608	0.0869565217391304	0.6956521739130435	-0.1479556294615741	0.0434782608695652	0.1304347826086956	23	0.7324324324324324	ENSG00000171497	1.0	0.9350248595750204
Q08828	1	Evidence at protein level	1119	123440.06076500067	0.16398570151921363	8.49	43	0.3483472037644356	0.03038427167113494	0.19481680071492405	0.044682752457551385	0.08042895442359249	0.08221626452189455	4	0.013636363636363636	1.0	0.0	0	43	17	0.1378077117479789	0.2109025915996425	0.3255813953488372	0.3255813953488372	0.0465116279069767	0.4418604651162791	0.0959050787141052	0.0465116279069767	0.2325581395348837	59	0.579088471849866			0.6429581362187292
Q08830	1	Evidence at protein level	312	36379.492764999944	-0.8558620689655176	5.42	13	0.3573441796996979	0.017241379310344827	0.25517241379310346	0.020689655172413793	0.08275862068965517	0.15172413793103448	0	0.0	1.0	0.0	0	13	9	0.2475485053126098	0.3397435897435897	0.0769230769230769	0.3076923076923077	0.0	0.4615384615384615	-0.8368758378373763	0.1538461538461538	0.0	34	0.5961538461538461			0.8900262834667911
Q08881	1	Evidence at protein level	620	71830.95476499991	-0.4667741935483865	7.63	35	0.4872551132656526	0.025806451612903226	0.25967741935483873	0.04838709677419355	0.05161290322580645	0.11451612903225807	4	0.0	0.9428571428571428	0.0571428571428571	1	33	19	0.2646789503282092	0.4129032258064516	0.2285714285714285	0.2571428571428571	0.0285714285714285	0.5142857142857142	-0.4280613667415727	0.1142857142857142	0.0	31	0.7370967741935484			0.8303621327407644
Q08945	1	Evidence at protein level	709	81074.82376500024	-0.9249999999999977	6.85	29	0.35769427120875485	0.00847457627118644	0.3418079096045198	0.03531073446327684	0.06638418079096045	0.08898305084745763	6	0.002902757619738752	1.0	0.0	0	29	18	0.222155245723281	0.3018335684062059	0.2413793103448276	0.1379310344827586	0.1034482758620689	0.4827586206896552	-0.2702866118555774	0.1034482758620689	0.0344827586206896	49	0.5585331452750353	ENSG00000149136	1.0	0.9355906357311554
Q08999	1	Evidence at protein level	1139	128366.64576500037	-0.5430201931518872	7.47	61	0.47520132380550106	0.021949078138718173	0.2440737489025461	0.07287093942054433	0.050921861281826165	0.07550482879719052	6	0.004464285714285714	1.0	0.0	0	61	32	0.2494434107399951	0.3011413520632133	0.2622950819672131	0.2459016393442623	0.081967213114754	0.6557377049180327	-0.4817706192382002	0.0983606557377049	0.0327868852459016	121	0.636523266022827	ENSG00000103479	1.0	0.9057206866542257
Q08AD1	1	Evidence at protein level	1489	168088.90356500106	-0.7504365345869727	6.78	73	0.4342939864068447	0.014103425117528543	0.2800537273337811	0.06917394224311618	0.040295500335795834	0.061114842175957015	9	0.0	0.9863013698630136	0.0136986301369863	1	72	36	0.2143063886437122	0.3129617192746809	0.2602739726027397	0.1506849315068493	0.0958904109589041	0.6164383561643836	-0.5566347425110811	0.136986301369863	0.0547945205479452	48	0.6574882471457354	ENSG00000118200	1.0	0.8971464025137842
Q08AE8	1	Evidence at protein level	756	85543.6449650002	-0.6773509933774833	8.77	36	0.4208378075861654	0.026490066225165563	0.29271523178807946	0.07549668874172186	0.0423841059602649	0.060927152317880796	0	0.0	1.0	0.0	0	36	22	0.2573418018351134	0.3492063492063492	0.2777777777777778	0.2222222222222222	0.0	0.6388888888888888	-0.3815790240668814	0.0833333333333333	0.0	40	0.667989417989418	ENSG00000134278	1.0	0.6716860387685956
Q08AG5	1	Evidence at protein level	666	76933.82446499987	-0.6786786786786778	9.13	34	0.44193825325124575	0.04804804804804805	0.26126126126126126	0.06006006006006006	0.04804804804804805	0.07957957957957958	4	0.0	0.8235294117647058	0.1764705882352941	47	28	10	0.1300676360044557	0.1651651651651651	0.3823529411764705	0.3529411764705882	0.1176470588235294	0.6176470588235294	-0.5344853967588896	0.2058823529411764	0.0588235294117647	26	0.6711711711711712			0.21364226676112327
Q08AG7	1	Evidence at protein level	82	8478.739365	0.22222222222222235	4.46	4	0.4717682461748841	0.024691358024691357	0.20987654320987653	0.012345679012345678	0.04938271604938271	0.0	1	0.016129032258064516	1.0	0.0	0	4	0	0.0	0.0	0.75	0.5	0.25	0.5	0.1658685064935064	0.0	0.0	22	0.6097560975609756	ENSG00000204899	0.0	0.6528450038779622
Q08AH1	1	Evidence at protein level	577	65273.21566499981	-0.2540293040293043	7.7	29	0.4442863692948118	0.020146520146520148	0.23626373626373626	0.06227106227106227	0.07692307692307693	0.10256410256410256	1	0.0	0.9310344827586208	0.0689655172413793	12	27	13	0.1992906095826448	0.3206239168110918	0.3103448275862069	0.3103448275862069	0.0344827586206896	0.4137931034482758	-0.1122026534930484	0.0	0.0689655172413793	42	0.707105719237435			0.765018701147418
Q08AH3	1	Evidence at protein level	577	64223.201564999836	-0.14538606403013182	7.45	28	0.4359795107950419	0.018832391713747645	0.2184557438794727	0.05273069679849341	0.07909604519774012	0.07909604519774012	1	0.0	0.3214285714285714	0.6785714285714286	12	9	3	0.0467422211828166	0.0779896013864818	0.3214285714285714	0.25	0.0357142857142857	0.4642857142857143	-0.042179919274706	0.0	0.1071428571428571	47	0.6325823223570191	ENSG00000183747	1.0	0.7558170593274405
Q08AM6	1	Evidence at protein level	782	87972.66636500016	-0.08554987212276216	6.03	39	0.443319517430429	0.023017902813299233	0.2289002557544757	0.05115089514066496	0.043478260869565216	0.07161125319693094	3	0.0	1.0	0.0	0	39	20	0.2274880408050321	0.2941176470588235	0.2564102564102564	0.358974358974359	0.0769230769230769	0.5897435897435898	0.0679698152331776	0.0	0.1282051282051282	41	0.7020460358056266	ENSG00000103043	1.0	0.8674963522219691
Q08ET2	1	Evidence at protein level	396	43970.06586499996	-0.35052631578947396	8.03	20	0.45485490200095285	0.02894736842105263	0.1868421052631579	0.07368421052631578	0.08157894736842106	0.09210526315789473	4	0.0	0.5	0.5	1	10	2	0.0455143159859495	0.0782828282828282	0.15	0.3	0.2	0.5	-0.4744694102194101	0.15	0.0	34	0.7095959595959596	ENSG00000254415	0.0	0.6020823319170948
Q08J23	1	Evidence at protein level	767	86470.70396500012	-0.566623207301172	6.76	44	0.5088428563945707	0.018252933507170794	0.26727509778357234	0.07301173402868318	0.06910039113428944	0.07170795306388526	6	0.0	1.0	0.0	0	44	19	0.219867193957198	0.3207301173402868	0.3181818181818182	0.2272727272727272	0.1363636363636363	0.7045454545454546	-0.3696778639499716	0.0227272727272727	0.0	30	0.8161668839634941	ENSG00000037474	1.0	0.8898272197151944
