is_in_complex	n_complexes	complex_size_mean	complex_size_max	in_large_complex	ensg	n_conserved_mirna_sites	n_mirna_families	uorf_count	uorf_max_length_aa	uorf_mean_length_aa	uorf_mean_phastcon	has_uorf	rbp_n_binding_rbps	rbp_hur_binding	rbp_hnrnp_binding	rbp_pumilio_binding	rbp_destab_binding
0.0	0.0			0.0	ENSG00000143479	13.0	13.0	10.0	99.0	47.9	0.39337	1.0	138.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143486	1.0	1.0	0.0				0.0	161.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143493	2.0	2.0	0.0				0.0	158.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143494	27.0	23.0	11.0	58.0	44.36363636363637	0.40073636363636367	1.0	78.0	1.0	1.0	1.0	0.0
1.0	1.0	4.0	4.0	0.0	ENSG00000143498	0.0	0.0	9.0	41.0	20.444444444444443	0.11228888888888888	1.0	125.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143499	0.0	0.0	0.0				0.0	160.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143502	0.0	0.0	2.0	29.0	22.0	0.9539	1.0	5.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000143507	11.0	11.0	0.0				0.0	127.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143512	0.0	0.0	0.0				0.0	8.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000143514	6.0	6.0	9.0	66.0	52.111111111111114	0.5284111111111112	1.0	162.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143515	19.0	18.0	2.0	42.0	29.0	0.82945	1.0	165.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143520	4.0	4.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000143536	1.0	1.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0
1.0	3.0	3.0	3.0	0.0	ENSG00000143537	1.0	1.0	11.0	50.0	44.0	0.4537636363636363	1.0	155.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143543	1.0	1.0	56.0	80.0	41.535714285714285	0.4650285714285714	1.0	165.0	1.0	1.0	1.0	0.0
1.0	1.0	2.0	2.0	0.0	ENSG00000143545	6.0	6.0	0.0				0.0	142.0	1.0	1.0	1.0	0.0
1.0	2.0	2.5	3.0	0.0	ENSG00000143546	1.0	1.0	6.0	51.0	38.333333333333336	0.31770000000000004	1.0	0.0	0.0	0.0	0.0	0.0
1.0	1.0	2.0	2.0	0.0	ENSG00000143549	28.0	24.0	4.0	28.0	22.0	0.473675	1.0	167.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143552	0.0	0.0	0.0				0.0	14.0	1.0	1.0	0.0	0.0
1.0	5.0	8.4	12.0	1.0	ENSG00000143553	4.0	4.0	0.0				0.0	162.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143554	0.0	0.0	0.0				0.0	69.0	0.0	1.0	0.0	0.0
1.0	3.0	8.333333333333334	14.0	1.0	ENSG00000143569	7.0	7.0	26.0	29.0	14.807692307692308	0.9860307692307693	1.0	168.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143570	11.0	9.0	37.0	84.0	28.972972972972972	0.34322702702702707	1.0	161.0	1.0	1.0	1.0	0.0
1.0	3.0	3.6666666666666665	5.0	0.0	ENSG00000143575	1.0	1.0	86.0	46.0	20.61627906976744	0.40086395348837206	1.0	162.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143578	0.0	0.0	5.0	71.0	36.2	0.1632	1.0	115.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000143590	0.0	0.0	0.0				0.0	112.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143595	3.0	3.0	0.0				0.0	96.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000143603	60.0	49.0	0.0				0.0	7.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000143612	2.0	2.0	155.0	62.0	29.0	0.27221290322580644	1.0	166.0	1.0	1.0	1.0	0.0
1.0	3.0	13.666666666666666	19.0	1.0	ENSG00000143614	49.0	43.0	2.0	17.0	17.0	0.926	1.0	166.0	1.0	1.0	1.0	0.0
1.0	5.0	54.8	112.0	1.0	ENSG00000143621	2.0	2.0	131.0	40.0	24.49618320610687	0.7768786259541985	1.0	165.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143622	12.0	10.0	35.0	27.0	21.2	0.10887428571428572	1.0	151.0	1.0	1.0	1.0	0.0
1.0	4.0	8.0	14.0	1.0	ENSG00000143624	4.0	4.0	34.0	58.0	22.441176470588236	0.8713764705882353	1.0	164.0	1.0	1.0	1.0	0.0
1.0	1.0	1.0	1.0	0.0	ENSG00000143627	0.0	0.0	2.0	45.0	35.5	0.644	1.0	163.0	1.0	1.0	1.0	0.0
1.0	2.0	2.0	2.0	0.0	ENSG00000143630	7.0	4.0	0.0				0.0	153.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143631	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000143632	2.0	2.0	0.0				0.0	4.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000143633	6.0	6.0	0.0				0.0	130.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143641	6.0	6.0	0.0				0.0	167.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143643	5.0	5.0	0.0				0.0	146.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143653	0.0	0.0	34.0	59.0	37.794117647058826	0.582170588235294	1.0	159.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143669	3.0	3.0	5.0	25.0	15.6	0.4688	1.0	92.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143674	10.0	10.0	25.0	38.0	28.72	0.019248	1.0	19.0	1.0	1.0	0.0	0.0
1.0	1.0	7.0	7.0	0.0	ENSG00000143702	16.0	16.0	5.0	51.0	27.4	0.6151199999999999	1.0	162.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143727	5.0	5.0	0.0				0.0	165.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143740	0.0	0.0	3.0	26.0	19.666666666666668	0.3538666666666667	1.0	163.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143742	4.0	4.0	2.0	12.0	12.0	0.022	1.0	163.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143748	0.0	0.0	85.0	87.0	29.270588235294117	0.7605635294117646	1.0	155.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143751	0.0	0.0	14.0	51.0	47.0	0.40914999999999996	1.0	165.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143753	0.0	0.0	7.0	36.0	28.857142857142858	0.45	1.0	151.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143756	51.0	41.0	0.0				0.0	156.0	1.0	1.0	1.0	0.0
1.0	2.0	3.0	4.0	0.0	ENSG00000143761	5.0	5.0	234.0	84.0	47.585470085470085	0.7011273504273505	1.0	168.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143768	3.0	3.0	0.0				0.0	5.0	0.0	0.0	0.0	0.0
1.0	7.0	2.0	2.0	0.0	ENSG00000143771	22.0	21.0	11.0	47.0	47.0	0.6603	1.0	151.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143772	12.0	12.0	15.0	53.0	24.133333333333333	0.09058000000000001	1.0	4.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000143774	0.0	0.0	17.0	56.0	36.1764705882353	0.37233529411764704	1.0	166.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143776	21.0	21.0	49.0	70.0	25.836734693877553	0.7260734693877551	1.0	166.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143786	1.0	1.0	14.0	94.0	66.21428571428571	0.02662142857142857	1.0	158.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143793	7.0	7.0	0.0				0.0	151.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143797	27.0	21.0	0.0				0.0	136.0	1.0	1.0	1.0	0.0
1.0	33.0	6.242424242424242	23.0	1.0	ENSG00000143799	2.0	2.0	55.0	30.0	16.8	0.0999890909090909	1.0	168.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143801	4.0	4.0	29.0	38.0	15.241379310344827	0.021972413793103447	1.0	136.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143811	0.0	0.0	79.0	38.0	18.696202531645568	0.09282151898734177	1.0	167.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143815	12.0	11.0	22.0	20.0	19.818181818181817	0.59305	1.0	166.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143816	14.0	12.0	0.0				0.0	63.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000143819	0.0	0.0	1.0	10.0	10.0	0.5145	1.0	163.0	1.0	1.0	1.0	0.0
1.0	2.0	2.0	2.0	0.0	ENSG00000143839	1.0	1.0	0.0				0.0	3.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000143842	7.0	7.0	0.0				0.0	103.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000143845	10.0	10.0	1.0	51.0	51.0	0.6122	1.0	68.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000143847	9.0	9.0	0.0				0.0	159.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143850	19.0	18.0	0.0				0.0	117.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143851	0.0	0.0	7.0	68.0	42.42857142857143	0.5874285714285714	1.0	136.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143858	33.0	29.0	0.0				0.0	58.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000143862	5.0	5.0	0.0				0.0	141.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143867	7.0	7.0	3.0	14.0	14.0	0.09000000000000001	1.0	26.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000143869	1.0	1.0	0.0				0.0	103.0	0.0	1.0	0.0	0.0
1.0	1.0	3.0	3.0	0.0	ENSG00000143870	7.0	7.0	0.0				0.0	168.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143878	6.0	6.0	232.0	98.0	26.107758620689655	0.09233793103448276	1.0	121.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143882	8.0	7.0	0.0				0.0	163.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143889	1.0	1.0	1.0	94.0	94.0	0.5623	1.0	165.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143891	1.0	1.0	12.0	86.0	27.25	0.24875833333333333	1.0	155.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143919	0.0	0.0	0.0				0.0	162.0	1.0	1.0	1.0	0.0
1.0	1.0	2.0	2.0	0.0	ENSG00000143921	7.0	7.0	0.0				0.0	103.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000143924	11.0	10.0	13.0	67.0	54.23076923076923	0.5079538461538461	1.0	161.0	1.0	1.0	1.0	0.0
1.0	2.0	2.0	2.0	0.0	ENSG00000143933	3.0	3.0	148.0	40.0	29.91216216216216	0.8280621621621622	1.0	168.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143942	0.0	0.0	1.0	14.0	14.0	0.6139	1.0	84.0	1.0	1.0	0.0	0.0
1.0	3.0	48.0	80.0	1.0	ENSG00000143947	0.0	0.0	10.0	68.0	27.7	0.11669999999999998	1.0	168.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143951	2.0	2.0	0.0				0.0	165.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143952	9.0	9.0	0.0				0.0	163.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143970	37.0	32.0	14.0	18.0	15.0	0.9597357142857144	1.0	165.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143971	0.0	0.0	0.0				0.0	126.0	1.0	1.0	1.0	0.0
1.0	15.0	38.13333333333333	129.0	1.0	ENSG00000143977	0.0	0.0	26.0	26.0	25.5	0.15881153846153848	1.0	161.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000143994	0.0	0.0	0.0				0.0	19.0	0.0	1.0	0.0	0.0
1.0	6.0	3.0	3.0	0.0	ENSG00000143995	50.0	42.0	17.0	19.0	14.058823529411764	0.9938176470588235	1.0	127.0	1.0	1.0	1.0	0.0
1.0	3.0	4.0	5.0	0.0	ENSG00000144021	4.0	4.0	0.0				0.0	163.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144026	5.0	4.0	0.0				0.0	160.0	1.0	1.0	1.0	0.0
1.0	7.0	65.57142857142857	129.0	1.0	ENSG00000144028	0.0	0.0	31.0	26.0	23.032258064516128	0.3535354838709677	1.0	168.0	1.0	1.0	1.0	0.0
1.0	2.0	54.0	78.0	1.0	ENSG00000144029	0.0	0.0	0.0				0.0	165.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144031	1.0	1.0	0.0				0.0	44.0	0.0	1.0	0.0	0.0
1.0	1.0	4.0	4.0	0.0	ENSG00000144034	0.0	0.0	0.0				0.0	138.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144035	0.0	0.0	0.0				0.0	8.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144036	6.0	6.0	2.0	19.0	19.0	0.1827	1.0	138.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144040	15.0	15.0	0.0				0.0	164.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144043	18.0	17.0	0.0				0.0	164.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144045	0.0	0.0	0.0				0.0	105.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144048	3.0	3.0	0.0				0.0	147.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144057	18.0	17.0	0.0				0.0	4.0	0.0	0.0	0.0	0.0
1.0	4.0	2.25	3.0	0.0	ENSG00000144061	0.0	0.0	2.0	53.0	53.0	0.259	1.0	33.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144063	3.0	3.0	1.0	62.0	62.0	0.2262	1.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144115	1.0	1.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144118	7.0	7.0	35.0	42.0	20.6	0.35433714285714285	1.0	160.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144119	0.0	0.0	0.0				0.0	3.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144120	0.0	0.0	2.0	29.0	26.5	0.0027	1.0	130.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144130	2.0	2.0	0.0				0.0	120.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144134	0.0	0.0	0.0				0.0	79.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144136	6.0	6.0	253.0	96.0	35.11462450592885	0.39464426877470354	1.0	167.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144152	7.0	7.0	3.0	37.0	30.333333333333332	0.15226666666666666	1.0	100.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144158	0.0	0.0	0.0				0.0	2.0	0.0	0.0	0.0	0.0
1.0	2.0	5.0	6.0	0.0	ENSG00000144161	3.0	3.0	7.0	47.0	35.714285714285715	0.6124714285714286	1.0	149.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144182	0.0	0.0	0.0				0.0	77.0	1.0	1.0	0.0	0.0
1.0	1.0	2.0	2.0	0.0	ENSG00000144191	3.0	3.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144199	0.0	0.0	0.0				0.0	84.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144214	0.0	0.0	0.0				0.0	63.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144218	40.0	35.0	4.0	17.0	14.75	0.17385	1.0	21.0	0.0	1.0	0.0	0.0
1.0	1.0	3.0	3.0	0.0	ENSG00000144224	7.0	7.0	4.0	13.0	13.0	0.1068	1.0	167.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144227	5.0	5.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144228	22.0	20.0	16.0	62.0	37.375	0.41696875	1.0	153.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144229	4.0	4.0	0.0				0.0	13.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144230	0.0	0.0	0.0				0.0	4.0	0.0	1.0	0.0	0.0
1.0	5.0	18.4	26.0	1.0	ENSG00000144231	2.0	2.0	28.0	28.0	22.392857142857142	0.4471607142857143	1.0	160.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144233	15.0	15.0	14.0	83.0	35.5	0.9301285714285713	1.0	148.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144278	14.0	13.0	3.0	22.0	14.666666666666666	0.7114666666666666	1.0	69.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144283	21.0	17.0	23.0	13.0	12.130434782608695	0.21113478260869564	1.0	166.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144285	62.0	51.0	0.0				0.0	106.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144290	12.0	12.0	0.0				0.0	43.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144306	3.0	3.0	25.0	48.0	22.64	0.115944	1.0	120.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144320	1.0	1.0	73.0	51.0	24.835616438356166	0.7906342465753424	1.0	161.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144331	11.0	11.0	0.0				0.0	78.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144339	8.0	8.0	5.0	48.0	27.6	0.49955999999999995	1.0	130.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144354	11.0	9.0	21.0	61.0	51.523809523809526	0.29784285714285713	1.0	160.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144355	8.0	7.0	7.0	52.0	28.0	0.8990428571428571	1.0	87.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144357	21.0	20.0	0.0				0.0	167.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144362	0.0	0.0	4.0	49.0	43.0	0.3726	1.0	145.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144366	6.0	6.0	34.0	50.0	18.88235294117647	0.27657352941176466	1.0	128.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144369	9.0	9.0	3.0	63.0	41.666666666666664	0.9611000000000001	1.0	3.0	0.0	0.0	0.0	0.0
1.0	2.0	20.0	33.0	1.0	ENSG00000144381	12.0	12.0	4.0	31.0	26.5	0.3762	1.0	168.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144395	0.0	0.0	0.0				0.0	119.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144401	13.0	12.0	8.0	86.0	63.375	0.4449375	1.0	154.0	1.0	1.0	1.0	0.0
1.0	1.0	3.0	3.0	0.0	ENSG00000144406	20.0	18.0	0.0				0.0	6.0	0.0	1.0	0.0	0.0
1.0	3.0	2.0	2.0	0.0	ENSG00000144407	0.0	0.0	0.0				0.0	134.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144410	0.0	0.0	0.0				0.0	5.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144426	18.0	17.0	2.0	29.0	24.0	0.18265	1.0	149.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144445	6.0	6.0	0.0				0.0	133.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144451	0.0	0.0	18.0	58.0	48.22222222222222	0.2202222222222222	1.0	121.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144452	9.0	8.0	0.0				0.0	17.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144455	7.0	6.0	1.0	12.0	12.0	0.5879	1.0	154.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144460	12.0	11.0	0.0				0.0	4.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144468	3.0	3.0	5.0	55.0	25.6	0.14276	1.0	153.0	1.0	1.0	1.0	0.0
1.0	9.0	2.3333333333333335	4.0	0.0	ENSG00000144476	1.0	1.0	4.0	38.0	38.0	0.6155	1.0	1.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144481	0.0	0.0	0.0				0.0	4.0	1.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144485	0.0	0.0	3.0	23.0	23.0	0.1191	1.0	163.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144488	0.0	0.0	0.0				0.0	33.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144504	0.0	0.0	1.0	17.0	17.0	0.0605	1.0	165.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144524	20.0	19.0	7.0	45.0	24.714285714285715	0.6876	1.0	161.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144535	1.0	1.0	16.0	13.0	13.0	0.7707	1.0	158.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144550	0.0	0.0	0.0				0.0	5.0	1.0	0.0	0.0	0.0
1.0	4.0	4.75	7.0	0.0	ENSG00000144554	4.0	4.0	5.0	33.0	23.2	0.26564	1.0	160.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144559	0.0	0.0	23.0	100.0	38.43478260869565	0.30309565217391304	1.0	161.0	1.0	1.0	1.0	0.0
1.0	1.0	3.0	3.0	0.0	ENSG00000144560	21.0	20.0	13.0	44.0	22.615384615384617	0.804	1.0	158.0	1.0	1.0	1.0	0.0
1.0	4.0	3.25	6.0	0.0	ENSG00000144566	8.0	7.0	70.0	83.0	33.871428571428574	0.51072	1.0	164.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144567	12.0	12.0	23.0	43.0	37.91304347826087	0.7376347826086957	1.0	162.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144579	14.0	8.0	22.0	22.0	17.227272727272727	0.9903772727272727	1.0	166.0	1.0	1.0	1.0	0.0
1.0	6.0	8.666666666666666	9.0	0.0	ENSG00000144580	1.0	1.0	112.0	70.0	36.25892857142857	0.46651339285714283	1.0	163.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144583	7.0	7.0	16.0	48.0	30.6875	0.795625	1.0	4.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144589	2.0	2.0	0.0				0.0	124.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144591	1.0	1.0	4.0	80.0	76.0	0.11885	1.0	163.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144596	0.0	0.0	0.0				0.0	66.0	1.0	1.0	1.0	0.0
1.0	1.0	11.0	11.0	1.0	ENSG00000144597	11.0	10.0	0.0				0.0	154.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144619	24.0	23.0	0.0				0.0	22.0	1.0	1.0	0.0	0.0
1.0	3.0	4.0	5.0	0.0	ENSG00000144635	2.0	2.0	0.0				0.0	157.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144642	25.0	23.0	8.0	15.0	11.375	1.0	1.0	27.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144644	3.0	3.0	0.0				0.0	3.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144645	19.0	18.0	0.0				0.0	112.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144647	0.0	0.0	45.0	75.0	38.977777777777774	0.11142666666666666	1.0	125.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144648	2.0	1.0	0.0				0.0	74.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144649	0.0	0.0	0.0				0.0	11.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144655	15.0	15.0	18.0	30.0	20.27777777777778	0.30104444444444445	1.0	160.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144659	0.0	0.0	67.0	36.0	20.98507462686567	0.44767014925373133	1.0	143.0	1.0	1.0	1.0	0.0
1.0	11.0	2.909090909090909	3.0	0.0	ENSG00000144668	23.0	20.0	0.0				0.0	93.0	1.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144671	1.0	1.0	0.0				0.0	9.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144674	9.0	9.0	68.0	95.0	60.88235294117647	0.7596985294117647	1.0	166.0	1.0	1.0	1.0	0.0
1.0	2.0	2.0	2.0	0.0	ENSG00000144677	26.0	21.0	3.0	37.0	29.0	0.25006666666666666	1.0	163.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144681	10.0	10.0	0.0				0.0	2.0	0.0	0.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144711	8.0	8.0	0.0				0.0	167.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144712	1.0	1.0	0.0				0.0	121.0	1.0	1.0	1.0	0.0
1.0	4.0	64.0	104.0	1.0	ENSG00000144713	0.0	0.0	4.0	50.0	35.5	0.6273	1.0	168.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144724	45.0	35.0	12.0	35.0	29.666666666666668	0.9700666666666667	1.0	116.0	1.0	1.0	0.0	0.0
1.0	1.0	3.0	3.0	0.0	ENSG00000144730	16.0	11.0	2.0	21.0	16.5	0.96905	1.0	15.0	0.0	1.0	0.0	0.0
0.0	0.0			0.0	ENSG00000144736	0.0	0.0	0.0				0.0	136.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144741	9.0	9.0	28.0	36.0	19.464285714285715	0.12261785714285714	1.0	143.0	1.0	1.0	0.0	0.0
1.0	1.0	2.0	2.0	0.0	ENSG00000144744	1.0	1.0	0.0				0.0	150.0	1.0	1.0	1.0	0.0
0.0	0.0			0.0	ENSG00000144746	2.0	2.0	16.0	57.0	57.0	0.7243	1.0	95.0	1.0	1.0	1.0	0.0
