ensg	uniprot	length	mw_da	gravy	pI	n_tm	has_signal	n_tryptic_7_30	mature_start	mature_end	mature_length	n_glyco_sites	n_mod_res	n_disulfide	n_lipid_sites	n_glyco_sites_observed	n_mod_res_observed	n_disulfide_observed	n_lipid_sites_observed	has_propeptide	pe_level	cysteine_fraction	charged_fraction	proline_fraction	glycine_fraction	aromatic_fraction	n_glyco_motif_count	low_complexity_fraction	disorder_fraction_proxy	pest_score_max	pest_score_sum	n_pest_regions	pest_fraction	is_secreted	is_ecm	is_membrane	is_nuclear	is_chromatin	is_cytoplasmic	is_mitochondrial	is_er_golgi	is_lysosome	is_peroxisome	is_endosome	is_vesicle	is_lipid_droplet	is_cytoskeleton	is_projection	n_compartments	is_multilocal	topo_multipass	topo_single_type1	topo_single_type2	topo_single_other	topo_peripheral	topo_lipid_anchor	topo_extracellular_aa	topo_cytoplasmic_aa	loc_n_clauses	loc_n_observed	loc_go_n_terms	loc_source	tryptic_per_kda	Transcript count	Transcript length (including UTRs and CDS)	exon_count	manual_gc_content	cai	kozak_score	utr5_length	utr3_length	cds_length	utr5_gc	utr3_gc	utr3_to_cds_ratio	is_in_complex	n_complexes	complex_size_mean	complex_size_max	in_large_complex	n_conserved_mirna_sites	n_mirna_families	uorf_count	uorf_max_length_aa	uorf_mean_length_aa	uorf_mean_phastcon	has_uorf	rbp_n_binding_rbps	rbp_hur_binding	rbp_hnrnp_binding	rbp_pumilio_binding	rbp_destab_binding	mirna_site_density
ENSG00000163374	Q9H869	796	87944	-0.4529	7.92	0	0	32	1	796	796	0	0	0	0	0	1	0	0	0	1	0.020100502512562814	0.22236180904522612	0.10804020100502512	0.0414572864321608	0.048994974874371856	3	0.0	0.2849740932642487	0.05571428571428569	0.250946688931983	10	0.18592964824120603	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	4	4	4	cc	0.3639	126.0	2723.0	11.0	51.63422695556371	0.5963216613254347	0.375	267.0	203.0	2250.0	68.16479400749064	47.29064039408867	0.0902222222222222	0.0	0.0			0.0	0.0	0.0	11.0	71.0	48.0	0.7756272727272727	1.0	168.0	1.0	1.0	1.0	0.0	0.0
ENSG00000119669	Q9H1B7	796	82659	-0.4741	8.3	0	0	35	1	796	796	0	0	0	0	0	9	0	0	0	1	0.02135678391959799	0.1721105527638191	0.12060301507537688	0.09673366834170855	0.04648241206030151	4	0.08108108108108109	0.15284974093264247	0.07142857142857142	0.39933699633699626	11	0.19597989949748743	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	cc	0.4234	1.0	4166.0	1.0	62.8420547287566	0.6177333711176541	0.5625	916.0	859.0	2388.0	73.47161572052401	37.485448195576254	0.359715242881072	1.0	1.0	3.0	3.0	0.0	17.0	17.0	16.0	45.0	22.8125	0.8997437500000001	1.0	153.0	1.0	1.0	1.0	0.0	19.79045401629802
ENSG00000171017	Q6NSJ5	796	90247	-0.0039	6.95	4	0	41	1	796	796	2	0	1	0	0	0	0	0	0	1	0.026381909547738693	0.22613065326633167	0.04522613065326633	0.05402010050251256	0.08542713567839195	2	0.0	0.19170984455958548	0.05	0.09866849816849817	7	0.12060301507537688	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	9	4	5	cc	0.4543	11.0	3590.0	3.0	57.57660167130919	0.6917109436788605	0.5625	96.0	1103.0	2388.0	75.0	50.31731640979148	0.461892797319933	1.0	2.0	3.5	5.0	0.0	2.0	2.0	0.0				0.0	117.0	1.0	1.0	0.0	0.0	1.813236627379873
ENSG00000069329	Q96QK1	796	91707	-0.3057	5.17	0	0	42	1	796	796	0	2	0	0	0	1	0	0	0	1	0.017587939698492462	0.25879396984924624	0.03768844221105527	0.0364321608040201	0.08165829145728644	0	0.0	0.2810880829015544	0.07038461538461538	0.2168113553113553	7	0.13316582914572864	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	1	0	0	0	7	2	18	cc	0.458	41.0	6776.0	17.0	41.69126328217237	0.5151904042632036	0.625	45.0	4340.0	2388.0	75.55555555555556	41.33640552995392	1.817420435510888	1.0	3.0	4.333333333333333	5.0	0.0	19.0	17.0	0.0				0.0	160.0	1.0	1.0	1.0	0.0	4.377880184331797
ENSG00000175497	Q8N608	796	90888	-0.2322	6.54	1	0	48	1	796	796	0	0	0	0	6	2	0	0	0	1	0.01256281407035176	0.2198492462311558	0.04522613065326633	0.048994974874371856	0.10301507537688442	9	0.0	0.12564766839378239	0.08714285714285713	0.17080412569886255	5	0.09170854271356783	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	3	cc	0.5281	14.0	5964.0	26.0	37.35747820254863	0.528813466040129	0.625	138.0	3435.0	2388.0	53.62318840579711	34.730713245997094	1.4384422110552764	1.0	1.0	2.0	2.0	0.0	16.0	15.0	1.0	12.0	12.0	0.7481	1.0	78.0	1.0	1.0	0.0	0.0	4.657933042212518
ENSG00000135597	Q96D71	796	86662	-0.6629	5.44	0	0	35	1	796	796	0	2	0	0	0	16	0	0	0	1	0.0037688442211055275	0.2185929648241206	0.10552763819095477	0.048994974874371856	0.059045226130653265	6	0.0	0.20207253886010362	0.10100000000000002	0.18967056856187292	5	0.11180904522613065	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	cc	0.4039	66.0	4533.0	20.0	44.385616589455104	0.5174934790612155	0.6875	571.0	1571.0	2388.0	76.18213660245185	30.744748567791213	0.6578726968174204	0.0	0.0			0.0	5.0	5.0	24.0	20.0	14.083333333333334	0.6361958333333334	1.0	155.0	1.0	1.0	1.0	0.0	3.182686187141948
ENSG00000177694	Q58DX5	795	88682	-0.3387	6.06	1	0	27	1	795	795	4	0	0	0	0	1	0	0	0	1	0.01509433962264151	0.21635220125786164	0.05408805031446541	0.052830188679245285	0.07924528301886792	8	0.0	0.17509727626459143	0.04441176470588236	0.10576890756302522	7	0.1421383647798742	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	2	cc	0.3045	13.0	9807.0	14.0	35.13816661568268	0.52761459484421	0.6875	74.0	7345.0	2385.0	37.83783783783784	32.64805990469707	3.079664570230608	0.0	0.0			0.0	18.0	18.0	1.0	11.0	11.0	0.0818	1.0	65.0	1.0	1.0	0.0	0.0	2.450646698434309
ENSG00000113209	Q9Y5E4	795	86433	-0.1218	4.6	1	1	26	31	795	765	4	1	0	0	0	0	0	0	0	1	0.01045751633986928	0.19869281045751633	0.06666666666666667	0.06535947712418301	0.07320261437908497	5	0.0	0.1214574898785425	0.05346153846153845	0.1892925375278316	9	0.17516339869281045	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	3	cc	0.3008	2.0	3410.0	1.0	49.67741935483871	0.5974362437982749	0.875	229.0	793.0	2385.0	46.72489082969432	29.76040353089533	0.3324947589098532	0.0	0.0			0.0	0.0	0.0	1.0	14.0	14.0	0.0204	1.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000081818	Q9Y5E5	795	87270	-0.1263	4.64	1	1	26	28	795	768	4	0	0	0	0	0	0	0	0	1	0.009114583333333334	0.21614583333333334	0.06770833333333333	0.06510416666666667	0.0703125	5	0.0	0.19086021505376344	0.039999999999999994	0.19777970567444253	11	0.21223958333333334	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	3	cc	0.2979	2.0	3806.0	1.0	45.691014188124015	0.5967075057167419	0.5	181.0	1237.0	2385.0	44.751381215469614	28.13257881972514	0.5186582809224318	0.0	0.0			0.0	0.0	0.0	0.0				0.0	9.0	0.0	0.0	0.0	0.0	0.0
ENSG00000131374	Q92609	795	89004	-0.4854	6.52	0	0	38	1	795	795	0	1	0	0	0	12	0	0	0	1	0.012578616352201259	0.2188679245283019	0.05408805031446541	0.061635220125786164	0.07672955974842767	6	0.003865979381443299	0.14137483787289234	0.07142857142857142	0.23229130518604202	6	0.10566037735849057	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	3	1	0	0	0	0	0	0	0	0	3	3	5	cc	0.4269	83.0	6500.0	23.0	45.44615384615385	0.5595999958603632	0.5	251.0	3795.0	2451.0	55.37848605577689	45.03293807641634	1.5483476132190943	0.0	0.0			0.0	6.0	6.0	13.0	43.0	37.61538461538461	0.5097153846153846	1.0	165.0	1.0	1.0	1.0	0.0	1.5810276679841897
ENSG00000109606	O43143	795	90933	-0.5136	7.48	0	0	38	1	795	795	0	0	0	0	0	2	0	0	0	1	0.01761006289308176	0.2729559748427673	0.05408805031446541	0.04779874213836478	0.07547169811320754	1	0.03479381443298969	0.26848249027237353	0.05346153846153845	0.23260073260073258	8	0.12830188679245283	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	7	cc	0.4179	31.0	2998.0	14.0	42.69513008672448	0.5161924583728226	0.4375	161.0	449.0	2385.0	60.24844720496895	32.07126948775056	0.1882599580712788	1.0	6.0	53.5	129.0	1.0	11.0	10.0	1.0	24.0	24.0	0.9106	1.0	166.0	1.0	1.0	1.0	0.0	24.498886414253896
ENSG00000116141	Q9P0L2	795	89003	-0.6891	9.88	0	0	44	1	795	795	0	9	0	0	0	5	0	0	0	1	0.011320754716981131	0.2691823899371069	0.05786163522012579	0.061635220125786164	0.06540880503144654	4	0.0	0.3203631647211414	0.10500000000000001	0.3967757487610428	9	0.1509433962264151	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	3	1	0	0	0	0	1	0	0	0	6	4	7	cc	0.4944	42.0	5370.0	18.0	43.184357541899445	0.5196570855305458	0.4375	687.0	2295.0	2385.0	77.14701601164484	31.72113289760349	0.9622641509433962	0.0	0.0			0.0	27.0	24.0	1.0	11.0	11.0	0.0122	1.0	2.0	1.0	0.0	0.0	0.0	11.764705882352942
ENSG00000248333	P21127	795	92620	-1.2767	5.23	0	0	40	1	795	795	0	7	0	0	0	6	0	0	0	1	0.0037735849056603774	0.4075471698113208	0.05157232704402516	0.05786163522012579	0.055345911949685536	0	0.08634020618556701	0.5914396887159533	0.07038461538461538	0.14413461538461536	3	0.05660377358490566	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	5	4	7	cc	0.4319	27.0	2992.0	20.0	56.68449197860963	0.6765234077619927	0.25	104.0	539.0	2346.0	66.34615384615384	53.98886827458256	0.2297527706734868	0.0	0.0			0.0	0.0	0.0	0.0				0.0	152.0	1.0	1.0	1.0	0.0	0.0
ENSG00000186281	Q6NUI2	795	87835	0.1511	7.63	2	0	35	1	795	795	0	4	0	0	0	0	0	0	0	1	0.031446540880503145	0.1761006289308176	0.06540880503144654	0.07547169811320754	0.07672955974842767	0	0.0	0.06614785992217899	0.05666666666666667	0.18364468864468858	8	0.1421383647798742	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	2	cc	0.3985	78.0	2743.0	22.0	60.66350710900474	0.6763065999057253	0.375	124.0	213.0	2403.0	58.06451612903226	49.29577464788733	0.0886392009987515	0.0	0.0			0.0	1.0	1.0	0.0				0.0	24.0	0.0	1.0	0.0	0.0	4.694835680751174
ENSG00000120328	Q9Y5F1	795	86770	-0.1112	4.46	1	1	26	27	795	769	4	0	0	0	0	0	0	0	0	1	0.010403120936280884	0.20286085825747724	0.06241872561768531	0.0611183355006502	0.0741222366710013	5	0.0	0.17181208053691274	0.05	0.16791697191697189	7	0.13263979193758127	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	cc	0.2996	3.0	3853.0	1.0	45.88632234622372	0.6147099001015733	0.875	189.0	1276.0	2385.0	46.03174603174603	29.23197492163009	0.5350104821802935	0.0	0.0			0.0	0.0	0.0	2.0	23.0	19.5	0.1556	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000059573	P54886	795	87302	-0.0826	7.13	0	0	42	1	795	795	0	3	0	0	0	0	0	0	0	1	0.016352201257861635	0.22264150943396227	0.03773584905660377	0.07044025157232704	0.04905660377358491	4	0.0	0.16731517509727625	0.05	0.1513499245852187	6	0.09937106918238994	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	3	3	cc	0.4811	37.0	3352.0	18.0	49.22434367541766	0.5826522249863356	0.5625	143.0	821.0	2385.0	62.93706293706294	41.41291108404385	0.3442348008385744	0.0	0.0			0.0	0.0	0.0	3.0	88.0	39.333333333333336	0.0157666666666666	1.0	162.0	1.0	1.0	1.0	0.0	0.0
ENSG00000137055	Q9Y263	795	87157	-0.1948	6.33	0	0	45	1	795	795	0	0	0	0	0	2	0	0	0	1	0.033962264150943396	0.2050314465408805	0.042767295597484274	0.0779874213836478	0.0779874213836478	5	0.0	0.1543450064850843	0.03653846153846155	0.06755009696186165	7	0.13836477987421383	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0	0	4	3	9	cc	0.5163	31.0	4724.0	14.0	38.99237933954276	0.5131244040912406	0.6875	197.0	2139.0	2385.0	73.60406091370558	31.650303880317903	0.8968553459119497	0.0	0.0			0.0	11.0	11.0	17.0	84.0	26.764705882352946	0.3186941176470588	1.0	128.0	1.0	1.0	1.0	0.0	5.142589995324919
ENSG00000071537	Q9UBV2	794	88755	-0.4898	4.97	1	1	37	22	794	773	2	0	2	0	3	1	0	0	0	1	0.01034928848641656	0.222509702457956	0.03622250970245795	0.08667529107373868	0.10478654592496765	5	0.006631299734748011	0.22162883845126835	0.10285714285714284	0.2548984593837535	6	0.12160413971539456	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	2	7	cc	0.4169	31.0	7919.0	21.0	39.33577471903018	0.5360086101120766	0.5	109.0	5425.0	2382.0	68.80733944954129	35.483870967741936	2.277497900923594	1.0	3.0	8.0	13.0	1.0	21.0	20.0	8.0	49.0	38.125	0.7437875	1.0	160.0	1.0	1.0	1.0	0.0	3.870967741935484
ENSG00000014123	O94874	794	89595	-0.3779	6.77	0	0	45	2	794	793	0	1	0	0	0	4	0	0	0	1	0.01008827238335435	0.2849936948297604	0.021437578814627996	0.04791929382093316	0.0617906683480454	1	0.0	0.40182054616384916	0.05571428571428569	0.1585589312648136	7	0.12610340479192939	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	5	5	12	cc	0.5023	13.0	4226.0	19.0	35.660198769522005	0.5012769245005689	0.625	68.0	1773.0	2382.0	64.70588235294117	27.805978567399887	0.7443324937027708	0.0	0.0			0.0	3.0	3.0	0.0				0.0	154.0	1.0	1.0	1.0	0.0	1.6920473773265652
ENSG00000154162	P55289	794	88332	-0.3378	4.29	1	1	29	55	794	740	4	1	0	0	0	0	0	0	1	1	0.008108108108108109	0.2527027027027027	0.062162162162162166	0.06486486486486487	0.08513513513513514	4	0.0	0.30027932960893855	0.05346153846153845	0.20420512820512818	5	0.0891891891891892	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	3	cc	0.3283	11.0	4258.0	15.0	42.22639736965712	0.5406557581580473	0.1875	809.0	1064.0	2382.0	45.85908529048208	32.70676691729324	0.4466834592779177	0.0	0.0			0.0	1.0	1.0	0.0				0.0	70.0	1.0	1.0	1.0	0.0	0.9398496240601504
ENSG00000140564	P09958	794	86678	-0.3796	5.11	1	1	26	108	794	687	3	0	0	0	0	2	3	0	1	1	0.03202328966521106	0.19213973799126638	0.0611353711790393	0.0858806404657933	0.07132459970887918	3	0.0	0.09049773755656108	0.05	0.18825490196078434	7	0.14556040756914118	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	3	1	0	1	0	0	0	0	0	0	10	4	14	cc	0.3	30.0	4247.0	16.0	62.020249587944434	0.6831997003248899	0.5	283.0	1579.0	2382.0	68.55123674911661	59.91133628879037	0.6628883291351805	1.0	1.0	3.0	3.0	0.0	19.0	18.0	61.0	67.0	23.40983606557377	0.555444262295082	1.0	166.0	1.0	1.0	1.0	0.0	12.032932235592147
ENSG00000113211	Q9Y5E3	794	87322	-0.1532	4.55	1	1	27	28	794	767	4	0	1	0	0	0	0	0	0	1	0.009126466753585397	0.20599739243807041	0.06649282920469361	0.05997392438070404	0.07431551499348109	5	0.0	0.14670255720053835	0.05	0.20776587301587301	9	0.16558018252933507	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	3	cc	0.3092	2.0	3231.0	1.0	50.26307644692047	0.61354507581261	0.5625	201.0	645.0	2382.0	43.28358208955223	28.68217054263566	0.2707808564231738	0.0	0.0			0.0	0.0	0.0	0.0				0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSG00000163848	Q9UQR1	794	88976	-0.7851	6.46	0	0	32	1	794	794	0	2	0	0	0	7	0	0	0	1	0.013853904282115869	0.2518891687657431	0.04534005037783375	0.04785894206549118	0.061712846347607056	4	0.0	0.3181818181818182	0.05750000000000001	0.29682478632478637	11	0.1964735516372796	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	cc	0.3596	60.0	9514.0	9.0	35.579146520916545	0.530257755134687	0.5625	457.0	6672.0	2382.0	53.82932166301969	32.239208633093526	2.801007556675063	0.0	0.0			0.0	53.0	43.0	58.0	66.0	18.89655172413793	0.7607741379310344	1.0	161.0	1.0	1.0	1.0	0.0	7.943645083932854
ENSG00000142459	Q96CN4	794	91376	-0.6074	5.0	0	0	37	1	794	794	0	0	0	0	0	1	0	0	0	1	0.011335012594458438	0.29974811083123426	0.036523929471032744	0.037783375314861464	0.06297229219143577	5	0.0012903225806451613	0.5441558441558442	0.04441176470588236	0.0939028788773034	6	0.12468513853904283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	none	0.4049	23.0	3903.0	20.0	65.02690238278247	0.7122249315960433	0.875	211.0	1274.0	2415.0	77.72511848341233	65.149136577708	0.527536231884058	0.0	0.0			0.0	10.0	8.0	0.0				0.0	123.0	1.0	1.0	1.0	0.0	7.849293563579278
ENSG00000126561	P42229	794	90647	-0.4435	6.36	0	0	41	1	794	794	0	0	0	0	0	6	0	0	0	1	0.012594458438287154	0.22418136020151133	0.0491183879093199	0.04659949622166247	0.08312342569269521	9	0.0	0.16883116883116883	0.019615384615384618	0.056529411764705884	5	0.08942065491183879	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	2	6	cc	0.4523	39.0	3770.0	19.0	56.737400530503976	0.732205972776305	0.9375	111.0	1274.0	2382.0	80.18018018018019	51.098901098901095	0.5348446683459278	1.0	4.0	1.75	2.0	0.0	3.0	3.0	5.0	30.0	22.8	0.51702	1.0	149.0	1.0	1.0	1.0	0.0	2.3547880690737832
ENSG00000068137	Q7Z736	793	85317	-0.3431	7.62	0	1	35	19	793	775	0	0	0	0	0	3	0	0	0	1	0.02064516129032258	0.22580645161290322	0.10064516129032258	0.10451612903225807	0.04774193548387097	0	0.010582010582010581	0.17576564580559254	0.065	0.2382077790630422	7	0.15225806451612903	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	2	go	0.4102	33.0	3026.0	13.0	68.24190350297422	0.6279159145488913	0.0	431.0	213.0	2379.0	71.92575406032483	46.009389671361504	0.0895334174022698	0.0	0.0			0.0	3.0	3.0	1.0	58.0	58.0	0.668	1.0	162.0	1.0	1.0	1.0	0.0	14.084507042253522
ENSG00000151838	P0C221	793	93626	-0.7101	6.68	0	0	49	1	793	793	0	0	0	0	0	0	0	0	0	1	0.01008827238335435	0.3467843631778058	0.01008827238335435	0.01639344262295082	0.06431273644388398	4	0.0	0.7191157347204161	0.05	0.19747252747252747	7	0.11223203026481715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	none	0.5234	6.0	2591.0	20.0	37.28290235430336	0.5082549733122901	0.6875	37.0	172.0	2379.0	59.45945945945946	31.3953488372093	0.0722992854140395	0.0	0.0			0.0	0.0	0.0	0.0				0.0	17.0	0.0	1.0	0.0	0.0	0.0
ENSG00000122786	Q05682	793	93231	-1.6918	5.35	0	0	28	1	793	793	0	0	0	0	0	8	0	0	0	1	0.0012610340479192938	0.49936948297604034	0.03026481715006305	0.03530895334174023	0.027742749054224466	4	0.056847545219638244	0.8192457737321196	0.07166666666666667	0.312002442002442	7	0.12484237074401008	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	4	0	6	cc	0.3003	74.0	5011.0	15.0	41.3490321293155	0.6007548148672285	0.9375	245.0	2384.0	2379.0	48.57142857142857	33.34731543624161	1.0021017234131988	0.0	0.0			0.0	13.0	12.0	125.0	91.0	32.344	0.4198824	1.0	106.0	1.0	1.0	0.0	0.0	5.453020134228188
ENSG00000186212	A6NEL2	793	85742	-0.6583	10.18	0	0	36	1	793	793	0	1	0	0	0	2	0	0	0	1	0.012610340479192938	0.244640605296343	0.09836065573770492	0.08196721311475409	0.05044136191677175	1	0.002583979328165375	0.23146944083224968	0.05571428571428569	0.2211484593837535	8	0.15132408575031525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	none	0.4199	1.0	3993.0	1.0	55.87277736038067	0.5980259745035769	0.8125	295.0	1316.0	2379.0	73.22033898305085	40.19756838905775	0.5531736023539302	0.0	0.0			0.0	6.0	6.0	0.0				0.0	2.0	0.0	0.0	0.0	0.0	4.559270516717325
ENSG00000113212	Q9Y5E2	793	86707	-0.1042	4.57	1	1	30	27	793	767	4	0	0	0	0	0	0	0	0	1	0.010430247718383311	0.2033898305084746	0.0651890482398957	0.06258148631029987	0.07040417209908735	5	0.001336898395721925	0.126514131897712	0.05	0.24771030139451192	10	0.1864406779661017	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	cc	0.346	1.0	3740.0	1.0	47.54010695187166	0.6003790346707092	0.75	192.0	1166.0	2379.0	42.70833333333333	31.30360205831904	0.4901218999579655	0.0	0.0			0.0	0.0	0.0	0.0				0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000144935	P48995	793	91212	-0.0631	8.13	6	0	36	1	793	793	0	0	0	0	0	0	1	0	0	1	0.02395964691046658	0.2244640605296343	0.03278688524590164	0.03783102143757881	0.10844892812105927	4	0.007751937984496124	0.3016905071521456	0.05346153846153845	0.10858823529411765	4	0.07313997477931904	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	3	cc	0.3947	6.0	4561.0	13.0	39.72812979609734	0.5052754722003097	0.5	526.0	1653.0	2379.0	73.57414448669202	27.70719903206292	0.694829760403531	1.0	5.0	3.2	4.0	0.0	4.0	4.0	1.0	16.0	16.0	0.8816	1.0	157.0	1.0	1.0	1.0	0.0	2.4198427102238353
ENSG00000099995	Q15459	793	88886	-0.7428	4.88	0	0	34	2	793	792	0	0	0	0	0	9	0	0	0	1	0.0012626262626262627	0.2702020202020202	0.14772727272727273	0.03787878787878788	0.05808080808080808	1	0.015523932729624839	0.37890625	0.08666666666666667	0.41848445442250115	12	0.26641414141414144	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	11	cc	0.3825	15.0	5090.0	16.0	50.70726915520629	0.6739631828724846	0.5625	102.0	2606.0	2379.0	68.62745098039215	45.04988488104375	1.0954182429592263	1.0	8.0	56.0	129.0	1.0	2.0	2.0	0.0				0.0	167.0	1.0	1.0	1.0	0.0	0.7674597083653109
ENSG00000077232	Q8IXB1	793	91080	-0.4507	7.1	0	1	31	33	793	761	1	0	0	0	0	0	4	0	0	1	0.02890932982917214	0.22864651773981604	0.04730617608409987	0.05913272010512484	0.12089356110381078	1	0.0	0.19538670284938942	0.03	0.10297435897435898	6	0.12089356110381078	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	4	cc	0.3404	52.0	20144.0	24.0	37.45035742652899	0.4949367248035546	0.75	430.0	17332.0	2379.0	53.48837209302325	36.86245095776598	7.2854140395124	1.0	1.0	3.0	3.0	0.0	9.0	9.0	240.0	90.0	47.37916666666667	0.1475475	1.0	163.0	1.0	1.0	1.0	0.0	0.5192707131317793
ENSG00000276043	Q96T88	793	89814	-0.7897	7.59	0	0	36	1	793	793	0	2	0	0	0	11	0	0	0	1	0.034047919293820936	0.29760403530895335	0.05044136191677175	0.07692307692307693	0.07818411097099622	1	0.0	0.5136540962288687	0.05346153846153845	0.2669583574320416	9	0.16897856242118536	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	5	3	9	cc	0.4008	13.0	3898.0	17.0	55.74653668547973	0.703291944050786	0.6875	165.0	1351.0	2379.0	75.15151515151514	41.37675795706884	0.567885666246322	1.0	3.0	4.333333333333333	6.0	0.0	0.0	0.0	27.0	74.0	68.33333333333333	0.6501666666666666	1.0	163.0	1.0	1.0	1.0	0.0	0.0
ENSG00000166024	Q7Z5L2	792	87883	-0.6448	4.8	0	0	33	1	792	792	0	1	0	0	0	1	0	0	0	1	0.022727272727272728	0.29292929292929293	0.04671717171717172	0.05303030303030303	0.05176767676767677	5	0.0	0.4127604166666667	0.07038461538461538	0.3539123931623932	8	0.1590909090909091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	none	0.3755	56.0	3393.0	10.0	43.4718538166814	0.517903381760561	0.6875	317.0	739.0	2334.0	49.8422712933754	45.73748308525033	0.3166238217652099	0.0	0.0			0.0	0.0	0.0	4.0	54.0	32.75	0.1362249999999999	1.0	149.0	1.0	1.0	1.0	0.0	0.0
ENSG00000075945	Q92845	792	91205	-0.2778	4.71	0	0	31	1	792	792	0	0	0	0	0	1	0	0	0	1	0.017676767676767676	0.2840909090909091	0.03535353535353535	0.04924242424242424	0.08207070707070707	6	0.0	0.42578125	0.03653846153846155	0.08981900452488689	5	0.0845959595959596	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	5	1	0	0	0	0	0	0	0	0	0	0	19	go	0.3399	30.0	2954.0	20.0	40.893703452945154	0.505842268924299	0.625	228.0	347.0	2376.0	66.22807017543859	34.5821325648415	0.146043771043771	0.0	0.0			0.0	1.0	1.0	81.0	90.0	36.95061728395062	0.8197592592592592	1.0	113.0	1.0	1.0	1.0	0.0	2.8818443804034586
ENSG00000167325	P23921	792	90070	-0.3606	7.16	0	0	43	1	792	792	0	0	1	0	0	3	0	0	0	1	0.020202020202020204	0.2398989898989899	0.03787878787878788	0.05555555555555555	0.0946969696969697	4	0.0	0.18880208333333334	0.05571428571428569	0.13325274725274724	4	0.06818181818181818	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	cc	0.4774	21.0	3142.0	19.0	42.61616804583068	0.5514394907029195	0.5	214.0	549.0	2376.0	60.280373831775705	33.51548269581057	0.231060606060606	1.0	3.0	2.333333333333333	3.0	0.0	5.0	5.0	20.0	64.0	38.8	0.13004	1.0	160.0	1.0	1.0	1.0	0.0	9.107468123861565
