ensg	ms_det	ms_abund	ms_present	ms_det_TDR1	ms_det_TDR4	ms_present_TDR1	ms_present_TDR4	ms_abund_TDR1	ms_abund_TDR4	ms_n_proteotypic	ms_n_sequences	soma_det	soma_abund	soma_present	soma_det_TDR1	soma_det_TDR4	soma_present_TDR1	soma_present_TDR4	soma_abund_TDR1	soma_abund_TDR4	olink_det	olink_abund	olink_present	olink_det_TDR1	olink_det_TDR4	olink_present_TDR1	olink_present_TDR4	olink_abund_TDR1	olink_abund_TDR4	arm	p_detect_intrinsic	p_detect_full	top_dark_reason	uniprot	tryptic_per_kda	n_tryptic_7_30	n_tm	is_secreted	has_signal	is_membrane	disorder_fraction_proxy	pep_n_unique	pep_frac_shared	pep_max_shared_genes	pep_n_clean	aff_present	aff_abund_z
ENSG00000130590	1.0	15.96501661292354	1	1.0	1.0	1	1	15.797981258671356	16.132051967175716	2.0	2.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.3924791168588602	0.1485370244587994	abundance	Q9BYL1	0.3953	9.0	0.0	0.0	0.0	1.0	0.1348314606741573	9.0	0.0	0.0	5.0	0	
ENSG00000130592	0.0		0	0.0	0.0	0	0					1.0	9.474249930711125	1	1.0	1.0	1	1	9.450450041391353	9.49804982003089	0.0	-3.217263130750193	0	0.0	0.0	0	0	-3.750164910647412	-2.6843613508529742	Organoid	0.882527017767037	0.983015653457779	structure_af	P33241	0.4033	15.0	0.0	0.0	0.0	1.0	0.5206349206349207	15.0	0.0	0.0	10.0	1	-0.6761563478033239
ENSG00000130595	0.0		0	0.0	0.0	0	0					1.0	13.373935427387172	1	1.0	1.0	1	1	13.366334257099874	13.381536597674474	0.0		0	0.0	0.0	0	0			Organoid	0.8361122064767621	0.8247044042471767	size	P45378	0.22	7.0	0.0	0.0	0.0	0.0	0.9836065573770492	6.0	0.1428571428571428	1.0	4.0	1	1.1716810341618435
ENSG00000130598	0.0		0	0.0	0.0	0	0					1.0	14.700000420154108	1	1.0	1.0	1	1	14.726252167254506	14.673748673053705	0.0		0	0.0	0.0	0	0			Organoid				P48788	0.2343	5.0	0.0	0.0	0.0	0.0	0.7961783439490446	5.0	0.0	0.0	1.0	1	1.6813500029658566
ENSG00000130635	1.0	19.449323793021527	1	1.0	1.0	1	1	19.518674354780067	19.379973231262987	12.0	12.0	1.0	12.678650023822271	1	1.0	1.0	1	1	13.628205825985628	11.729094221658917	1.0	6.199546608255022	1	1.0	1.0	1	1	6.131739335445966	6.26735388106408	Organoid				P20908	0.3868	71.0	0.0	1.0	1.0	0.0	0.1729274611398963	60.0	0.1549295774647887	3.0	47.0	1	1.151223826413431
ENSG00000130638	1.0	25.757439737818878	1	1.0	1.0	1	1	25.8876664298359	25.627213045801845	27.0	27.0	1.0	11.494776363404693	1	1.0	1.0	1	1	11.478006505732582	11.5115462210768	1.0	6.083509427785781	1	1.0	1.0	1	1	6.1330020630361375	6.034016792535425	Organoid	0.6937924311259209	0.9895503301640236	localization	Q9UBB4	0.5048	27.0	0.0	0.0	0.0	0.0	0.2594235033259423	27.0	0.0	0.0	11.0	1	0.9087852393695559
ENSG00000130640	1.0	24.612236300746357	1	1.0	1.0	1	1	24.58731099527487	24.637161606217838	48.0	48.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.9501043562054874	0.9739804184150084	localization	Q9BSJ2	0.4876	50.0	0.0	0.0	0.0	0.0	0.2414578587699316	50.0	0.0	0.0	30.0	0	
ENSG00000130643	0.0		0	0.0	0.0	0	0					1.0	8.43334504145213	1	1.0	1.0	1	1	8.396039226068677	8.470650856835581	0.0	0.709888434464498	0	0.0	0.0	0	0	0.8929520372389371	0.5268248316900589	Organoid	0.4104482171981483	0.2738457774390803	abundance	Q9NYX4	0.4267	10.0	1.0	0.0	0.0	1.0	0.1658031088082901	10.0	0.0	0.0	5.0	1	-0.37091796766645474
ENSG00000130649	0.0		0	0.0	0.0	0	0					1.0	12.73447665087368	1	1.0	1.0	1	1	12.725432420722488	12.743520881024873	0.0		0	0.0	0.0	0	0			Organoid	0.9445835997900486	0.9304960557834996	abundance	P05181	0.4398	25.0	0.0	0.0	0.0	1.0	0.3304904051172708	24.0	0.04	1.0	13.0	1	0.9259070359068511
ENSG00000130656	0.5	20.52659830929783	0	0.2	0.8	0	1	20.17239576572368	20.615148945191375	2.0	3.0	1.0	13.818013048206613	1	1.0	1.0	1	1	13.832298422903566	13.80372767350966	0.8	-0.1123366979889206	1	0.6	1.0	0	1	-0.49408106229995924	0.26940766632211793	Organoid	0.8203197592445858	0.9265085800414168	size	P02008	0.7035	11.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0909090909090909	1.0	8.0	1	0.5580836552906605
ENSG00000130669	1.0	23.29083793831727	1	1.0	1.0	1	1	23.329445319089068	23.252230557545467	15.0	15.0	1.0	14.819688388026034	1	1.0	1.0	1	1	14.931681490892382	14.707695285159684	1.0	5.18125453084159	1	1.0	1.0	1	1	5.339471352045017	5.0230377096381655	Organoid	0.7324875710974952	0.9564508574261784	composition	O96013	0.359	23.0	0.0	0.0	0.0	0.0	0.2169312169312169	20.0	0.1304347826086956	2.0	13.0	1	1.431659710976757
ENSG00000130675	0.0		0	0.0	0.0	0	0					1.0	10.427124216726728	1	1.0	1.0	1	1	10.376017983221626	10.478230450231834	0.0		0	0.0	0.0	0	0			Organoid																1	0.03908328126921367
ENSG00000130695	1.0	19.51632621519456	1	1.0	1.0	1	1	19.46088459511136	19.571767835277758	13.0	13.0	0.0		0	0.0	0.0	0	0			1.0	8.66884005095257	1	1.0	1.0	1	1	8.445727290211531	8.89195281169361	Organoid	0.8398396535511107	0.958411197270416	localization	Q6P2H3	0.2919	25.0	0.0	0.0	0.0	0.0	0.4132791327913279	25.0	0.0	0.0	15.0	1	2.0334027160928
ENSG00000130699	1.0	20.857285842152656	1	1.0	1.0	1	1	20.677647137844684	21.036924546460625	15.0	15.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.9014973099880788	0.9327137662920658	charge_pI	O00268	0.3088	34.0	0.0	0.0	0.0	0.0	0.1451460885956644	33.0	0.0294117647058823	1.0	24.0	0	
ENSG00000130701	0.0		0	0.0	0.0	0	0					1.0	12.89427784703104	1	1.0	1.0	1	1	12.84805926855675	12.940496425505327	0.0		0	0.0	0.0	0	0			Organoid																1	0.9873261302223016
ENSG00000130702	1.0	22.44897157163772	1	1.0	1.0	1	1	22.22391761038943	22.674025532886002	83.0	85.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.9478218899384054	0.9577875569854678	ptm	O15230	0.3953	158.0	0.0	1.0	1.0	0.0	0.0731573157315731	157.0	0.0063291139240506	1.0	67.0	0	
ENSG00000130703	1.0	23.800061127558163	1	1.0	1.0	1	1	24.027943027465234	23.5721792276511	20.0	20.0	1.0	11.06263417628618	1	1.0	1.0	1	1	11.017429748195834	11.107838604376525	1.0	1.8941698713112396	1	1.0	1.0	1	1	2.2769101212871967	1.5114296213352822	Organoid	0.9020028011101648	0.9573446472016222	size	Q9H1P3	0.4891	27.0	0.0	0.0	0.0	1.0	0.3135964912280701	27.0	0.0	0.0	11.0	1	0.2867328570653295
ENSG00000130706	1.0	25.56922737490759	1	1.0	1.0	1	1	25.665935468916047	25.472519280899142	10.0	10.0	1.0	9.982736391476426	1	1.0	1.0	1	1	10.001468728944603	9.964004054008248	0.0	3.3682220863703227	0	0.0	0.0	0	0	3.287537947963436	3.44890622477721	Organoid	0.6729146552900632	0.9800834400529592	structure_af	Q16186	0.2372	10.0	0.0	0.0	0.0	0.0	0.2225130890052356	10.0	0.0	0.0	3.0	1	0.2688587378525614
ENSG00000130707	1.0	24.95555836307321	1	1.0	1.0	1	1	24.74659079598367	25.164525930162753	21.0	21.0	1.0	12.432800095949355	1	1.0	1.0	1	1	12.354202461426826	12.511397730471888	1.0	-0.2135101279655166	1	1.0	1.0	1	1	-0.49863848482009016	0.07161822888905692	Organoid	0.9098716350340382	0.9882101950944456	size	P00966	0.4513	21.0	0.0	0.0	0.0	0.0	0.2525773195876288	21.0	0.0	0.0	12.0	1	0.2788653923031521
ENSG00000130711	0.0		0	0.0	0.0	0	0					1.0	13.976228445610158	1	1.0	1.0	1	1	13.926820161042368	14.02563673017795	0.0		0	0.0	0.0	0	0			Organoid				Q9H4Q4	0.4208	17.0	0.0	0.0	0.0	0.0	0.107871720116618	16.0	0.0588235294117647	29.0	9.0	1	1.4031704884419456
ENSG00000130713	1.0	22.869542549785752	1	1.0	1.0	1	1	22.816371462357743	22.922713637213768	11.0	11.0	1.0	10.059900175186346	1	1.0	1.0	1	1	10.097386103837653	10.02241424653504	0.0		0	0.0	0.0	0	0			Organoid	0.9301632689474192	0.9850760787994776	size	Q13868	0.427	14.0	0.0	0.0	0.0	0.0	0.2788104089219331	14.0	0.0	0.0	6.0	1	-0.10205814060136842
ENSG00000130717	1.0	21.070912362796985	1	1.0	1.0	1	1	21.225738001518664	20.916086724075317	6.0	7.0	1.0	13.446731890856444	1	1.0	1.0	1	1	13.859346116221312	13.034117665491573	0.0	0.6192158754168056	0	0.0	0.0	0	0	0.6227636728793666	0.6156680779542446	Organoid	0.809655379054135	0.873163974226547	size	Q9HA47	0.3817	12.0	0.0	0.0	0.0	0.0	0.3399209486166007	11.0	0.0833333333333333	1.0	6.0	1	0.580855823862555
ENSG00000130720	0.0		0	0.0	0.0	0	0					1.0	10.021326821677023	1	1.0	1.0	1	1	9.984327858991056	10.058325784362996	0.0		0	0.0	0.0	0	0			Organoid	0.7725549668606531	0.4756157002819349	abundance	Q8N539	0.3153	16.0	1.0	0.0	0.0	1.0	0.1922196796338672	16.0	0.0	0.0	8.0	1	-0.11688368943467846
ENSG00000130724	1.0	24.586058529467675	1	1.0	1.0	1	1	24.602838916228105	24.569278142707248	9.0	9.0	1.0	17.81856029477242	1	1.0	1.0	1	1	17.881650887612174	17.755469701932668	0.0		0	0.0	0.0	0	0			Organoid	0.9732225749073704	0.9807265760544412	size	O43633	0.3585	9.0	0.0	0.0	0.0	1.0	0.5959595959595959	8.0	0.1111111111111111	1.0	3.0	1	2.8799588223826285
ENSG00000130725	1.0	25.69956094566091	1	1.0	1.0	1	1	25.63419920140195	25.764922689919853	8.0	8.0	1.0	13.570336295321422	1	1.0	1.0	1	1	13.603878558316074	13.536794032326773	0.0		0	0.0	0.0	0	0			Organoid	0.7979721182865672	0.98500105052856	size	P61081	0.4785	10.0	0.0	0.0	0.0	0.0	0.270440251572327	10.0	0.0	0.0	7.0	1	1.2471670988556993
ENSG00000130726	1.0	28.053152954135918	1	1.0	1.0	1	1	28.19131050642614	27.91499540184568	39.0	39.0	1.0	16.273130214828345	1	1.0	1.0	1	1	16.36524958973652	16.181010839920166	0.0		0	0.0	0.0	0	0			Organoid	0.7933337970568722	0.9860781914413091	localization	Q13263	0.3162	28.0	0.0	0.0	0.0	0.0	0.2469135802469135	28.0	0.0	0.0	15.0	1	2.2859775624141467
ENSG00000130731	1.0	24.439176705824305	1	1.0	1.0	1	1	24.72562342682311	24.15272998482551	11.0	11.0	1.0	13.080164878126835	1	1.0	1.0	1	1	13.427980196642807	12.732349559610867	0.0		0	0.0	0.0	0	0			Organoid	0.9480161710651264	0.932702985848684	size	Q96S19	0.6201	14.0	0.0	0.0	0.0	0.0	0.1222222222222222	14.0	0.0	0.0	9.0	1	1.0587712343230813
ENSG00000130733	0.0		0	0.0	0.0	0	0					1.0	12.316617518230869	1	1.0	1.0	1	1	12.183527157789467	12.44970787867227	0.0		0	0.0	0.0	0	0			Organoid	0.442457611045419	0.4717967373934734	peptide_chemistry	Q9BWQ6	0.1138	4.0	5.0	0.0	0.0	1.0	0.0618556701030927	4.0	0.0	0.0	2.0	1	0.7653041737537506
ENSG00000130734	1.0	13.90225210231444	1	1.0	1.0	1	1	13.914697883856633	13.889806320772248	3.0	3.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.6616780404032873	0.4344018573054257	abundance	Q86TL0	0.4535	24.0	0.0	0.0	0.0	0.0	0.2	24.0	0.0	0.0	12.0	0	
ENSG00000130741	1.0	24.893031038630195	1	1.0	1.0	1	1	24.779271855950764	25.006790221309625	5.0	22.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.9068928019431088	0.9466454366834276	proteotypicity	P41091	0.4305	22.0	0.0	0.0	0.0	0.0	0.2281879194630872	5.0	0.7727272727272727	1.0	1.0	0	
ENSG00000130748	1.0	19.80281131731757	1	1.0	1.0	1	1	19.881381452292995	19.72424118234215	4.0	4.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid				Q9NX00	0.0509	1.0	2.0	0.0	0.0	1.0	0.1323529411764706	1.0	0.0	0.0	0.0	0	
ENSG00000130749	1.0	22.77199726016623	1	1.0	1.0	1	1	22.7737733983542	22.77022112197826	28.0	28.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.9266508599114632	0.9689584944383572	localization	Q9UPT8	0.2923	41.0	0.0	0.0	0.0	0.0	0.4143862392494136	40.0	0.024390243902439	1.0	28.0	0	
ENSG00000130755	0.0		0	0.0	0.0	0	0					1.0	11.553337673428532	1	1.0	1.0	1	1	11.479858078726647	11.62681726813042	0.0	-0.1397082228355563	0	0.0	0.0	0	0	-0.09804508966161211	-0.1813713560095005	Organoid	0.8762610957770235	0.9724226820127652	localization	O60234	0.4166	7.0	0.0	1.0	0.0	0.0	0.6153846153846154	5.0	0.2857142857142857	1.0	3.0	1	0.11935151807213153
ENSG00000130758	1.0	18.696487625975685	1	1.0	1.0	1	1	18.41044122602478	18.982534025926586	3.0	3.0	1.0	12.053408626063089	1	1.0	1.0	1	1	12.046330501993472	12.060486750132704	0.0		0	0.0	0.0	0	0			Organoid	0.8311624437018357	0.4175336268134573	abundance	Q02779	0.405	42.0	0.0	0.0	0.0	0.0	0.2397849462365591	38.0	0.0952380952380952	5.0	21.0	1	0.6641406520689753
ENSG00000130762	1.0	22.31446319910808	1	1.0	1.0	1	1	21.884648148241986	22.744278249974172	19.0	19.0	1.0	12.101305905295806	1	1.0	1.0	1	1	12.086733888438179	12.115877922153432	0.0		0	0.0	0.0	0	0			Organoid	0.9180561004514782	0.944923965309217	composition	Q5VV41	0.4619	37.0	0.0	0.0	0.0	0.0	0.3055555555555556	37.0	0.0	0.0	23.0	1	0.6825498228473398
ENSG00000130764	1.0	26.593585746775368	1	1.0	1.0	1	1	26.292389660109432	26.8947818334413	30.0	30.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.7714598994652156	0.9800193853012492	localization	Q8N1G4	0.4096	26.0	0.0	0.0	0.0	0.0	0.3315412186379928	26.0	0.0	0.0	18.0	0	
ENSG00000130766	1.0	22.565927100120177	1	1.0	1.0	1	1	22.578355261448742	22.553498938791613	18.0	20.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid				P58004	0.4404	24.0	0.0	0.0	0.0	0.0	0.2741228070175439	20.0	0.1666666666666666	1.0	7.0	0	
ENSG00000130768	0.3	17.44207985453947	0	0.2	0.4	0	0	18.989923859554157	16.66815785203213	2.0	2.0	1.0	14.192003246532554	1	1.0	1.0	1	1	14.331683886188404	14.052322606876704	0.0	-0.0052472407294778	0	0.0	0.0	0	0	-0.01475387374274854	0.004259392283792798	Organoid																1	0.6437329171952492
ENSG00000130770	1.0	26.52872850167292	1	1.0	1.0	1	1	26.177685081192067	26.879771922153772	7.0	7.0	1.0	15.36407229971707	1	1.0	1.0	1	1	15.356630826365318	15.371513773068823	1.0	6.958722432626422	1	1.0	1.0	1	1	6.992778230476324	6.924666634776521	Organoid	0.977542515020511	0.9731672792639988	size	Q9UII2	0.3266	4.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	4.0	1	1.7649672840123645
ENSG00000130772	1.0	20.76684457679776	1	1.0	1.0	1	1	20.52078037891016	21.012908774685357	4.0	4.0	1.0	11.20651074573045	1	1.0	1.0	1	1	11.264023187500003	11.148998303960898	0.0		0	0.0	0.0	0	0			Organoid	0.884246162749799	0.8780242481811943	size	Q9BUE0	0.2958	7.0	0.0	0.0	0.0	0.0	0.1521739130434782	7.0	0.0	0.0	3.0	1	0.3386380773793324
ENSG00000130775	0.8	18.46871121418867	1	0.8	0.8	1	1	17.98938531977024	18.9480371086071	7.0	7.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.7435841334079999	0.930417563736842	composition	Q5TEJ8	0.4303	31.0	0.0	0.0	0.0	0.0	0.1777059773828756	31.0	0.0	0.0	17.0	0	
ENSG00000130779	1.0	25.138103709156333	1	1.0	1.0	1	1	25.06535043821037	25.210856980102292	50.0	57.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.989223018359563	0.986123309624244	degradation_pest	P30622	0.4808	78.0	0.0	0.0	0.0	1.0	0.7107496463932107	71.0	0.0897435897435897	1.0	45.0	0	
ENSG00000130787	1.0	23.86655865293387	1	1.0	1.0	1	1	23.734355198359843	23.998762107507883	38.0	38.0	1.0	12.239766293541418	1	1.0	1.0	1	1	12.385289977233953	12.094242609848886	1.0	8.474450733123225	1	1.0	1.0	1	1	8.201232529293094	8.747668936953358	Organoid	0.960266886425325	0.976803150135014	degradation_pest	O75146	0.5277	63.0	0.0	0.0	0.0	0.0	0.3984674329501915	60.0	0.0476190476190476	1.0	44.0	1	1.3595742858294393
ENSG00000130803	1.0	18.90427521634013	1	1.0	1.0	1	1	18.828592864657274	18.979957568022993	3.0	3.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.2361458956368693	0.2683635764103823	abundance	Q96PQ6	0.4414	30.0	0.0	0.0	0.0	0.0	0.2819614711033275	27.0	0.1	16.0	11.0	0	
ENSG00000130810	1.0	21.540141206732592	1	1.0	1.0	1	1	21.650701608328554	21.42958080513663	11.0	11.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.8448059905700563	0.9517369420945464	charge_pI	Q9NQ55	0.3948	21.0	0.0	0.0	0.0	0.0	0.4253897550111358	21.0	0.0	0.0	14.0	0	
ENSG00000130811	1.0	24.08243143044949	1	1.0	1.0	1	1	24.101855017163068	24.06300784373591	21.0	21.0	1.0	15.572392159942869	1	1.0	1.0	1	1	15.640256915470047	15.504527404415692	1.0	9.096885959329544	1	1.0	1.0	1	1	9.144141005318465	9.049630913340621	Organoid	0.924264907645746	0.9864982008950768	size	O75821	0.4493	16.0	0.0	0.0	0.0	0.0	0.559322033898305	16.0	0.0	0.0	9.0	1	2.080099858769548
ENSG00000130813	1.0	21.306574463121457	1	1.0	1.0	1	1	21.244891856476087	21.368257069766827	4.0	4.0	1.0	12.351513533942786	1	1.0	1.0	1	1	12.30826240502709	12.394764662858485	0.0		0	0.0	0.0	0	0			Organoid	0.8882795110196258	0.9067627732472228	size	Q9NUL5	0.3624	12.0	0.0	0.0	0.0	0.0	0.4285714285714285	12.0	0.0	0.0	6.0	1	0.7787163492053856
ENSG00000130816	1.0	22.50398447452585	1	1.0	1.0	1	1	22.60072379035176	22.407245158699943	50.0	50.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.9118265422252022	0.9740686031076792	localization	P26358	0.4149	76.0	0.0	0.0	0.0	0.0	0.4309045226130653	76.0	0.0	0.0	44.0	0	
ENSG00000130821	1.0	23.214808800922224	1	1.0	1.0	1	1	23.19357677657366	23.2360408252708	9.0	10.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid																0	
ENSG00000130822	1.0	19.41189885028408	1	1.0	1.0	1	1	19.354279055147696	19.469518645420468	4.0	4.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.8273399373107805	0.3286432701090934	abundance	Q6P2M8	0.3896	15.0	0.0	0.0	0.0	0.0	0.2445141065830721	15.0	0.0	0.0	10.0	0	
ENSG00000130826	1.0	25.03086561109908	1	1.0	1.0	1	1	25.1106730247423	24.951058197455865	31.0	31.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.9068184826372516	0.984792136861538	charge_pI	O60832	0.4855	28.0	0.0	0.0	0.0	0.0	0.4498977505112474	28.0	0.0	0.0	18.0	0	
ENSG00000130827	1.0	22.861084255441256	1	1.0	1.0	1	1	22.561129331577984	23.16103917930453	43.0	44.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid																0	
ENSG00000130829	1.0	19.257395785208743	1	1.0	1.0	1	1	18.067498319881338	20.447293250536145	8.0	8.0	1.0	11.107722684313998	1	1.0	1.0	1	1	11.084010264800517	11.131435103827478	0.0		0	0.0	0.0	0	0			Organoid	0.7377218889190169	0.8262451602139316	abundance	Q99956	0.4299	18.0	0.0	0.0	0.0	0.0	0.1861111111111111	16.0	0.1111111111111111	2.0	10.0	1	0.3006691922440625
ENSG00000130830	1.0	17.390285635574966	1	1.0	1.0	1	1	17.644464150803124	17.136107120346804	10.0	10.0	1.0	11.78372020428637	1	1.0	1.0	1	1	11.956863606648147	11.61057680192459	0.0		0	0.0	0.0	0	0			Organoid	0.8598585720409417	0.988645736924828	size	Q00013	0.4589	24.0	0.0	0.0	0.0	1.0	0.1995464852607709	24.0	0.0	0.0	13.0	1	0.5604867432673274
ENSG00000130844	1.0	15.88583694037642	1	1.0	1.0	1	1	15.548766029152839	16.2229078516	3.0	4.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid																0	
ENSG00000130881	0.6	10.66964652115608	0	0.8	0.4	1	0	10.901340651449246	10.20625826056975	1.0	1.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid																0	
ENSG00000130921	0.3	16.276739067565586	0	0.6	0.0	0	0	16.276739067565586		1.0	1.0	1.0	12.017991678850269	1	1.0	1.0	1	1	12.042905151348723	11.993078206351816	0.0		0	0.0	0.0	0	0			Organoid				Q9H3J6	0.3187	6.0	0.0	0.0	0.0	0.0	0.5887850467289719	6.0	0.0	0.0	5.0	1	0.650528258209999
ENSG00000130935	1.0	23.08928555863477	1	1.0	1.0	1	1	23.026222653888986	23.15234846338055	30.0	30.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.8495035843216868	0.971098657183612	localization	Q9H8H0	0.4684	38.0	0.0	0.0	0.0	0.0	0.2	38.0	0.0	0.0	25.0	0	
ENSG00000130939	1.0	24.35988354763196	1	1.0	1.0	1	1	24.172950797246806	24.546816298017113	45.0	45.0	0.0		0	0.0	0.0	0	0			0.0	0.0636219804200229	0	0.0	0.0	0	0	-0.11456151482805801	0.2418054756681039	Organoid	0.8737847394491064	0.9574251969877652	degradation_pest	O95155	0.4378	64.0	0.0	0.0	0.0	0.0	0.2339593114241001	63.0	0.015625	1.0	28.0	0	-0.18091541443090658
ENSG00000130940	0.9	20.627140533693662	1	1.0	0.8	1	1	20.740916999680792	20.484919951209765	13.0	13.0	0.0		0	0.0	0.0	0	0			0.9	5.421002974939969	1	1.0	0.8	1	1	6.076196529328289	4.7658094205516495	Organoid	0.8160912552780077	0.8543191920444533	abundance	Q86V15	0.3788	72.0	0.0	0.0	0.0	0.0	0.2501440922190202	71.0	0.0138888888888888	1.0	26.0	1	1.1976604416431844
ENSG00000130948	0.0		0	0.0	0.0	0	0					0.0		0	0.0	0.0	0	0			0.0	-0.6151918367919743	0	0.0	0.0	0	0	-0.777796531826212	-0.4525871417577367	Organoid	0.7965032151168592	0.4004454041404122	abundance	P37058	0.4636	16.0	0.0	0.0	0.0	0.0	0.1398601398601398	16.0	0.0	0.0	9.0	0	-0.3555896330715399
ENSG00000130956	1.0	22.36420593658977	1	1.0	1.0	1	1	22.559592681340142	22.16881919183939	9.0	9.0	1.0	10.591052003210915	1	1.0	1.0	1	1	10.642479495523613	10.539624510898216	0.0		0	0.0	0.0	0	0			Organoid	0.911463574026256	0.9345409197792832	structure_af	Q5JVS0	0.415	19.0	0.0	0.0	0.0	0.0	0.7403598971722365	19.0	0.0	0.0	13.0	1	0.10208841778321585
ENSG00000130957	0.0		0	0.0	0.0	0	0					1.0	10.107648027704697	1	1.0	1.0	1	1	10.064501929395716	10.150794126013675	0.0		0	0.0	0.0	0	0			Organoid	0.9090480911355604	0.9132900606688934	localization	O00757	0.4082	15.0	0.0	0.0	0.0	0.0	0.2444444444444444	13.0	0.1333333333333333	1.0	6.0	1	-0.08370640151740721
ENSG00000130962	0.5	10.23414838597109	0	0.6	0.4	0	0	10.550868714265965	9.759067893528776	1.0	1.0	1.0	11.953021692074728	1	1.0	1.0	1	1	11.891238787643616	12.01480459650584	0.8	2.6696674768568074	1	1.0	0.6	1	0	3.0531369349298734	2.2861980187837414	Organoid																1	0.5576182747647878
ENSG00000130985	1.0	29.555952598476875	1	1.0	1.0	1	1	29.597679404022813	29.514225792930944	69.0	69.0	1.0	16.68324195627745	1	1.0	1.0	1	1	16.71023099005647	16.656252922498425	0.0	3.1284815281106253	0	0.0	0.0	0	0	3.4270275381789745	2.8299355180422765	Organoid	0.980570249135614	0.994784285230756	degradation_pest	P22314	0.4412	52.0	0.0	0.0	0.0	0.0	0.1907066795740561	52.0	0.0	0.0	30.0	1	1.5256726616457068
ENSG00000130988	0.5	14.355579261675668	0	0.6	0.4	0	0	14.432430935664842	14.240301750691913	1.0	1.0	1.0	9.499660231696486	1	1.0	1.0	1	1	9.446662507537237	9.55265795585574	0.0		0	0.0	0.0	0	0			Organoid	0.9731270950650348	0.959234886785254	size	Q15493	0.5714	19.0	0.0	0.0	0.0	0.0	0.1963636363636363	19.0	0.0	0.0	8.0	1	-0.317384625983884
ENSG00000131013	1.0	23.550103241366436	1	1.0	1.0	1	1	23.452017941470665	23.648188541262204	22.0	22.0	0.0		0	0.0	0.0	0	0			0.0		0	0.0	0.0	0	0			Organoid	0.8820414674471745	0.9707940746614192	localization	Q8WUA2	0.4369	25.0	0.0	0.0	0.0	0.0	0.7094017094017094	25.0	0.0	0.0	14.0	0	
ENSG00000131015	0.0		0	0.0	0.0	0	0					1.0	10.025551143438545	1	1.0	1.0	1	1	10.029978128162751	10.021124158714334	0.0		0	0.0	0.0	0	0			Organoid				Q9BZM5	0.4019	11.0	0.0	1.0	1.0	1.0	0.1785714285714285	4.0	0.6363636363636364	2.0	2.0	1	-0.11526008446219634
ENSG00000131016	1.0	25.051715216382973	1	1.0	1.0	1	1	25.100757430686308	25.00267300207964	67.0	67.0	0.0		0	0.0	0.0	0	0			1.0	5.005985745919063	1	1.0	1.0	1	1	5.095008792903883	4.9169626989342445	Organoid	0.9664719364040856	0.9836022048853604	localization	Q02952	0.4282	82.0	0.0	0.0	0.0	0.0	0.6448491747296529	82.0	0.0	0.0	63.0	1	1.0908670789220665
ENSG00000131018	1.0	21.813664721891577	1	1.0	1.0	1	1	21.80484073031318	21.82248871346997	109.0	109.0	1.0	12.16970662964096	1	1.0	1.0	1	1	12.065264931163897	12.274148328118024	0.0		0	0.0	0.0	0	0			Organoid	0.9718415635418064	0.967229194475846	degradation_pest	Q8NF91	0.4787	484.0	1.0	0.0	0.0	1.0	0.4394163912002736	479.0	0.0103305785123966	1.0	287.0	1	0.7088394291883534
