ensg	uniprot	length	mw_da	gravy	pI	n_tm	has_signal	n_tryptic_7_30	mature_start	mature_end	mature_length	n_glyco_sites	n_mod_res	n_disulfide	n_lipid_sites	n_glyco_sites_observed	n_mod_res_observed	n_disulfide_observed	n_lipid_sites_observed	has_propeptide	pe_level	cysteine_fraction	charged_fraction	proline_fraction	glycine_fraction	aromatic_fraction	n_glyco_motif_count	low_complexity_fraction	disorder_fraction_proxy	pest_score_max	pest_score_sum	n_pest_regions	pest_fraction	is_secreted	is_ecm	is_membrane	is_nuclear	is_chromatin	is_cytoplasmic	is_mitochondrial	is_er_golgi	is_lysosome	is_peroxisome	is_endosome	is_vesicle	is_lipid_droplet	is_cytoskeleton	is_projection	n_compartments	is_multilocal	topo_multipass	topo_single_type1	topo_single_type2	topo_single_other	topo_peripheral	topo_lipid_anchor	topo_extracellular_aa	topo_cytoplasmic_aa	loc_n_clauses	loc_n_observed	loc_go_n_terms	loc_source	tryptic_per_kda	Transcript count	Transcript length (including UTRs and CDS)	exon_count	manual_gc_content	cai	kozak_score	utr5_length	utr3_length	cds_length	utr5_gc	utr3_gc	utr3_to_cds_ratio	is_in_complex	n_complexes	complex_size_mean	complex_size_max	in_large_complex	n_conserved_mirna_sites	n_mirna_families	uorf_count	uorf_max_length_aa	uorf_mean_length_aa	uorf_mean_phastcon	has_uorf	rbp_n_binding_rbps	rbp_hur_binding	rbp_hnrnp_binding	rbp_pumilio_binding	rbp_destab_binding	mirna_site_density	pa_n_peptides	pa_n_proteotypic	pa_observed	frac_measured	n_obs	median_log_abundance	log_len	log_pa	log_tryptic
ENSG00000006125	P63010	937	104553	-0.097	5.02	0	0	42	2	937	936	0	1	0	0	0	4	0	0	0	1	0.017094017094017	0.2222222222222222	0.0566239316239316	0.0405982905982906	0.0673076923076923	3	0.0	0.2182017543859649	0.021	0.1032820512820513	7	0.1143162393162393	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	4	4	15	cc	0.4017	43.0	5700.0	22.0	46.614035087719294	0.5648630327444863	0.625	130.0	2714.0	2853.0	61.53846153846154	46.16801768607222	0.951279355064844	1.0	1.0	4.0	4.0	0.0	17.0	17.0	63.0	51.0	18.857142857142858	0.6865888888888889	1.0	168.0	1.0	1.0	1.0	0.0	6.263817243920413	1014.0	684.0	1	1.0	7.0	2.0755469613925306	2.971739590887778	3.0064660422492318	1.6232492903979006
ENSG00000176994	Q8TEV9	937	105022	-0.4403	5.29	0	0	46	1	937	937	0	0	0	0	0	9	0	0	0	1	0.0170757737459978	0.2443970117395944	0.0597652081109925	0.0437566702241195	0.0864461045891142	3	0.0	0.2245345016429353	0.105	0.5815631302336107	15	0.2369263607257203	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	5	3	8	cc	0.438	2.0	8297.0	2.0	52.35627335181391	0.6669263324645723	0.5	497.0	4986.0	2811.0	60.36217303822937	51.303650220617726	1.7737459978655283	1.0	3.0	4.0	7.0	0.0	13.0	12.0	21.0	90.0	17.238095238095237	0.3966619047619047	1.0	145.0	1.0	1.0	1.0	0.0	2.6073004412354592	115.0	0.0	1	1.0	10.0	-0.6840296545430823	2.971739590887778	2.0644579892269186	1.662757831681574
ENSG00000204965	Q9Y5H7	936	102048	-0.2912	4.92	1	1	43	29	936	908	2	0	0	0	0	0	0	0	0	1	0.0110132158590308	0.2312775330396475	0.0682819383259911	0.0649779735682819	0.0627753303964757	4	0.0123734533183352	0.1923076923076923	0.0365384615384615	0.2028904330963154	12	0.1861233480176211	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	cc	0.4214	4.0	5384.0	4.0	47.213967310549776	0.5946192544395741	0.625	163.0	2410.0	2808.0	33.12883435582822	37.9253112033195	0.8582621082621082	0.0	0.0			0.0	29.0	25.0	0.0				0.0	16.0	1.0	0.0	0.0	0.0	12.033195020746888	24.0	1.0	1	0.0	1.0	-1.6989700043360187	2.971275848738105	1.3979400086720377	1.6334684555795864
ENSG00000253846	Q9Y5H3	936	101447	-0.2388	4.5	1	1	31	33	936	904	3	0	0	0	0	0	0	0	0	1	0.0055309734513274	0.2079646017699115	0.0575221238938053	0.0696902654867256	0.0707964601769911	4	0.0	0.1431818181818182	0.0399999999999999	0.1380555555555556	5	0.079646017699115	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	cc	0.3056	4.0	4802.0	4.0	55.03956684714703	0.5912222358565988	0.75	189.0	1802.0	2808.0	50.79365079365079	55.49389567147613	0.6417378917378918	0.0	0.0			0.0	4.0	3.0	0.0				0.0	62.0	0.0	1.0	0.0	0.0	2.2197558268590454	38.0	8.0	1	0.0	7.0	-1.585026652029182	2.971275848738105	1.591064607026499	1.4913616938342726
ENSG00000163617	Q8NCU4	936	110568	-1.0041	10.28	0	0	44	1	936	936	0	0	0	0	0	0	0	0	0	1	0.0096153846153846	0.3482905982905983	0.0352564102564102	0.0331196581196581	0.063034188034188	3	0.0021810250817884	0.6118421052631579	0.05	0.2497100481218128	12	0.1816239316239316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	none	0.3979	18.0	3889.0	17.0	43.99588583183338	0.5804295269855904	0.5	60.0	1018.0	2808.0	63.33333333333333	38.60510805500982	0.3625356125356125	0.0	0.0			0.0	0.0	0.0	0.0				0.0	54.0	1.0	1.0	1.0	0.0	0.0	12.0	12.0	1	0.4	10.0	-1.1307682802690238	2.971275848738105	1.1139433523068367	1.6434526764861874
ENSG00000119844	Q6ULP2	936	102113	-0.6071	4.14	0	0	38	1	936	936	0	1	0	0	0	3	0	0	0	1	0.0149572649572649	0.2596153846153846	0.0555555555555555	0.063034188034188	0.0619658119658119	1	0.0	0.3234649122807017	0.0683333333333333	0.2918236645124516	13	0.2264957264957265	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	5	4	6	cc	0.3721	35.0	4098.0	10.0	41.04441190824792	0.514389938565351	0.875	317.0	970.0	2808.0	66.24605678233438	31.1340206185567	0.3454415954415954	0.0	0.0			0.0	11.0	11.0	9.0	19.0	15.88888888888889	0.8495333333333334	1.0	159.0	1.0	1.0	1.0	0.0	11.34020618556701	239.0	239.0	1	1.0	8.0	0.2174839442139062	2.971275848738105	2.380211241711606	1.5797835966168101
ENSG00000183579	Q9ULT6	936	100574	-0.5271	6.88	1	1	31	56	936	881	0	0	0	0	0	0	0	0	0	1	0.0408626560726447	0.1963677639046538	0.0896708286038592	0.0964812712826333	0.0681044267877412	4	0.0069605568445475	0.1213535589264877	0.0683333333333333	0.2317261904761905	7	0.1214528944381384	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	1	cc	0.3082	13.0	6872.0	9.0	53.46332945285215	0.6672860838826026	0.75	195.0	3866.0	2808.0	76.92307692307693	43.3781686497672	1.3767806267806268	0.0	0.0			0.0	34.0	32.0	0.0				0.0	158.0	1.0	1.0	1.0	0.0	8.794619762027935	19.0	19.0	1				2.971275848738105	1.3010299956639813	1.4913616938342726
ENSG00000253873	Q9Y5H2	935	101543	-0.2485	4.46	1	1	28	30	935	906	5	0	0	0	0	0	0	0	0	1	0.0066225165562913	0.206401766004415	0.0573951434878587	0.075055187637969	0.0673289183222958	6	0.0	0.1496598639455782	0.05	0.153025641025641	7	0.1114790286975717	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	cc	0.2757	4.0	4787.0	4.0	54.8569041153123	0.6013094246856041	0.875	177.0	1802.0	2805.0	45.76271186440678	55.49389567147613	0.6424242424242425	0.0	0.0			0.0	4.0	3.0	0.0				0.0	62.0	0.0	1.0	0.0	0.0	2.2197558268590454	35.0	9.0	1	0.0	6.0	-1.8860566476931635	2.9708116108725178	1.5563025007672873	1.4471580313422192
ENSG00000100714	P11586	935	101531	-0.0943	7.32	0	0	51	1	935	935	0	0	0	0	0	4	0	0	0	1	0.0128342245989304	0.2267379679144385	0.0577540106951871	0.0834224598930481	0.055614973262032	2	0.0	0.2217343578485181	0.105	0.2194761904761905	9	0.1294117647058823	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4	cc	0.5023	73.0	3154.0	28.0	48.541534559289786	0.5724875001134115	1.0	75.0	271.0	2805.0	58.66666666666666	39.85239852398524	0.0966131907308378	0.0	0.0			0.0	4.0	4.0	159.0	65.0	29.70440251572327	0.5248062893081761	1.0	166.0	1.0	1.0	1.0	0.0	14.760147601476014	1491.0	1400.0	1	1.0	10.0	2.037426497940624	2.9708116108725178	3.17376882313665	1.7075701760979363
ENSG00000140691	Q96C12	935	97682	0.0593	7.11	0	0	35	1	935	935	0	0	0	0	0	1	0	0	0	1	0.027807486631016	0.1860962566844919	0.0994652406417112	0.0930481283422459	0.0363636363636363	3	0.0305676855895196	0.0911086717892425	0.0399999999999999	0.0615714285714285	3	0.0459893048128342	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	4	4	6	cc	0.3583	10.0	3108.0	6.0	67.21364221364222	0.5956385615035417	0.625	24.0	276.0	2805.0	70.83333333333334	56.52173913043478	0.0983957219251336	0.0	0.0			0.0	4.0	4.0	8.0	48.0	35.625	0.5600625	1.0	145.0	1.0	1.0	1.0	0.0	14.492753623188404	52.0	49.0	1	0.0	10.0	-0.9956786262173574	2.9708116108725178	1.724275869600789	1.5440680443502757
ENSG00000039537	P13671	934	104786	-0.6217	6.52	2	1	44	22	934	913	2	0	0	0	8	0	32	0	0	1	0.0700985761226725	0.2508214676889376	0.0470974808324205	0.0711938663745892	0.0843373493975903	2	0.0	0.2767154105736782	0.05	0.1766271929824561	8	0.1325301204819277	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	5	4	5	cc	0.4199	71.0	3691.0	18.0	43.26740720671904	0.5627542383739191	0.875	177.0	709.0	2802.0	42.93785310734463	38.08180535966149	0.2530335474660956	0.0	0.0			0.0	0.0	0.0	0.0				0.0	13.0	1.0	1.0	0.0	0.0	0.0	656.0	656.0	1	1.0	3.0	2.787460474518415	2.9703468762300935	2.8175653695597807	1.6434526764861874
ENSG00000079156	Q9BZF3	934	106306	-0.5826	6.92	0	0	49	2	934	933	0	0	0	0	0	4	0	0	0	1	0.0214362272240085	0.2518756698821007	0.052518756698821	0.0385852090032154	0.0803858520900321	7	0.0	0.3124312431243124	0.105	0.3801262658909718	14	0.2068595927116827	0	0	1	1	0	1	0	1	0	0	1	0	0	0	0	4	1	0	0	0	0	1	0	0	0	9	5	8	cc	0.4609	70.0	10652.0	25.0	40.0675929402929	0.5619077529975384	0.5625	513.0	7334.0	2802.0	54.19103313840156	37.04663212435233	2.617416131334761	0.0	0.0			0.0	16.0	15.0	17.0	48.0	17.470588235294116	0.1034176470588235	1.0	122.0	1.0	1.0	1.0	0.0	2.18161985274066	119.0	105.0	1	1.0	1.0	-0.5346171485515817	2.9703468762300935	2.0791812460476247	1.6901960800285136
ENSG00000095002	P43246	934	104743	-0.2419	5.49	0	0	43	2	934	933	0	1	0	0	0	7	0	0	0	1	0.0139335476956055	0.2454448017148982	0.030010718113612	0.0610932475884244	0.0803858520900321	7	0.0	0.3135313531353135	0.0399999999999999	0.0975274725274725	8	0.1243301178992497	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	2	7	cc	0.4105	37.0	3115.0	16.0	40.25682182985554	0.5088801063042261	0.75	36.0	274.0	2802.0	50.0	28.46715328467153	0.0977872947894361	1.0	17.0	5.294117647058823	18.0	1.0	5.0	5.0	19.0	98.0	90.63157894736842	0.7769315789473684	1.0	166.0	1.0	1.0	1.0	0.0	18.24817518248175	555.0	552.0	1	1.0	10.0	1.2068258760318498	2.9703468762300935	2.7450747915820575	1.6334684555795864
ENSG00000137501	Q9HCH5	934	104930	-0.8529	8.21	0	0	46	1	934	934	0	0	0	0	0	0	0	0	0	1	0.0053533190578158	0.291220556745182	0.0663811563169164	0.0449678800856531	0.0556745182012847	10	0.0010928961748633	0.5	0.1233333333333333	0.8482992171227466	18	0.2751605995717345	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	cc	0.4384	46.0	8263.0	20.0	42.36959941909719	0.537302681944339	0.375	577.0	966.0	6717.0	53.89948006932409	33.54037267080746	0.1438142027690933	0.0	0.0			0.0	2.0	2.0	1.0	23.0	23.0	0.0373	1.0	15.0	1.0	1.0	0.0	0.0	2.070393374741201	342.0	339.0	1	1.0	4.0	0.0644579892269184	2.9703468762300935	2.5352941200427703	1.662757831681574
ENSG00000240184	Q9UN70	934	101077	-0.2965	4.77	1	1	36	32	934	903	6	0	0	0	0	0	0	0	0	1	0.0055370985603543	0.2104097452934662	0.0675526024363233	0.0764119601328903	0.0686600221483942	7	0.0	0.1376564277588168	0.05	0.1832051282051282	5	0.0874861572535991	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	cc	0.3562	10.0	4758.0	4.0	56.515342580916354	0.5946237330766428	0.6875	151.0	1802.0	2802.0	57.615894039735096	55.49389567147613	0.643112062812277	0.0	0.0			0.0	4.0	3.0	1.0	13.0	13.0	0.7105	1.0	47.0	0.0	1.0	0.0	0.0	2.2197558268590454	113.0	96.0	1	1.0	10.0	-1.0604807473813815	2.9703468762300935	2.0569048513364727	1.5563025007672873
ENSG00000082175	P06401	933	98981	-0.1768	6.45	0	0	31	1	933	933	0	0	0	0	0	11	0	0	0	1	0.0257234726688102	0.1854233654876741	0.1103965702036441	0.0782422293676313	0.0621650589496248	1	0.0131291028446389	0.1243124312431243	0.0444444444444444	0.1787200854700855	7	0.1168274383708467	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	4	0	6	cc	0.3132	12.0	13037.0	8.0	41.55097031525658	0.5590929127882588	0.5	743.0	9492.0	2799.0	57.20053835800808	35.26127265065318	3.3912111468381565	1.0	23.0	2.3043478260869565	4.0	0.0	14.0	14.0	0.0				0.0	67.0	1.0	1.0	1.0	0.0	1.4749262536873156	145.0	140.0	1	1.0	1.0	-0.2588484011482149	2.9698816437465	2.164352855784437	1.4913616938342726
ENSG00000115705	P07202	933	102963	-0.3756	6.75	1	1	49	19	933	915	4	0	8	0	0	0	0	0	0	1	0.0306010928961748	0.214207650273224	0.0721311475409836	0.0808743169398907	0.0830601092896174	4	0.0	0.1324354657687991	0.057	0.2938573696685151	12	0.1868852459016393	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	3	cc	0.4759	28.0	4085.0	17.0	56.940024479804165	0.6576586779852311	0.5	84.0	1199.0	2799.0	44.04761904761904	49.12427022518766	0.428367274026438	1.0	3.0	3.0	4.0	0.0	0.0	0.0	0.0				0.0	5.0	0.0	0.0	0.0	0.0	0.0	85.0	83.0	1				2.9698816437465	1.9344984512435677	1.6901960800285136
ENSG00000146205	Q6IWH7	933	105532	-0.0249	7.92	8	0	36	1	933	933	0	0	0	0	2	0	0	0	0	1	0.022508038585209	0.2036441586280814	0.0535905680600214	0.0578778135048231	0.1211146838156484	5	0.0	0.1936193619361936	0.0444444444444444	0.1254444444444444	4	0.0632368703108253	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	4	cc	0.3411	14.0	4560.0	25.0	59.627192982456144	0.706158962866827	0.75	52.0	1823.0	2682.0	65.38461538461539	55.84201865057597	0.6797166293810589	0.0	0.0			0.0	0.0	0.0	0.0				0.0	143.0	1.0	1.0	1.0	0.0	0.0	48.0	48.0	1	0.0	3.0	-1.3010299956639813	2.9698816437465	1.6901960800285136	1.5563025007672873
ENSG00000129219	O14939	933	105987	-0.2975	7.68	0	0	50	1	933	933	0	0	0	0	0	0	0	0	0	1	0.015005359056806	0.2315112540192926	0.0557341907824222	0.0664523043944265	0.097534833869239	2	0.0	0.1925192519251925	0.0566666666666666	0.1290705128205128	4	0.0643086816720257	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	5	cc	0.4718	38.0	3443.0	25.0	57.94365379029915	0.6468920467571642	0.4375	75.0	566.0	2799.0	74.66666666666667	57.773851590106005	0.2022150768131475	0.0	0.0			0.0	4.0	4.0	0.0				0.0	110.0	1.0	1.0	0.0	0.0	7.06713780918728	102.0	99.0	1	0.7777777777777778	9.0	-0.8041003475907662	2.9698816437465	2.012837224705172	1.6989700043360187
ENSG00000151322	Q8IXF0	933	100805	-0.5614	6.61	0	0	36	1	933	933	0	0	0	0	0	0	0	0	0	1	0.0096463022508038	0.2186495176848874	0.0685959271168274	0.0878885316184351	0.060021436227224	6	0.0164113785557986	0.2101210121012101	0.15	0.5527289377289377	12	0.180064308681672	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	3	cc	0.3571	17.0	6304.0	12.0	49.57170050761421	0.6367471635044183	0.75	438.0	3064.0	2799.0	78.99543378995433	36.84725848563969	1.094676670239371	0.0	0.0			0.0	45.0	39.0	0.0				0.0	35.0	1.0	1.0	0.0	0.0	14.686684073107047	29.0	28.0	1	0.0	7.0	-0.8153085691824012	2.9698816437465	1.4771212547196624	1.5563025007672873
ENSG00000128655	Q9HCR9	933	104752	-0.2465	6.57	0	0	43	1	933	933	0	2	0	0	0	1	0	0	0	1	0.0214362272240085	0.2422293676312969	0.037513397642015	0.0546623794212218	0.0814576634512325	7	0.0	0.2805280528052805	0.0866666666666666	0.258226513682396	11	0.1682743837084673	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	cc	0.4105	13.0	9305.0	20.0	43.0736163353036	0.5867221356579525	1.0	340.0	6163.0	2799.0	61.76470588235294	39.59110822651306	2.201857806359414	0.0	0.0			0.0	7.0	7.0	0.0				0.0	102.0	1.0	1.0	1.0	0.0	1.1358104819081616	54.0	54.0	1	0.0	10.0	-1.853871964321762	2.9698816437465	1.7403626894942439	1.6334684555795864
ENSG00000254245	Q9Y5H0	932	100971	-0.241	4.58	1	1	35	30	932	903	4	0	0	0	0	0	0	0	0	1	0.0044296788482834	0.2137320044296788	0.0609080841638981	0.0708748615725359	0.0642303433001107	5	0.0	0.1285551763367463	0.0873076923076923	0.3217149321266969	11	0.1716500553709856	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	cc	0.3466	4.0	4806.0	4.0	55.0353724511028	0.6106898164573997	0.5	205.0	1802.0	2796.0	45.85365853658537	55.49389567147613	0.6444921316165951	0.0	0.0			0.0	4.0	3.0	0.0				0.0	100.0	1.0	1.0	0.0	0.0	2.2197558268590454	33.0	5.0	1				2.9694159123539814	1.5314789170422551	1.5440680443502757
ENSG00000253731	Q9Y5G7	932	100871	-0.1966	4.45	1	1	35	30	932	903	4	0	0	0	0	0	0	0	0	1	0.0055370985603543	0.2059800664451827	0.0631229235880398	0.0730897009966777	0.0675526024363233	5	0.0	0.1262798634812286	0.0534615384615384	0.1756175393234216	7	0.1063122923588039	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	cc	0.347	3.0	4794.0	4.0	55.61118064246975	0.6045142050739233	0.6875	193.0	1802.0	2796.0	44.04145077720207	55.49389567147613	0.6444921316165951	0.0	0.0			0.0	4.0	3.0	0.0				0.0	85.0	0.0	1.0	0.0	0.0	2.2197558268590454	34.0	7.0	1	0.0	9.0	-2.3010299956639813	2.9694159123539814	1.5440680443502757	1.5440680443502757
ENSG00000116406	Q9BZQ6	932	104664	-0.4429	4.5	0	1	39	42	932	891	6	0	0	0	1	0	0	0	0	1	0.0101010101010101	0.2592592592592592	0.0471380471380471	0.0572390572390572	0.0841750841750841	7	0.0	0.2260668973471741	0.0316666666666666	0.1535851648351648	9	0.1425364758698092	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	3	cc	0.3726	34.0	6837.0	20.0	38.43791136463361	0.5250119253822085	0.75	212.0	3826.0	2796.0	73.11320754716981	33.40303188708834	1.3683834048640915	0.0	0.0			0.0	23.0	21.0	41.0	85.0	32.14634146341464	0.8347146341463415	1.0	161.0	1.0	1.0	1.0	0.0	6.0115002613695765	127.0	125.0	1	1.0	10.0	-0.3809066693732573	2.9694159123539814	2.1072099696478683	1.591064607026499
ENSG00000185760	Q9NR82	932	102179	-0.2357	10.01	6	0	45	1	932	932	0	2	0	0	0	1	0	0	0	1	0.01931330472103	0.2221030042918454	0.0461373390557939	0.075107296137339	0.0729613733905579	2	0.004381161007667	0.2312775330396475	0.1042307692307692	0.2699834087481146	8	0.1427038626609442	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	3	cc	0.4404	15.0	6364.0	14.0	44.13890634820867	0.5553286514788285	0.6875	126.0	3439.0	2796.0	77.77777777777779	37.36551323059029	1.2299713876967096	1.0	2.0	1.5	2.0	0.0	10.0	9.0	0.0				0.0	123.0	1.0	1.0	1.0	0.0	2.907822041291073	34.0	31.0	1	0.0	2.0	-0.7375489102695706	2.9694159123539814	1.5440680443502757	1.6532125137753437
ENSG00000261934	Q9Y5G4	932	101687	-0.2945	4.59	1	1	33	29	932	904	5	0	0	0	0	0	0	0	0	1	0.0088495575221238	0.2134955752212389	0.0575221238938053	0.0652654867256637	0.0696902654867256	6	0.0	0.1397727272727272	0.0683333333333333	0.2530555555555556	8	0.1393805309734513	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	cc	0.3245	3.0	4776.0	4.0	53.915410385259634	0.5917049059589626	0.8125	175.0	1802.0	2796.0	49.142857142857146	55.49389567147613	0.6444921316165951	0.0	0.0			0.0	4.0	3.0	0.0				0.0	69.0	0.0	1.0	0.0	0.0	2.2197558268590454	36.0	8.0	1				2.9694159123539814	1.568201724066995	1.5185139398778875
ENSG00000253537	Q9Y5G6	932	101722	-0.2961	4.47	1	1	28	29	932	904	2	0	0	0	0	0	0	0	0	1	0.0066371681415929	0.2112831858407079	0.0608407079646017	0.0685840707964601	0.0674778761061946	4	0.0	0.1215909090909091	0.05	0.2389075091575091	8	0.1216814159292035	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	cc	0.2753	3.0	4759.0	4.0	55.07459550325699	0.6107961839677424	0.8125	158.0	1802.0	2796.0	55.06329113924051	55.49389567147613	0.6444921316165951	0.0	0.0			0.0	4.0	3.0	0.0				0.0	81.0	0.0	1.0	0.0	0.0	2.2197558268590454	33.0	8.0	1				2.9694159123539814	1.5314789170422551	1.4471580313422192
ENSG00000253767	Q9Y5G5	932	101480	-0.3142	4.81	1	1	27	30	932	903	5	0	0	0	0	0	0	0	0	1	0.0066445182724252	0.2148394241417497	0.0598006644518272	0.0708748615725359	0.0642303433001107	7	0.0	0.161547212741752	0.05	0.1019523809523809	3	0.0454042081949058	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	cc	0.2661	3.0	4782.0	4.0	54.97699707235466	0.5967805306412967	0.8125	181.0	1802.0	2796.0	49.72375690607735	55.49389567147613	0.6444921316165951	0.0	0.0			0.0	4.0	3.0	0.0				0.0	77.0	0.0	1.0	0.0	0.0	2.2197558268590454	22.0	0.0	1				2.9694159123539814	1.3617278360175928	1.4313637641589874
ENSG00000081853	Q9Y5H1	932	101484	-0.2942	4.52	1	1	37	29	932	904	3	0	0	0	0	0	0	0	0	1	0.0066371681415929	0.2190265486725663	0.0530973451327433	0.0685840707964601	0.0730088495575221	4	0.0	0.1511363636363636	0.0683333333333333	0.2565824534942181	10	0.1670353982300885	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	cc	0.3646	3.0	4813.0	4.0	55.74485767712446	0.6119756045442034	0.75	212.0	1802.0	2796.0	51.886792452830186	55.49389567147613	0.6444921316165951	0.0	0.0			0.0	4.0	3.0	0.0				0.0	101.0	1.0	1.0	0.0	0.0	2.2197558268590454	38.0	9.0	1	0.0	10.0	-1.7212463990471711	2.9694159123539814	1.591064607026499	1.568201724066995
ENSG00000253159	O60330	932	100955	-0.2903	4.6	1	1	28	30	932	903	3	0	0	0	0	0	0	0	0	1	0.0066445182724252	0.2115171650055371	0.0575858250276854	0.0719822812846068	0.0653377630121816	4	0.0	0.1319681456200227	0.0534615384615384	0.2344615384615384	6	0.0863787375415282	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	cc	0.2774	3.0	4854.0	4.0	56.61310259579728	0.6100421555838518	0.4375	253.0	1802.0	2796.0	49.80237154150198	55.49389567147613	0.6444921316165951	0.0	0.0			0.0	4.0	3.0	0.0				0.0	57.0	0.0	1.0	0.0	0.0	2.2197558268590454	42.0	14.0	1	0.6666666666666666	9.0	-2.0	2.9694159123539814	1.6334684555795864	1.4471580313422192
ENSG00000244462	Q9NTZ6	932	97395	-0.2394	8.98	0	0	27	1	932	932	0	0	0	0	0	6	0	0	0	1	0.0042918454935622	0.1534334763948497	0.1394849785407725	0.1276824034334764	0.0600858369098712	4	0.0569550930996714	0.1486784140969163	0.0365384615384615	0.1767216117216117	7	0.0954935622317596	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	2	cc	0.2772	9.0	6646.0	3.0	40.47547396930484	0.5153948341371367	0.8125	248.0	3599.0	2796.0	57.66129032258065	33.731592108919145	1.2871959942775393	0.0	0.0			0.0	21.0	20.0	1.0	47.0	47.0	0.9929	1.0	166.0	1.0	1.0	1.0	0.0	5.834954153931648	405.0	404.0	1	1.0	8.0	0.9020028913507294	2.9694159123539814	2.6085260335771943	1.4313637641589874
ENSG00000197563	O95427	931	105810	0.3873	8.87	15	0	29	1	931	931	3	0	0	0	0	0	0	0	0	1	0.0107411385606874	0.158968850698174	0.0418904403866809	0.0526315789473684	0.1396348012889366	3	0.0	0.1069459757442116	0.0534615384615384	0.2167435897435897	7	0.1041890440386681	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	4	cc	0.2741	98.0	7936.0	31.0	39.11290322580645	0.5038378275645666	0.4375	448.0	4692.0	2793.0	47.54464285714285	37.57459505541347	1.6799140708915146	0.0	0.0			0.0	0.0	0.0	0.0				0.0	151.0	1.0	1.0	1.0	0.0	0.0	43.0	43.0	1	1.0	10.0	-1.1307682802690238	2.9689496809813427	1.6434526764861874	1.462397997898956
